comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        512       71        1         0         5         10000     10000     1           0           1           2             .000821      NA          .054955           .401587             .475833            .477916              288           283
0.02          3                  1                  0    4        512       71        1         0         5         10000     10000     2           0           1           2             .001274      NA          .087296           .343806             .396811            .398750              508           537
0.02          3                  1                  0    4        512       71        1         0         5         10000     10000     4           0           1           2             .002191      NA          .139707           .342790             .380909            .383333              915           891
0.02          3                  1                  0    4        512       71        1         0         5         10000     10000     8           0           1           2             .007269      NA          .240047           .496436             .508133            .513333              1641          1143
0.02          3                  1                  0    4        512       71        1         0         5         10000     10000     16          0           1           2             .011332      NA          .448950           1.006568            1.071297           1.084166             3370          1010
0.02          3                  1                  0    4        512       71        1         0         5         10000     10000     32          0           1           2             .022416      NA          .884948           2.061115            2.242031           2.257500             6575          954
0.02          3                  1                  0    4        512       71        1         1         5         10000     10000     1           0           1           2             .000756      NA          .045391           .147930             .153843            .155416              264           726
0.02          3                  1                  0    4        512       71        1         1         5         10000     10000     2           0           1           2             .001513      NA          .072075           .177797             .189121            .190833              460           930
0.03          3                  1                  0    4        512       71        1         1         5         10000     10000     4           0           1           2             .002693      NA          .117558           .252623             .261319            .264166              788           1093
0.02          3                  1                  0    4        512       71        1         1         5         10000     10000     8           0           1           2             .004200      NA          .214115           .436816             .456889            .461666              1462          1132
0.02          3                  1                  0    4        512       71        1         1         5         10000     10000     16          0           1           2             .010623      NA          .411893           .880032             .928141            .935833              2896          1074
0.02          3                  1                  0    4        512       71        1         1         5         10000     10000     32          0           1           2             .012512      NA          .791815           1.764860            1.821809           1.835416             5788          1050
0.02          3                  1                  0    4        512       81        1         0         5         10000     10000     1           0           1           2             .001812      NA          .040005           .080262             .082591            .084583              360           1169
0.02          3                  1                  0    4        512       81        1         0         5         10000     10000     2           0           1           2             .002456      NA          .074236           .148131             .153304            .155833              647           1172
0.02          3                  1                  0    4        512       81        1         0         5         10000     10000     4           0           1           2             .005292      NA          .136911           .298157             .315534            .320416              1260          1050
0.02          3                  1                  0    4        512       81        1         0         5         10000     10000     8           0           1           2             .007245      NA          .256918           .596266             .662047            .670416              2415          941
0.02          3                  1                  0    4        512       81        1         0         5         10000     10000     16          0           1           2             .017982      NA          .484409           1.169383            1.323369           1.338750             4774          888
0.02          3                  1                  0    4        512       81        1         0         5         10000     10000     32          0           1           2             .029373      NA          .951903           2.376313            2.483034           2.507500             9390          930
0.02          3                  1                  0    4        512       81        1         1         5         10000     10000     1           0           1           2             .000928      NA          .031980           .058916             .061913            .063333              276           1248
0.02          3                  1                  0    4        512       81        1         1         5         10000     10000     2           0           1           2             .001695      NA          .059164           .114362             .125132            .127083              525           1143
0.02          3                  1                  0    4        512       81        1         1         5         10000     10000     4           0           1           2             .003497      NA          .111352           .231683             .247859            .251250              956           1087
0.02          3                  1                  0    4        512       81        1         1         5         10000     10000     8           0           1           2             .006121      NA          .207991           .452148             .500541            .505833              1802          1006
0.02          3                  1                  0    4        512       81        1         1         5         10000     10000     16          0           1           2             .007930      NA          .402251           .880858             .930067            .939166              3462          1046
0.02          3                  1                  0    4        512       81        1         1         5         10000     10000     32          0           1           2             .017565      NA          .784654           1.809741            1.979121           1.995000             6712          959
0.02          3                  1                  0    4        512       171       1         0         5         10000     10000     1           0           1           2             .001154      NA          .062081           .473211             .477611            .479583              300           320
0.02          3                  1                  0    4        512       171       1         0         5         10000     10000     2           0           1           2             .002046      NA          .095134           .405698             .422954            .426250              541           548
0.02          3                  1                  0    4        512       171       1         0         5         10000     10000     4           0           1           2             .004048      NA          .151641           .382006             .388427            .392916              898           949
0.02          3                  1                  0    4        512       171       1         0         5         10000     10000     8           0           1           2             .004732      NA          .253497           .576289             .601222            .607083              1687          1020
0.02          3                  1                  0    4        512       171       1         0         5         10000     10000     16          0           1           2             .010860      NA          .488534           1.124668            1.183922           1.194166             3411          998
