comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.03;3;1;0;4;256;75;1;0;5;10000;10000;1;0;1;2;.012062;NA;.334739;.986691;1.021111;1.032083;4074;792
0.03;3;1;0;4;256;75;1;0;5;10000;10000;1;1;1;2;.501531;.731243;.245983;.618093;.723686;1.263750;5161;662
0.02;3;1;0;4;256;75;1;0;5;10000;10000;2;0;1;2;.023915;NA;.639346;1.952114;2.087177;2.102083;7467;742
0.02;3;1;0;4;256;75;1;0;5;10000;10000;2;1;1;2;1.147640;1.307603;.447160;1.164784;1.468396;2.524583;8617;623
0.02;3;1;0;4;256;75;1;1;5;10000;10000;1;0;1;2;.009676;NA;.302305;.835269;.871278;.880833;3784;838
0.01;3;1;0;4;256;75;1;1;5;10000;10000;1;1;1;2;.456596;.651240;.215054;.539315;.644479;1.149166;5169;643
0.02;3;1;0;4;256;75;1;1;5;10000;10000;2;0;1;2;.019145;NA;.578572;1.767040;1.824963;1.837916;6649;767
0.01;3;1;0;4;256;75;1;1;5;10000;10000;2;1;1;2;.729554;1.198340;.410444;1.063214;1.201002;2.185833;8619;653
0.01;3;1;0;4;256;76;1;0;5;10000;10000;1;0;1;2;.015410;NA;.530793;1.506100;1.604971;1.616666;6413;801
0.02;3;1;0;4;256;76;1;0;5;10000;10000;1;1;1;2;.520602;1.064982;.370852;.889200;1.046860;1.856666;8126;691
0.02;3;1;0;4;256;76;1;0;5;10000;10000;2;0;1;2;.032003;NA;1.007748;2.890494;2.976485;3.003750;11075;817
0.02;3;1;0;4;256;76;1;0;5;10000;10000;2;1;1;2;1.386676;1.955103;.716694;1.798969;1.949490;3.782916;13400;656
0.01;3;1;0;4;256;76;1;1;5;10000;10000;1;0;1;2;.013387;NA;.472902;1.326381;1.400509;1.414583;5956;814
0.01;3;1;0;4;256;76;1;1;5;10000;10000;1;1;1;2;.705328;.795186;.327642;.794081;.947048;1.660000;8111;682
0.02;3;1;0;4;256;76;1;1;5;10000;10000;2;0;1;2;.026148;NA;.916557;2.628678;2.673200;2.697500;10109;827
0.01;3;1;0;4;256;76;1;1;5;10000;10000;2;1;1;2;1.085420;1.635885;.641352;1.667245;1.900844;3.297916;13412;679
0.01;3;1;0;4;256;77;1;0;5;10000;10000;1;0;1;2;.021280;NA;.857294;2.108163;2.188583;2.208750;8946;945
0.02;3;1;0;4;256;77;1;0;5;10000;10000;1;1;1;2;1.036791;1.413460;.593716;1.293501;1.485755;2.743333;12126;749
0.02;3;1;0;4;256;77;1;0;5;10000;10000;2;0;1;2;.084112;NA;1.652971;4.228131;4.313517;4.347083;15780;925
0.02;3;1;0;4;256;77;1;0;5;10000;10000;2;1;1;2;2.450036;3.046701;1.104743;2.541224;2.882518;5.638333;20003;685
0.01;3;1;0;4;256;77;1;1;5;10000;10000;1;0;1;2;.017415;NA;.769153;1.828086;1.911432;1.926250;8505;972
0.01;3;1;0;4;256;77;1;1;5;10000;10000;1;1;1;2;.960182;1.302152;.530727;1.138621;1.327046;2.438750;12143;752
0.02;3;1;0;4;256;77;1;1;5;10000;10000;2;0;1;2;.032368;NA;1.490847;3.621885;3.726050;3.751666;14416;965
0.03;3;1;0;4;256;77;1;1;5;10000;10000;2;1;1;2;1.774210;2.849901;1.012654;2.302427;2.673265;4.913333;19943;728
0.01;3;1;0;4;256;78;1;0;5;10000;10000;1;0;1;2;.028730;NA;1.218760;2.967086;3.096822;3.123750;12764;950
0.02;3;1;0;4;256;78;1;0;5;10000;10000;1;1;1;2;1.393428;1.989397;.814213;1.703493;1.920474;3.709166;17170;761
0.01;3;1;0;4;256;78;1;0;5;10000;10000;2;0;1;2;.091167;NA;2.330940;5.914769;6.222719;6.268750;21375;904
0.02;3;1;0;4;256;78;1;0;5;10000;10000;2;1;1;2;3.030327;3.939703;1.567122;3.697312;4.816056;8.113333;27987;686
0.03;3;1;0;4;256;78;1;1;5;10000;10000;1;0;1;2;.025228;NA;1.107934;2.525124;2.615520;2.637916;11690;1021
0.02;3;1;0;4;256;78;1;1;5;10000;10000;1;1;1;2;1.180353;1.892003;.743833;1.542299;1.698728;3.348333;17124;772
0.01;3;1;0;4;256;78;1;1;5;10000;10000;2;0;1;2;.045547;NA;2.134071;5.247325;5.354879;5.394583;19910;961
0.02;3;1;0;4;256;78;1;1;5;10000;10000;2;1;1;2;1.795405;3.739196;1.479443;3.393370;3.674142;6.969166;28029;746
