comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    2        512       2         1         0         7         0         0         10000000    0           3           0             .000241      NA          .012751           .012788             .012787            .013541              613           4576
0.02          3                  1                  0    2        512       2         1         0         7         0         0         10000000    0           3           1             .000151      NA          .052030           .093893             .093892            .103541              1835          2421
0.02          3                  1                  0    2        512       2         1         0         7         0         0         10000000    0           3           2             .000164      NA          .085819           .171049             .171048            .187500              3056          2206
0.02          3                  1                  0    2        512       2         1         0         7         0         0         10000000    0           3           3             .000140      NA          .119294           .246938             .246938            .272500              4276          2108
0.02          3                  1                  0    2        512       2         1         0         7         0         0         10000000    0           3           4             .000125      NA          .152947           .322950             .322950            .356458              5499          2065
0.02          3                  1                  0    2        512       2         1         0         7         0         0         10000000    0           3           5             .000126      NA          .184587           .405613             .405613            .437500              6718          2030
0.02          3                  1                  0    2        512       2         1         0         7         0         0         10000000    0           3           6             .000249      NA          .216259           .482175             .482174            .525000              7939          1982
0.02          3                  1                  0    2        512       2         1         0         7         0         0         10000000    0           3           7             .000121      NA          .247526           .556272             .556271            .608541              9159          1957
0.02          3                  1                  0    2        512       2         1         0         7         0         10000     10000000    0           3           0             .000152      NA          .012750           .012782             .012781            .013541              613           4578
0.01          3                  1                  0    2        512       2         1         0         7         0         10000     10000000    0           3           1             .000580      NA          .057482           .071325             .071325            .080416              1839          3611
0.02          3                  1                  0    2        512       2         1         0         7         0         10000     10000000    0           3           2             .000554      NA          .091434           .133230             .133229            .150208              3065          3045
0.02          3                  1                  0    2        512       2         1         0         7         0         10000     10000000    0           3           3             .000659      NA          .122010           .191041             .191041            .221458              4286          2757
0.02          3                  1                  0    2        512       2         1         0         7         0         10000     10000000    0           3           4             .000824      NA          .156827           .261410             .261409            .304791              5510          2688
0.02          3                  1                  0    2        512       2         1         0         7         0         10000     10000000    0           3           5             .000978      NA          .189715           .325669             .325669            .368541              6735          2614
0.02          3                  1                  0    2        512       2         1         0         7         0         10000     10000000    0           3           6             .001014      NA          .226139           .388902             .388901            .451041              7959          2632
0.02          3                  1                  0    2        512       2         1         0         7         0         10000     10000000    0           3           7             .001293      NA          .261956           .454054             .454054            .531875              9183          2607
0.02          3                  1                  0    2        512       2         1         0         7         10000     0         10000000    0           3           0             .000244      NA          .012869           .012872             .012872            .013541              613           4601
0.01          3                  1                  0    2        512       2         1         0         7         10000     0         10000000    0           3           1             .000486      NA          .052784           .093432             .093428            .105833              1838          2554
0.01          3                  1                  0    2        512       2         1         0         7         10000     0         10000000    0           3           2             .000655      NA          .090631           .170561             .170560            .194583              3061          2374
0.02          3                  1                  0    2        512       2         1         0         7         10000     0         10000000    0           3           3             .000646      NA          .127065           .246739             .246739            .281250              4285          2336
0.02          3                  1                  0    2        512       2         1         0         7         10000     0         10000000    0           3           4             .000820      NA          .161686           .325632             .325632            .374375              5512          2202
0.02          3                  1                  0    2        512       2         1         0         7         10000     0         10000000    0           3           5             .001064      NA          .197509           .404518             .404518            .462708              6733          2171
0.02          3                  1                  0    2        512       2         1         0         7         10000     0         10000000    0           3           6             .001236      NA          .233394           .468273             .468273            .553750              7957          2145
0.02          3                  1                  0    2        512       2         1         0         7         10000     0         10000000    0           3           7             .001191      NA          .272888           .557128             .557128            .638333              9181          2221
0.02          3                  1                  0    2        512       2         1         0         7         10000     10000     10000000    0           3           0             .000243      NA          .012768           .012830             .012829            .013750              613           4534
0.02          3                  1                  0    2        512       2         1         0         7         10000     10000     10000000    0           3           1             .000815      NA          .063987           .069200             .069200            .085833              1842          4228
0.02          3                  1                  0    2        512       2         1         0         7         10000     10000     10000000    0           3           2             .000991      NA          .097954           .133391             .133390            .164166              3069          3390
0.02          3                  1                  0    2        512       2         1         0         7         10000     10000     10000000    0           3           3             .001170      NA          .140216           .197338             .197336            .248958              4295          3255
0.02          3                  1                  0    2        512       2         1         0         7         10000     10000     10000000    0           3           4             .001593      NA          .182408           .265521             .265520            .342291              5522          3288
0.02          3                  1                  0    2        512       2         1         0         7         10000     10000     10000000    0           3           5             .001926      NA          .217732           .332354             .332354            .420000              6750          3077
0.02          3                  1                  0    2        512       2         1         0         7         10000     10000     10000000    0           3           6             .002156      NA          .259526           .399667             .399667            .515416              7977          3173
0.02          3                  1                  0    2        512       2         1         0         7         10000     10000     10000000    0           3           7             .002256      NA          .297822           .454281             .454280            .579791              9206          3012
