comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.37          230                1                  0    40       256       2         1         0         2         0         0         10000000    0           0           0             .000149      NA          .024127           .106615             .117287            .117500              1224          824
1.37          229                1                  0    40       256       2         1         0         2         0         5         10000000    0           0           0             .003828      NA          .086697           .099569             .106144            .113250              1742          3256
1.38          229                1                  0    40       256       2         1         0         2         0         20        10000000    0           0           0             .001639      NA          .044944           .096550             .104892            .107250              1354          1753
1.39          228                1                  0    40       256       2         1         0         2         0         100       10000000    0           0           0             .001276      NA          .034155           .095800             .104744            .106750              1249          1334
1.38          229                1                  0    40       256       2         1         0         2         0         1000      10000000    0           0           0             .001056      NA          .029196           .094791             .104394            .106250              1226          1143
1.37          229                1                  0    40       256       2         1         0         2         0         10000     10000000    0           0           0             .001123      NA          .029272           .096815             .104645            .106250              1228          1145
1.41          229                1                  0    40       256       2         1         0         2         5         0         10000000    0           0           0             .002779      NA          .120093           .120093             .134731            .138500              1727          3578
1.38          229                1                  0    40       256       2         1         0         2         5         5         10000000    0           0           0             .005520      NA          .153705           .107456             .124179            .132000              2240          4936
1.37          229                1                  0    40       256       2         1         0         2         5         20        10000000    0           0           0             .003557      NA          .121192           .107270             .118557            .124750              1848          4080
1.40          229                1                  0    40       256       2         1         0         2         5         100       10000000    0           0           0             .003183      NA          .113828           .107901             .119424            .124750              1744          3823
1.39          229                1                  0    40       256       2         1         0         2         5         1000      10000000    0           0           0             .003286      NA          .108292           .108660             .124851            .130500              1722          3465
1.37          230                1                  0    40       256       2         1         0         2         5         10000     10000000    0           0           0             .003298      NA          .104841           .108281             .127021            .131500              1719          3352
1.39          229                1                  0    40       256       2         1         0         2         20        0         10000000    0           0           0             .001505      NA          .061602           .111340             .125922            .128250              1349          1995
1.39          230                1                  0    40       256       2         1         0         2         20        5         10000000    0           0           0             .004553      NA          .110459           .099003             .106353            .119500              1867          4071
1.40          230                1                  0    40       256       2         1         0         2         20        20        10000000    0           0           0             .002557      NA          .075368           .097159             .107537            .112250              1476          2854
1.36          229                1                  0    40       256       2         1         0         2         20        100       10000000    0           0           0             .002308      NA          .067522           .096827             .106355            .111000              1372          2571
1.38          229                1                  0    40       256       2         1         0         2         20        1000      10000000    0           0           0             .002264      NA          .061556           .094037             .108005            10.500000            1349          24
