comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.23;323;1;0;1;256;14;1;0;2;10000;10000;1000;0;0;0;0.011043;NA;0.003494;0.005489;0.005483;0.02;4;40
2.24;324;1;0;1;256;14;1;0;2;10000;10000;4000;0;0;0;0.004870;NA;0.031314;0.030387;0.030377;0.03;4;89
2.24;324;1;0;1;256;14;1;0;2;10000;10000;8000;0;0;0;0.005768;NA;0.079643;0.079637;0.079631;0.08;4;94
2.22;323;1;0;1;256;14;1;0;2;10000;10000;12000;0;0;0;0.011197;NA;0.164841;0.163404;0.163382;0.17;5;94
2.26;324;1;0;1;256;14;1;0;2;10000;10000;16000;0;0;0;0.005722;NA;0.218113;0.226570;0.226546;0.23;5;94
2.21;323;1;0;1;256;14;1;0;2;10000;10000;20000;0;0;0;0.005787;NA;0.318429;0.316906;0.316899;0.32;5;98
2.26;324;1;0;1;256;14;1;0;3;10000;10000;1000;0;0;0;0.003888;NA;0.002418;0.001978;0.001972;0.00;3;66
2.23;322;1;0;1;256;14;1;0;3;10000;10000;4000;0;0;0;0.005766;NA;0.024385;0.023800;0.023790;0.03;4;81
2.25;323;1;0;1;256;14;1;0;3;10000;10000;8000;0;0;0;0.005519;NA;0.037910;0.037210;0.037202;0.04;4;91
2.20;322;1;0;1;256;14;1;0;3;10000;10000;12000;0;0;0;0.011065;NA;0.117725;0.117049;0.117034;0.13;4;92
2.23;324;1;0;1;256;14;1;0;3;10000;10000;16000;0;0;0;0.003505;NA;0.176577;0.175654;0.175643;0.18;4;98
2.23;324;1;0;1;256;14;1;0;3;10000;10000;20000;0;0;0;0.011033;NA;0.225901;0.224826;0.224810;0.23;5;96
2.27;323;1;0;1;256;14;1;0;5;10000;10000;1000;0;0;0;0.005180;NA;0.003133;0.002648;0.002633;0.01;3;63
2.26;324;1;0;1;256;14;1;0;5;10000;10000;4000;0;0;0;0.016288;NA;0.032091;0.031386;0.031368;0.05;4;72
2.20;323;1;0;1;256;14;1;0;5;10000;10000;8000;0;0;0;0.004274;NA;0.082528;0.081714;0.081708;0.08;4;96
2.26;324;1;0;1;256;14;1;0;5;10000;10000;12000;0;0;0;0.010900;NA;0.160904;0.160111;0.160100;0.17;4;94
2.20;322;1;0;1;256;14;1;0;5;10000;10000;16000;0;0;0;0.004766;NA;0.225386;0.224563;0.224557;0.23;4;98
2.28;324;1;0;1;256;14;1;0;5;10000;10000;20000;0;0;0;0.005731;NA;0.332120;0.331166;0.331143;0.34;5;98
