comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;1;0;4;256;404;1;0;5;10000;10000;10000;0;1;2;.000679;NA;.000311;.000357;.000453;.001250;6;723
0.01;3;1;0;4;256;404;1;0;5;10000;10000;10000;1;1;2;.000910;.000475;.000188;.000239;.000293;.001666;7;600
0.01;3;1;0;4;256;404;1;0;5;10000;10000;100000;0;1;2;.000323;NA;.002709;.002738;.003269;.003750;35;1773
0.03;3;1;0;4;256;404;1;0;5;10000;10000;100000;1;1;2;.001358;.002966;.001478;.001928;.002874;.006250;46;883
0.01;3;1;0;4;256;404;1;0;5;10000;10000;1000000;0;1;2;.001380;NA;.023011;.025384;.029384;.030416;285;1871
0.01;3;1;0;4;256;404;1;0;5;10000;10000;1000000;1;1;2;.010829;.021161;.014485;.018588;.022041;.042500;399;1151
0.02;3;1;0;4;256;404;1;0;5;10000;10000;10000000;0;1;2;.005414;NA;.211503;.259620;.295566;.300000;2948;1721
0.02;3;1;0;4;256;404;1;0;5;10000;10000;10000000;1;1;2;.104906;.201169;.164964;.174009;.205597;.407916;4167;1297
0.01;3;1;0;4;256;404;1;1;5;10000;10000;10000;0;1;2;.000246;NA;.000177;.000208;.000283;.000416;4;852
0.01;3;1;0;4;256;404;1;1;5;10000;10000;10000;1;1;2;.000414;.000194;.000094;.000154;.000247;.000833;5;628
0.02;3;1;0;4;256;404;1;1;5;10000;10000;100000;0;1;2;.000284;NA;.001332;.001467;.002015;.002500;21;1388
0.02;3;1;0;4;256;404;1;1;5;10000;10000;100000;1;1;2;.000694;.002058;.000902;.001154;.001956;.004166;27;898
0.01;3;1;0;4;256;404;1;1;5;10000;10000;1000000;0;1;2;.000668;NA;.011017;.012313;.014239;.015000;170;1809
0.01;3;1;0;4;256;404;1;1;5;10000;10000;1000000;1;1;2;.005363;.011577;.006955;.008878;.010680;.022500;234;1111
0.01;3;1;0;4;256;404;1;1;5;10000;10000;10000000;0;1;2;.003489;NA;.107202;.118559;.137086;.139583;1651;1874
0.02;3;1;0;4;256;404;1;1;5;10000;10000;10000000;1;1;2;.052095;.107080;.070067;.081456;.088668;.199166;2097;1209
0.01;3;1;0;4;256;405;1;0;5;10000;10000;10000;0;1;2;.000236;NA;.000305;.000364;.000516;.000833;6;1017
0.01;3;1;0;4;256;405;1;0;5;10000;10000;10000;1;1;2;.000681;.000491;.000165;.000261;.000333;.001250;7;647
0.01;3;1;0;4;256;405;1;0;5;10000;10000;100000;0;1;2;.000310;NA;.002273;.002624;.003199;.003333;33;1603
0.02;3;1;0;4;256;405;1;0;5;10000;10000;100000;1;1;2;.001591;.003401;.001459;.001975;.003106;.006666;45;860
0.02;3;1;0;4;256;405;1;0;5;10000;10000;1000000;0;1;2;.001775;NA;.022097;.025760;.031217;.032916;293;1653
0.02;3;1;0;4;256;405;1;0;5;10000;10000;1000000;1;1;2;.010235;.021086;.016301;.017609;.022121;.042500;410;1266
0.01;3;1;0;4;256;405;1;0;5;10000;10000;10000000;0;1;2;.005855;NA;.215166;.254640;.293041;.298333;2712;1761
0.02;3;1;0;4;256;405;1;0;5;10000;10000;10000000;1;1;2;.103564;.202747;.147645;.176059;.198298;.403750;4225;1211
0.01;3;1;0;4;256;405;1;1;5;10000;10000;10000;0;1;2;.000240;NA;.000162;.000196;.000241;.000416;4;864
0.02;3;1;0;4;256;405;1;1;5;10000;10000;10000;1;1;2;.000892;.000367;.000104;.000155;.000279;41.666666;5;0
