comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.81;247;1;0;1;256;2;1;0;2;10000;10000;100;1000000;0;0;1;0.310060;NA;0.104187;3.909473;3.909456;4.22;126;2
1.79;249;1;0;1;256;2;1;0;2;10000;10000;101;1000000;0;0;1;0.303579;NA;0.101639;3.754207;3.754195;4.06;126;2
1.81;247;1;0;1;256;2;1;0;2;10000;10000;102;1000000;0;0;1;0.317231;NA;0.101504;4.190114;4.190095;4.51;126;2
1.77;247;1;0;1;256;2;1;0;2;10000;10000;103;1000000;0;0;1;0.305508;NA;0.102555;3.624814;3.624803;3.93;126;2
1.79;248;1;0;1;256;2;1;0;2;10000;10000;104;1000000;0;0;1;0.324560;NA;0.100442;3.645286;3.645264;3.97;126;2
1.78;248;1;0;1;256;2;1;0;2;10000;10000;105;1000000;0;0;1;0.309850;NA;0.102600;4.117363;4.117339;4.43;126;2
1.79;248;1;0;1;256;2;1;0;5;10000;10000;100;1000000;0;0;1;0.303795;NA;0.072188;4.218889;4.218880;4.52;95;1
1.79;248;1;0;1;256;2;1;0;5;10000;10000;101;1000000;0;0;1;0.298345;NA;0.091516;4.261144;4.261120;4.56;95;2
1.79;248;1;0;1;256;2;1;0;5;10000;10000;102;1000000;0;0;1;0.310318;NA;0.093451;3.894422;3.894411;4.21;95;2
1.78;249;1;0;1;256;2;1;0;5;10000;10000;103;1000000;0;0;1;0.320843;NA;0.054588;4.138442;4.138436;4.46;95;1
1.80;248;1;0;1;256;2;1;0;5;10000;10000;104;1000000;0;0;1;0.308633;NA;0.055838;4.177942;4.177935;4.49;95;1
1.80;249;1;0;1;256;2;1;0;5;10000;10000;105;1000000;0;0;1;0.310957;NA;0.093493;4.218363;4.218356;4.53;95;2
