comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;3;256;2;1;0;8;0;0;1000000;0;3;1;.000045;NA;.002992;.007172;.007172;.008611;247;2573
0.02;3;1;0;3;256;2;1;0;8;0;100;1000000;0;3;1;.000059;NA;.003986;.006889;.006889;.008333;256;3539
0.02;3;1;0;3;256;2;1;0;8;0;1000;1000000;0;3;1;.000043;NA;.003370;.006741;.006741;.008611;248;2929
0.02;3;1;0;3;256;2;1;0;8;0;10000;1000000;0;3;1;.000039;NA;.003086;.007076;.007076;.009444;248;2452
0.02;3;1;0;3;256;2;1;0;8;10000;0;1000000;0;3;1;.000044;NA;.003180;.007782;.007782;.009722;248;2450
0.02;3;1;0;3;256;2;1;0;8;10000;100;1000000;0;3;1;.000061;NA;.004429;.007187;.007187;.009305;255;3817
0.02;3;1;0;3;256;2;1;0;8;10000;1000;1000000;0;3;1;.000052;NA;.003977;.007252;.007252;.009305;248;3704
0.02;3;1;0;3;256;2;1;0;8;10000;10000;1000000;0;3;1;.000049;NA;.003754;.007598;.007598;.016388;248;1808
0.02;3;1;0;3;256;2;1;0;8;100000;0;1000000;0;3;1;.000043;NA;.003028;.007658;.007658;.009305;247;2450
0.02;3;1;0;3;256;2;1;0;8;100000;100;1000000;0;3;1;.000060;NA;.004365;.007660;.007660;.009583;254;3550
0.01;3;1;0;3;256;2;1;0;8;100000;1000;1000000;0;3;1;.000050;NA;.003708;.007645;.007645;.009305;248;3136
0.02;3;1;0;3;256;2;1;0;8;100000;10000;1000000;0;3;1;.000050;NA;.003617;.007112;.007112;.008611;248;3417
0.02;3;1;0;3;256;2;1;0;10;0;0;1000000;0;3;1;.000041;NA;.002267;.006305;.006305;.007777;216;2173
0.02;3;1;0;3;256;2;1;0;10;0;100;1000000;0;3;1;.000066;NA;.003956;.005803;.005803;.006944;220;4396
0.02;3;1;0;3;256;2;1;0;10;0;1000;1000000;0;3;1;.000053;NA;.002590;.006141;.006141;.008333;218;2351
0.02;3;1;0;3;256;2;1;0;10;0;10000;1000000;0;3;1;.000053;NA;.002581;.005912;.005912;.007777;218;2684
0.02;3;1;0;3;256;2;1;0;10;10000;0;1000000;0;3;1;.000038;NA;.002475;.006058;.006058;.008194;217;2317
0.02;3;1;0;3;256;2;1;0;10;10000;100;1000000;0;3;1;.000061;NA;.004275;.006753;.006753;.008750;220;3691
0.02;3;1;0;3;256;2;1;0;10;10000;1000;1000000;0;3;1;.000058;NA;.003291;.006870;.006870;.009027;217;3318
