comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;2;256;14;1;0;8;10000;10000;1000;0;3;0;.000123;NA;.000136;.000240;.000373;.000625;5;1345
0.02;3;1;0;2;256;14;1;0;8;10000;10000;4000;0;3;0;.000124;NA;.001152;.001792;.002593;.002708;4;2099
0.02;3;1;0;2;256;14;1;0;8;10000;10000;8000;0;3;0;.000379;NA;.003911;.006475;.008941;.009166;5;2065
0.02;3;1;0;2;256;14;1;0;8;10000;10000;12000;0;3;0;.000231;NA;.008484;.013379;.017016;.017291;6;2368
0.01;3;1;0;2;256;14;1;0;8;10000;10000;16000;0;3;0;.000226;NA;.015815;.022271;.027640;.027708;7;2732
0.02;3;1;0;2;256;14;1;0;8;10000;10000;20000;0;3;0;.000132;NA;.025837;.033697;.040664;.040833;9;3039
0.01;3;1;0;2;256;14;1;0;12;10000;10000;1000;0;3;0;.000131;NA;.000066;.000124;.000199;.000416;4;1195
0.02;3;1;0;2;256;14;1;0;12;10000;10000;4000;0;3;0;.000335;NA;.000570;.001009;.001378;.001666;4;1644
0.02;3;1;0;2;256;14;1;0;12;10000;10000;8000;0;3;0;.000175;NA;.001966;.003397;.004615;.004791;4;1993
0.02;3;1;0;2;256;14;1;0;12;10000;10000;12000;0;3;0;.000231;NA;.004257;.006689;.008733;.008958;5;2302
0.01;3;1;0;2;256;14;1;0;12;10000;10000;16000;0;3;0;.000156;NA;.007431;.010828;.013302;.013541;6;2643
0.01;3;1;0;2;256;14;1;0;12;10000;10000;20000;0;3;0;.000123;NA;.012094;.016603;.020264;.020416;7;2843
