comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;4;256;75;1;0;5;10000;10000;1;0;1;2;.007149;NA;.399214;.369267;.384124;.392916;2901;2473
0.01;3;1;0;4;256;75;1;0;5;10000;10000;1;1;1;2;.099555;.309763;.252189;.306538;.322857;.625000;5175;1322
0.02;3;1;0;4;256;75;1;1;5;10000;10000;1;0;1;2;.006368;NA;.367761;.335965;.350869;.357500;2843;2503
0.01;3;1;0;4;256;75;1;1;5;10000;10000;1;1;1;2;.084996;.275001;.229166;.282865;.292944;.569166;5173;1326
0.01;3;1;0;4;256;175;1;0;5;10000;10000;1;0;1;2;.009570;NA;.431925;.401414;.413901;.423333;3239;2493
0.03;3;1;0;4;256;175;1;0;5;10000;10000;1;1;1;2;.182277;.422945;.253948;.307203;.334553;.740000;5623;1209
0.02;3;1;0;4;256;175;1;1;5;10000;10000;1;0;1;2;.006796;NA;.357481;.331349;.345202;.352083;2963;2472
0.01;3;1;0;4;256;175;1;1;5;10000;10000;1;1;1;2;.116068;.315154;.205229;.270207;.285915;.595000;5153;1200
0.02;3;1;0;4;256;275;1;0;5;10000;10000;1;0;1;2;.008409;NA;.452291;.410119;.423592;.432083;3057;2548
0.03;3;1;0;4;256;275;1;0;5;10000;10000;1;1;1;2;.145215;.362486;.263386;.332961;.351519;.716666;5201;1241
0.03;3;1;0;4;256;275;1;1;5;10000;10000;1;0;1;2;.006789;NA;.364635;.336100;.345592;.352500;2968;2517
0.02;3;1;0;4;256;275;1;1;5;10000;10000;1;1;1;2;.105763;.302610;.216822;.275223;.289104;.582083;5195;1263
0.03;3;1;0;4;256;76;1;0;5;10000;10000;1;0;1;2;.010606;NA;.634365;.583021;.598995;.610000;4389;2528
0.02;3;1;0;4;256;76;1;0;5;10000;10000;1;1;1;2;.144326;.506307;.409516;.490589;.518615;1.000416;8097;1343
0.02;3;1;0;4;256;76;1;1;5;10000;10000;1;0;1;2;.008533;NA;.580951;.542517;.561086;.570416;4411;2474
0.02;3;1;0;4;256;76;1;1;5;10000;10000;1;1;1;2;.137618;.448353;.354905;.454224;.471902;.922500;8089;1282
0.01;3;1;0;4;256;176;1;0;5;10000;10000;1;0;1;2;.014701;NA;.694945;.627024;.649692;.667083;4872;2544
0.01;3;1;0;4;256;176;1;0;5;10000;10000;1;1;1;2;.302797;.710468;.371357;.487260;.512866;1.194583;8931;1140
0.02;3;1;0;4;256;176;1;1;5;10000;10000;1;0;1;2;.009729;NA;.576682;.524874;.543044;.553333;4493;2538
0.01;3;1;0;4;256;176;1;1;5;10000;10000;1;1;1;2;.180086;.513630;.339665;.435891;.461771;.949166;8110;1237
0.02;3;1;0;4;256;276;1;0;5;10000;10000;1;0;1;2;.012258;NA;.718294;.646542;.669271;.682500;4663;2559
0.02;3;1;0;4;256;276;1;0;5;10000;10000;1;1;1;2;.225412;.596818;.438384;.524756;.540404;1.138750;8118;1291
0.02;3;1;0;4;256;276;1;1;5;10000;10000;1;0;1;2;.009156;NA;.577062;.535039;.559058;.569166;4535;2465
0.02;3;1;0;4;256;276;1;1;5;10000;10000;1;1;1;2;.168111;.497254;.352771;.446830;.460848;.951666;8113;1262
0.02;3;1;0;4;256;77;1;0;5;10000;10000;1;0;1;2;.014584;NA;.989596;.918064;.938549;.955416;6327;2518
0.01;3;1;0;4;256;77;1;0;5;10000;10000;1;1;1;2;.228538;.816220;.612109;.794187;.828517;1.612500;12129;1282
0.02;3;1;0;4;256;77;1;1;5;10000;10000;1;0;1;2;.012304;NA;.901422;.848442;.866707;.880833;6399;2485
0.02;3;1;0;4;256;77;1;1;5;10000;10000;1;1;1;2;.188493;.742876;.574004;.743853;.771578;1.499166;12165;1288
0.01;3;1;0;4;256;177;1;0;5;10000;10000;1;0;1;2;.020924;NA;1.072492;.976736;1.002206;1.025416;6729;2551
0.02;3;1;0;4;256;177;1;0;5;10000;10000;1;1;1;2;.459836;1.098202;.552405;.786667;.815930;1.914166;13455;1087
0.02;3;1;0;4;256;177;1;1;5;10000;10000;1;0;1;2;.013272;NA;.891058;.830497;.853877;.867500;6320;2498
0.01;3;1;0;4;256;177;1;1;5;10000;10000;1;1;1;2;.273747;.829756;.507614;.702835;.716926;1.550833;12111;1163
0.02;3;1;0;4;256;277;1;0;5;10000;10000;1;0;1;2;.017758;NA;1.116181;1.003994;1.034197;1.054166;6789;2573
0.01;3;1;0;4;256;277;1;0;5;10000;10000;1;1;1;2;.308205;.995455;.680021;.840498;.870675;1.841250;12195;1254
0.03;3;1;0;4;256;277;1;1;5;10000;10000;1;0;1;2;.012253;NA;.907083;.843326;.866361;.882083;6381;2498
0.03;3;1;0;4;256;277;1;1;5;10000;10000;1;1;1;2;.247005;.821591;.568412;.730086;.760361;1.570833;12133;1243
0.01;3;1;0;4;256;78;1;0;5;10000;10000;1;0;1;2;.020162;NA;1.393385;1.304184;1.325880;1.347500;8976;2513
0.03;3;1;0;4;256;78;1;0;5;10000;10000;1;1;1;2;.331018;1.194789;.889999;1.134811;1.174403;2.311250;17079;1286
0.01;3;1;0;4;256;78;1;1;5;10000;10000;1;0;1;2;.015883;NA;1.283629;1.205140;1.225480;1.245416;8859;2503
0.02;3;1;0;4;256;78;1;1;5;10000;10000;1;1;1;2;.284433;1.073533;.793901;1.056403;1.097958;2.152916;17133;1253
0.02;3;1;0;4;256;178;1;0;5;10000;10000;1;0;1;2;.029295;NA;1.502350;1.384046;1.414362;1.447500;9397;2532
0.03;3;1;0;4;256;178;1;0;5;10000;10000;1;1;1;2;.648575;1.588586;.825771;1.125103;1.163171;2.747083;19009;1116
0.03;3;1;0;4;256;178;1;1;5;10000;10000;1;0;1;2;.017910;NA;1.274429;1.180633;1.203442;1.222916;8785;2535
0.01;3;1;0;4;256;178;1;1;5;10000;10000;1;1;1;2;.369754;1.207692;.762447;1.003935;1.046906;2.218750;17080;1205
0.03;3;1;0;4;256;278;1;0;5;10000;10000;1;0;1;2;.023693;NA;1.569695;1.420233;1.446958;1.475833;8978;2585
0.01;3;1;0;4;256;278;1;0;5;10000;10000;1;1;1;2;.462040;1.424918;.957937;1.194034;1.240669;2.609166;17163;1257
0.01;3;1;0;4;256;278;1;1;5;10000;10000;1;0;1;2;.016770;NA;1.295598;1.197380;1.223398;1.243333;8872;2531
0.02;3;1;0;4;256;278;1;1;5;10000;10000;1;1;1;2;.366519;1.167874;.769474;1.031407;1.073703;2.245000;17129;1199
0.02;3;1;0;4;256;79;1;0;5;10000;10000;1;0;1;2;.008714;NA;1.244808;1.217652;1.260143;1.268333;6949;2368
0.02;3;1;0;4;256;79;1;0;5;10000;10000;1;1;1;2;.168946;1.011181;.745395;1.030940;1.048586;2.035833;13611;1250
0.01;3;1;0;4;256;79;1;1;5;10000;10000;1;0;1;2;.006585;NA;1.215067;1.155821;1.203513;1.210000;7067;2420
0.03;3;1;0;4;256;79;1;1;5;10000;10000;1;1;1;2;.128739;.966529;.735935;.981008;1.015289;1.932083;13677;1297
0.02;3;1;0;4;256;179;1;0;5;10000;10000;1;0;1;2;.013894;NA;1.299111;1.259166;1.306007;1.320416;7032;2381
0.02;3;1;0;4;256;179;1;0;5;10000;10000;1;1;1;2;.349898;1.286243;.761087;1.051756;1.095885;2.352500;13615;1170
0.01;3;1;0;4;256;179;1;1;5;10000;10000;1;0;1;2;.008262;NA;1.134157;1.152832;1.182039;1.191250;7021;2298
0.01;3;1;0;4;256;179;1;1;5;10000;10000;1;1;1;2;.182024;1.042077;.696338;.954907;.984365;1.989166;13639;1235
0.02;3;1;0;4;256;279;1;0;5;10000;10000;1;0;1;2;.010400;NA;1.342372;1.297871;1.343557;1.354166;7146;2392
0.01;3;1;0;4;256;279;1;0;5;10000;10000;1;1;1;2;.262818;1.167322;.804378;1.087058;1.119661;2.259583;13659;1230
0.01;3;1;0;4;256;279;1;1;5;10000;10000;1;0;1;2;.007586;NA;1.204401;1.157485;1.189476;1.196250;7008;2427
0.02;3;1;0;4;256;279;1;1;5;10000;10000;1;1;1;2;.143863;1.005120;.689202;.970788;.999807;1.977916;13676;1209
0.02;3;1;0;4;256;83;1;0;5;10000;10000;1;0;1;2;.003589;NA;.155532;.185616;.192190;.195416;870;1939
0.03;3;1;0;4;256;83;1;0;5;10000;10000;1;1;1;2;.015365;.130319;.094370;.160897;.173017;.305833;1553;1089
0.01;3;1;0;4;256;83;1;1;5;10000;10000;1;0;1;2;.003445;NA;.147777;.157934;.161404;.164583;861;2185
0.02;3;1;0;4;256;83;1;1;5;10000;10000;1;1;1;2;.012400;.125464;.088205;.133683;.137564;.265416;1556;1182
0.02;3;1;0;4;256;183;1;0;5;10000;10000;1;0;1;2;.004034;NA;.159157;.161767;.166600;.170416;893;2276
0.02;3;1;0;4;256;183;1;0;5;10000;10000;1;1;1;2;.031946;.152293;.091582;.135010;.137684;.293333;1535;1154
0.02;3;1;0;4;256;183;1;1;5;10000;10000;1;0;1;2;.003774;NA;.146503;.154504;.156752;.160000;905;2233
0.03;3;1;0;4;256;183;1;1;5;10000;10000;1;1;1;2;.018028;.131993;.089709;.127437;.129326;.264583;1551;1213
0.02;3;1;0;4;256;283;1;0;5;10000;10000;1;0;1;2;.003564;NA;.164122;.162099;.167896;.170833;911;2338
0.02;3;1;0;4;256;283;1;0;5;10000;10000;1;1;1;2;.022835;.142845;.090007;.129941;.140252;41.666666;1620;6
