comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;1;0;2;256;14;1;0;8;10000;10000;1000;1;3;0;.000439;.000193;.000086;.000119;.000259;.000625;3;1052
0.02;3;1;0;2;256;14;1;0;8;10000;10000;4000;1;3;0;.001397;.001114;.000846;.000991;.001781;.002708;4;1947
0.01;3;1;0;2;256;14;1;0;8;10000;10000;8000;1;3;0;.003835;.003352;.003062;.003482;.005322;.008750;6;2090
0.02;3;1;0;2;256;14;1;0;8;10000;10000;12000;1;3;0;.008711;.007908;.006689;.007440;.011396;.018333;8;2150
0.02;3;1;0;2;256;14;1;0;8;10000;10000;16000;1;3;0;.012307;.012780;.011736;.013330;.019826;.030000;9;2296
0.02;3;1;0;2;256;14;1;0;8;10000;10000;20000;1;3;0;.018809;.019316;.018215;.020533;.030666;.046250;10;2290
0.01;3;1;0;2;256;14;1;0;12;10000;10000;1000;1;3;0;.000235;.000074;.000051;.000063;.000159;.000416;3;1252
0.02;3;1;0;2;256;14;1;0;12;10000;10000;4000;1;3;0;.000816;.000629;.000512;.000594;.001037;.001666;7;1835
0.01;3;1;0;2;256;14;1;0;12;10000;10000;8000;1;3;0;.002139;.002124;.001463;.001728;.002843;.004583;6;1958
0.01;3;1;0;2;256;14;1;0;12;10000;10000;12000;1;3;0;.003883;.004602;.003074;.003522;.005508;.009375;7;1988
0.02;3;1;0;2;256;14;1;0;12;10000;10000;16000;1;3;0;.007228;.007748;.005341;.005881;.009012;.015208;6;2120
0.02;3;1;0;2;256;14;1;0;12;10000;10000;20000;1;3;0;.010409;.009667;.008356;.009348;.014904;.023333;8;2144
