comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.22          260                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .033166      NA          .022831           1.018479            1.018474           1.050000             4             2
2.17          261                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .033177      NA          .021837           1.023980            1.023975           1.060000             4             2
2.07          261                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .030521      NA          .023463           1.020959            1.020954           1.050000             4             2
2.23          261                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .042759      NA          .023735           1.011318            1.011313           1.050000             4             2
2.03          260                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .034772      NA          .023591           1.019658            1.019653           1.050000             4             2
2.04          261                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .057914      NA          .023578           2.021598            2.021593           2.080000             4             1
2.23          260                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .056740      NA          .023452           2.023296            2.023291           2.080000             4             1
2.05          260                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .062983      NA          .022905           2.019138            2.019135           2.080000             4             1
2.19          261                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .062317      NA          .022842           2.017867            2.017863           2.080000             4             1
2.08          260                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .064215      NA          .024153           2.017997            2.017989           2.080000             4             1
2.05          261                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .095595      NA          .020043           3.019683            3.019675           3.120000             4             0
2.28          262                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .090711      NA          .023586           3.019712            3.019707           3.110000             4             0
2.20          262                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .088778      NA          .023817           3.023437            3.023430           3.110000             4             0
2.15          260                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .092594      NA          .023898           3.018138            3.018134           3.110000             4             0
2.07          261                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .094018      NA          .020239           3.018349            3.018343           3.110000             4             0
2.20          261                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .121352      NA          .023956           4.018006            4.017998           4.140000             4             0
2.20          261                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .123758      NA          .023105           4.017917            4.017909           4.140000             4             0
2.31          260                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .122053      NA          .023657           4.018940            4.018932           4.140000             4             0
