comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.01          3                  1                  0    1        64        14        1         0         7         10000     10000     1000        0           3           2             .000479      NA          .000049           .000060             .000114            .000833              4             478
0.02          3                  1                  0    1        64        14        1         0         7         10000     10000     1000        0           3           2             .000236      NA          .000051           .000028             .000043            .000416              4             726
0.02          3                  1                  0    1        64        14        1         0         7         10000     10000     1000        0           3           2             .000661      NA          .000053           .000076             .000228            .000833              4             444
0.02          3                  1                  0    1        64        14        1         0         7         10000     10000     4000        0           3           2             .000669      NA          .000221           .000321             .000530            .001250              4             650
0.01          3                  1                  0    1        64        14        1         0         7         10000     10000     4000        0           3           2             .000447      NA          .000242           .000244             .000433            .000833              4             789
0.02          3                  1                  0    1        64        14        1         0         7         10000     10000     4000        0           3           2             .000258      NA          .000284           .000339             .000547            .000833              4             948
0.03          3                  1                  0    1        64        14        1         0         7         10000     10000     8000        0           3           2             .000458      NA          .000894           .000944             .001448            .002083              4             1126
0.02          3                  1                  0    1        64        14        1         0         7         10000     10000     8000        0           3           2             .000239      NA          .000900           .000938             .001365            .001666              7             1302
0.02          3                  1                  0    1        64        14        1         0         7         10000     10000     8000        0           3           2             .000249      NA          .000983           .001035             .001563            .002083              9             1308
0.02          3                  1                  0    1        64        14        1         0         7         10000     10000     12000       0           3           2             .000236      NA          .001974           .002201             .003014            .003333              4             1448
0.03          3                  1                  0    1        64        14        1         0         7         10000     10000     12000       0           3           2             .000240      NA          .001834           .002112             .002683            .002916              9             1474
0.02          3                  1                  0    1        64        14        1         0         7         10000     10000     12000       0           3           2             .000223      NA          .001991           .002080             .002733            .003333              4             1535
0.02          3                  1                  0    1        64        14        1         0         7         10000     10000     16000       0           3           2             .000236      NA          .002856           .003001             .004236            .004583              4             1498
0.02          3                  1                  0    1        64        14        1         0         7         10000     10000     16000       0           3           2             .000208      NA          .003021           .003227             .004376            .004583              4             1567
0.02          3                  1                  0    1        64        14        1         0         7         10000     10000     16000       0           3           2             .000668      NA          .002943           .003100             .004842            .005833              4             1260
0.01          3                  1                  0    1        64        14        1         0         7         10000     10000     20000       0           3           2             .000697      NA          .004545           .004694             .006245            .007083              4             1569
0.02          3                  1                  0    1        64        14        1         0         7         10000     10000     20000       0           3           2             .000239      NA          .004441           .004494             .005883            .006250              4             1724
0.03          3                  1                  0    1        64        14        1         0         7         10000     10000     20000       0           3           2             .000665      NA          .004357           .004504             .005824            .006666              4             1589
0.01          3                  1                  0    1        64        14        1         0         8         10000     10000     1000        0           3           2             .000473      NA          .000121           .000315             .000433            .000833              6             527
0.01          3                  1                  0    1        64        14        1         0         8         10000     10000     1000        0           3           2             .000222      NA          .000127           .000157             .000227            .000416              4             810
0.03          3                  1                  0    1        64        14        1         0         8         10000     10000     1000        0           3           2             .000655      NA          .000135           .000312             .000425            .000833              4             572
0.02          3                  1                  0    1        64        14        1         0         8         10000     10000     4000        0           3           2             .000265      NA          .001308           .002967             .004717            .005000              4             662
0.03          3                  1                  0    1        64        14        1         0         8         10000     10000     4000        0           3           2             .000655      NA          .001372           .002923             .004438            .005000              7             697
0.03          3                  1                  0    1        64        14        1         0         8         10000     10000     4000        0           3           2             .000253      NA          .001474           .003072             .004963            .005416              7             697
0.02          3                  1                  0    1        64        14        1         0         8         10000     10000     8000        0           3           2             .000242      NA          .004941           .010552             .011720            .012083              4             1000
0.01          3                  1                  0    1        64        14        1         0         8         10000     10000     8000        0           3           2             .000255      NA          .004929           .010342             .011540            .011666              4             1011
0.01          3                  1                  0    1        64        14        1         0         8         10000     10000     8000        0           3           2             .000459      NA          .004886           .010447             .011564            .012083              4             979
0.02          3                  1                  0    1        64        14        1         0         8         10000     10000     12000       0           3           2             .000666      NA          .010474           .019407             .021002            .021666              4             1156
0.02          3                  1                  0    1        64        14        1         0         8         10000     10000     12000       0           3           2             .000257      NA          .010242           .019256             .020074            .020416              4             1207
