comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.36;229;1;0;40;256;2;1;0;5;0;0;10000000;0;0;1;.000019;NA;.016963;.103718;.003048;.122250;918;556
1.41;229;1;0;40;256;2;1;0;5;0;0;10000000;1;0;1;.000034;.002871;.000012;.045236;.001985;.177500;918;379
1.40;228;1;0;40;256;2;1;0;5;0;1000;10000000;0;0;1;.000018;NA;.018961;.097548;.002778;.112250;920;704
1.39;231;1;0;40;256;2;1;0;5;0;1000;10000000;1;0;1;.000036;.002932;.000011;.034962;.001844;.165000;918;412
1.39;229;1;0;40;256;2;1;0;5;0;10000;10000000;0;0;1;.000015;NA;.017966;.099260;.002776;.112000;922;672
1.43;230;1;0;40;256;2;1;0;5;0;10000;10000000;1;0;1;.000028;.002898;.000012;.036173;.001634;.166250;918;409
1.38;229;1;0;40;256;2;1;0;5;1000;0;10000000;0;0;1;.000035;NA;.016883;.104361;.002962;.119000;918;570
1.42;231;1;0;40;256;2;1;0;5;1000;0;10000000;1;0;1;.000038;.002909;.000012;.050020;.002121;.180250;918;372
1.37;229;1;0;40;256;2;1;0;5;1000;1000;10000000;0;0;1;.000029;NA;.018979;.092605;.002614;.106500;920;754
1.44;230;1;0;40;256;2;1;0;5;1000;1000;10000000;1;0;1;.000035;.002900;.000012;.036819;.001911;.167500;918;402
1.39;229;1;0;40;256;2;1;0;5;1000;10000;10000000;0;0;1;.000024;NA;.018105;.092514;.002648;.107250;922;714
1.40;231;1;0;40;256;2;1;0;5;1000;10000;10000000;1;0;1;.000045;.002924;.000012;.033251;.001696;.170000;918;404
1.37;230;1;0;40;256;2;1;0;5;10000;0;10000000;0;0;1;.000035;NA;.017022;.103373;.002957;.119000;918;574
1.41;230;1;0;40;256;2;1;0;5;10000;0;10000000;1;0;1;.000044;.002882;.000012;.047593;.001967;.180750;918;372
1.38;229;1;0;40;256;2;1;0;5;10000;1000;10000000;0;0;1;.000026;NA;.018725;.092483;.002710;.109250;920;723
1.41;230;1;0;40;256;2;1;0;5;10000;1000;10000000;1;0;1;.000033;.002902;.000012;.045443;.002018;.172250;918;387
1.41;229;1;0;40;256;2;1;0;5;10000;10000;10000000;0;0;1;.000031;NA;.018140;.089652;.002700;.109000;922;703
1.43;231;1;0;40;256;2;1;0;5;10000;10000;10000000;1;0;1;.000040;.002901;.000012;.036529;.001794;.164000;918;414
1.44;232;1;0;40;256;2;1;0;12;0;0;10000000;0;0;1;.000042;NA;.021259;.143119;.004433;.178750;1226;493
1.47;233;1;0;40;256;2;1;0;12;0;0;10000000;1;0;1;;;;;;.776250;3;17
1.45;233;1;0;40;256;2;1;0;12;0;1000;10000000;0;0;1;.000041;NA;.023227;.137754;.004054;.163500;1226;588
1.44;233;1;0;40;256;2;1;0;12;0;1000;10000000;1;0;1;;;;;;.776250;3;17
1.43;232;1;0;40;256;2;1;0;12;0;10000;10000000;0;0;1;.000040;NA;.022849;.130799;.003887;.156750;1226;603
1.49;233;1;0;40;256;2;1;0;12;0;10000;10000000;1;0;1;;;;;;.776250;3;17
1.47;232;1;0;40;256;2;1;0;12;1000;0;10000000;0;0;1;.000036;NA;.034775;.159184;.004545;.184500;1227;807
1.49;233;1;0;40;256;2;1;0;12;1000;0;10000000;1;0;1;;;;;;.776250;3;17
1.46;233;1;0;40;256;2;1;0;12;1000;1000;10000000;0;0;1;.000046;NA;.038030;.097376;.002873;.117750;1227;1381
1.51;235;1;0;40;256;2;1;0;12;1000;1000;10000000;1;0;1;;;;;;.776500;3;17
1.43;235;1;0;40;256;2;1;0;12;1000;10000;10000000;0;0;1;.000048;NA;.037066;.096337;.002826;.116500;1227;1374
1.46;235;1;0;40;256;2;1;0;12;1000;10000;10000000;1;0;1;;;;;;.776500;3;17
1.45;232;1;0;40;256;2;1;0;12;10000;0;10000000;0;0;1;.000042;NA;.030938;.151011;.004385;.179000;1230;749
1.48;234;1;0;40;256;2;1;0;12;10000;0;10000000;1;0;1;;;;;;.776500;3;17
1.49;233;1;0;40;256;2;1;0;12;10000;1000;10000000;0;0;1;.000043;NA;.035138;.096947;.002941;.120250;1230;1271
1.51;234;1;0;40;256;2;1;0;12;10000;1000;10000000;1;0;1;;;;;;.776250;3;17
1.50;234;1;0;40;256;2;1;0;12;10000;10000;10000000;0;0;1;.000049;NA;.034349;.099537;.002931;.119500;1230;1254
1.49;235;1;0;40;256;2;1;0;12;10000;10000;10000000;1;0;1;;;;;;.776250;3;17
1.39;230;1;0;45;256;2;1;0;5;0;0;10000000;0;0;1;.000007;NA;.016948;.104115;.002702;.121777;918;628
1.40;230;1;0;45;256;2;1;0;5;0;0;10000000;1;0;1;.000031;.002569;.000011;.041511;.001671;.169777;918;452
1.35;230;1;0;45;256;2;1;0;5;0;1000;10000000;0;0;1;.000023;NA;.018609;.096242;.002460;.111555;920;778
1.40;231;1;0;45;256;2;1;0;5;0;1000;10000000;1;0;1;.000039;.002583;.000010;.042269;.001897;.172222;918;448
1.39;228;1;0;45;256;2;1;0;5;0;10000;10000000;0;0;1;.000012;NA;.017852;.095143;.002473;.112000;922;749
1.37;230;1;0;45;256;2;1;0;5;0;10000;10000000;1;0;1;.000036;.002593;.000011;.050261;.001876;9.333333;918;8
