comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    6        256       14        1         0         3         10000     10000     1000        1           1           0             .000311      .000078     .000051           .000056             .000127            .000555              3             786
0.02          3                  1                  0    6        256       14        1         0         3         10000     10000     4000        1           1           0             .000585      .000475     .000506           .000587             .001225            .001666              3             1285
0.02          3                  1                  0    6        256       14        1         0         3         10000     10000     8000        1           1           0             .001544      .001821     .001621           .001887             .003203            .004722              4             1591
0.02          3                  1                  0    6        256       14        1         0         3         10000     10000     12000       1           1           0             .002708      .003027     .003325           .003905             .007033            .009444              4             1555
0.01          3                  1                  0    6        256       14        1         0         3         10000     10000     16000       1           1           0             .004127      .003997     .005840           .006887             .011600            .015000              5             1695
0.02          3                  1                  0    6        256       14        1         0         3         10000     10000     20000       1           1           0             .006311      .006244     .009181           .010486             .017032            .021944              5             1779
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     1000        1           1           0             .000299      .000087     .000042           .000057             .000136            .000555              3             708
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     4000        1           1           0             .001583      .000960     .000537           .000662             .001352            .002500              3             1089
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     8000        1           1           0             .003074      .002578     .001683           .001965             .003575            .006111              4             1403
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     12000       1           1           0             .005405      .004573     .003613           .003906             .007426            .011944              5             1475
0.01          3                  1                  0    6        256       14        1         0         5         10000     10000     16000       1           1           0             .007260      .008113     .006037           .006900             .012511            .019444              5             1541
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     20000       1           1           0             .011060      .011599     .008974           .010329             .017022            .027500              6             1630
