comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;3;512;2;1;0;6;0;0;10000000;0;2;0;.000143;NA;.006102;.006796;.006796;.010694;613;4134
0.02;3;1;0;3;512;2;1;0;6;0;0;10000000;0;2;1;.000065;NA;.025981;.049769;.049769;.075000;1835;2505
0.02;3;1;0;3;512;2;1;0;6;0;0;10000000;0;2;2;.000052;NA;.042639;.092773;.092773;.137361;3056;2241
0.02;3;1;0;3;512;2;1;0;6;0;0;10000000;0;2;3;.000109;NA;.058980;.132067;.132067;.198888;4277;2141
0.02;3;1;0;3;512;2;1;0;6;0;0;10000000;0;2;4;.000081;NA;.076429;.178604;.178604;.263472;5497;2095
0.02;3;1;0;3;512;2;1;0;6;0;0;10000000;0;2;5;.000060;NA;.092592;.226129;.226129;.325277;6718;2055
0.02;3;1;0;3;512;2;1;0;6;0;0;10000000;0;2;6;.000076;NA;.107601;.267266;.267265;.388750;7941;1998
0.02;3;1;0;3;512;2;1;0;6;0;0;10000000;0;2;7;.000076;NA;.125966;.303044;.303043;.447500;9159;2032
0.02;3;1;0;3;512;2;1;0;6;0;10000;10000000;0;2;0;.000086;NA;.006100;.006804;.006804;.010972;613;4069
0.02;3;1;0;3;512;2;1;0;6;0;10000;10000000;0;2;1;.000239;NA;.028965;.039694;.039694;.058888;1838;3669
0.02;3;1;0;3;512;2;1;0;6;0;10000;10000000;0;2;2;.000256;NA;.045076;.074507;.074507;.111527;3062;3018
0.02;3;1;0;3;512;2;1;0;6;0;10000;10000000;0;2;3;.000384;NA;.063188;.112115;.112115;.171944;4285;2920
0.02;3;1;0;3;512;2;1;0;6;0;10000;10000000;0;2;4;.000469;NA;.079330;.145948;.145948;.220694;5509;2729
0.02;3;1;0;3;512;2;1;0;6;0;10000;10000000;0;2;5;.000537;NA;.095763;.184562;.184562;.280277;6734;2706
0.02;3;1;0;3;512;2;1;0;6;0;10000;10000000;0;2;6;.000551;NA;.113471;.217184;.217183;.327777;7957;2623
0.02;3;1;0;3;512;2;1;0;6;0;10000;10000000;0;2;7;.000781;NA;.128570;.253751;.253750;.389583;9181;2557
0.02;3;1;0;4;512;2;1;0;6;0;0;10000000;0;2;0;.000080;NA;.004735;.006535;.006535;.010312;613;4472
0.02;3;1;0;4;512;2;1;0;6;0;0;10000000;0;2;1;.000085;NA;.020504;.049361;.049361;.073645;1835;2683
0.02;3;1;0;4;512;2;1;0;6;0;0;10000000;0;2;2;.000086;NA;.032838;.089119;.089119;.136354;3056;2319
0.02;3;1;0;4;512;2;1;0;6;0;0;10000000;0;2;3;.000076;NA;.044854;.133526;.133526;.198854;4276;2172
0.02;3;1;0;4;512;2;1;0;6;0;0;10000000;0;2;4;.000087;NA;.057610;.176429;.176429;.263229;5497;2107
0.02;3;1;0;4;512;2;1;0;6;0;0;10000000;0;2;5;.000075;NA;.069193;.221357;.221357;.325208;6718;2048
0.02;3;1;0;4;512;2;1;0;6;0;0;10000000;0;2;6;.000078;NA;.080558;.260038;.260037;.386666;7939;2006
0.02;3;1;0;4;512;2;1;0;6;0;0;10000000;0;2;7;.000097;NA;.082257;.271014;.271014;4.375000;9159;169
