comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.01          261                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .034625      NA          .023835           1.018954            1.018949           1.050000             4             2
2.13          262                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .031677      NA          .023633           1.018454            1.018449           1.050000             4             2
2.06          261                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .046460      NA          .023473           1.030083            1.030079           1.080000             4             2
2.26          261                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .040799      NA          .020831           1.010270            1.010265           1.050000             4             2
2.07          260                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .046252      NA          .021119           .948793             .948789            .990000              4             2
2.05          262                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .059610      NA          .023458           2.021222            2.021216           2.080000             4             1
2.11          261                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .059203      NA          .023635           2.021639            2.021634           2.080000             4             1
2.20          260                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .057449      NA          .022467           2.024044            2.024039           2.080000             4             1
2.19          262                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .055685      NA          .023742           2.026097            2.026089           2.080000             4             1
2.27          260                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .062675      NA          .024127           2.018632            2.018627           2.080000             4             1
2.17          262                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .085972      NA          .023627           3.024624            3.024619           3.110000             4             0
2.20          261                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .087167      NA          .023129           3.023350            3.023342           3.110000             4             0
2.24          260                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .089497      NA          .023832           3.020487            3.020483           3.110000             4             0
2.08          261                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .089234      NA          .023278           3.021071            3.021063           3.110000             4             0
2.24          261                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .094108      NA          .024127           3.018481            3.018474           3.110000             4             0
2.33          261                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .123499      NA          .023891           4.019553            4.019546           4.140000             4             0
2.07          260                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .124476      NA          .024595           4.019204            4.019197           4.140000             4             0
2.23          260                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .121615      NA          .024078           4.018482            4.018477           4.140000             4             0
2.27          262                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .135164      NA          .023346           4.018869            4.018864           4.150000             4             0
2.15          262                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .122389      NA          .023374           4.020066            4.020061           4.140000             4             0
2.15          261                1                  0    1        32        22        1         0         2         10000     10000     50             50          0           0           16            .152364      NA          .024384           5.021336            5.021329           5.170000             4             0
2.13          261                1                  0    1        32        22        1         0         2         10000     10000     50             50          0           0           16            .154397      NA          .023816           5.020755            5.020748           5.170000             4             0
2.12          261                1                  0    1        32        22        1         0         2         10000     10000     50             50          0           0           16            .151382      NA          .023965           5.018232            5.018224           5.170000             4             0
2.34          260                1                  0    1        32        22        1         0         2         10000     10000     50             50          0           0           16            .149228      NA          .023806           5.020785            5.020780           5.170000             4             0
