comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;1;256;20;1;0;5;10000;10000;32;0;2;0;.000863;NA;.007995;.005793;.010561;.011666;388;1732
0.02;3;1;0;1;256;20;1;0;5;10000;10000;224;0;2;0;.007816;NA;.391524;.277355;.492438;.536250;18825;1849
0.02;3;1;0;1;256;20;1;0;6;10000;10000;32;0;2;0;.000250;NA;.002196;.002183;.003544;.003750;67;1356
0.02;3;1;0;1;256;20;1;0;6;10000;10000;224;0;2;0;.000262;NA;.102930;.102972;.141020;.141250;3139;1747
0.02;3;1;0;1;256;21;1;0;5;10000;10000;32;0;2;0;.000588;NA;.059041;.062233;.092022;.092916;476;1535
0.02;3;1;0;1;256;21;1;0;5;10000;10000;224;0;2;0;.008204;NA;3.026424;3.178471;4.677350;4.708333;22799;1552
0.02;3;1;0;1;256;21;1;0;6;10000;10000;32;0;2;0;.000248;NA;.023504;.023490;.032048;.032500;102;1742
0.01;3;1;0;1;256;21;1;0;6;10000;10000;224;0;2;0;.000357;NA;1.318566;1.318567;1.841732;1.842083;4466;1717
0.02;3;1;0;2;256;20;1;0;5;10000;10000;32;0;2;0;.000439;NA;.006106;.004994;.008689;.009791;387;3259
0.01;3;1;0;2;256;20;1;0;5;10000;10000;224;0;2;0;.005737;NA;.300772;.245032;.425961;.454583;18826;3397
0.03;3;1;0;2;256;20;1;0;6;10000;10000;32;0;2;0;.000120;NA;.001787;.001788;.002569;.002708;66;3102
0.02;3;1;0;2;256;20;1;0;6;10000;10000;224;0;2;0;.000335;NA;.077547;.077625;.105941;.106250;3138;3500
0.02;3;1;0;2;256;21;1;0;5;10000;10000;32;0;2;0;.000454;NA;.046587;.047717;.075125;.075833;473;2968
0.01;3;1;0;2;256;21;1;0;5;10000;10000;224;0;2;0;.004738;NA;2.290242;2.388853;3.807995;3.820833;22799;2891
0.03;3;1;0;2;256;21;1;0;6;10000;10000;32;0;2;0;.000343;NA;.017910;.017902;.028204;.028541;97;3013
0.01;3;1;0;2;256;21;1;0;6;10000;10000;224;0;2;0;.000224;NA;1.005290;1.005310;1.540551;1.540833;4466;3131
0.02;3;1;0;3;256;20;1;0;5;10000;10000;32;0;2;0;.000400;NA;.005001;.004940;.008889;.009444;387;4147
0.02;3;1;0;3;256;20;1;0;5;10000;10000;224;0;2;0;.004749;NA;.225798;.231563;.434924;5.833333;18826;281
