comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.43          215                1                  0    40       256       2         1         0         1         1000      10000     10000000    0           0           1             .002738      NA          .070125           .099103             .099103            .119000              1843          2773
1.48          215                1                  0    40       256       2         1         0         2         1000      10000     10000000    0           0           1             .001878      NA          .045889           .093712             .093712            .109000              1229          1831
2.17          215                1                  0    40       256       2         1         0         3         1000      10000     10000000    0           0           1             .001308      NA          .019768           .092141             .092141            .108750              616           759
1.41          215                1                  0    40       256       2         1         0         5         1000      10000     10000000    0           0           1             .001340      NA          .025401           .089975             .089975            .108500              922           968
1.46          215                1                  0    40       256       2         1         0         6         1000      10000     10000000    0           0           1             .000943      NA          .036032           .095175             .095174            .108000              924           1459
1.69          214                1                  0    40       256       2         1         0         7         1000      10000     10000000    0           0           1             .000969      NA          .037703           .094530             .094528            .111000              926           1553
1.67          220                1                  0    40       256       2         1         0         8         1000      10000     10000000    0           0           1             .001940      NA          .070697           .134012             .134012            .168250              1837          1749
1.65          219                1                  0    40       256       2         1         0         9         1000      10000     10000000    0           0           1             .004081      NA          .097250           .100863             .100863            .121500              2454          3647
1.42          219                1                  0    40       256       2         1         0         10        1000      10000     10000000    0           0           1             .002248      NA          .059826           .099474             .099474            .118500              1536          2184
1.85          219                1                  0    40       256       2         1         0         11        1000      10000     10000000    0           0           1             .002023      NA          .083613           .200882             .200882            .265750              1539          1313
1.87          219                1                  0    40       256       2         1         0         12        1000      10000     10000000    0           0           1             .002222      NA          .053747           .099094             .099093            .122250              1227          1885
1.49          216                1                  0    45       256       2         1         0         1         1000      10000     10000000    0           0           1             .002603      NA          .063757           .100945             .100944            .122666              1843          2891
1.54          219                1                  0    45       256       2         1         0         2         1000      10000     10000000    0           0           1             .001462      NA          .042539           .092600             .092600            9.333333             1229          22
