comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000358;NA;.000113;.000189;.000300;.000833;6;885
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000379;NA;.000162;.000206;.000291;.000833;6;1100
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000370;NA;.000110;.000141;.000228;.000833;6;791
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000430;NA;.000134;.000178;.000244;.000833;6;816
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000383;NA;.000127;.000163;.000243;.000833;6;945
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000918;NA;.000089;.000268;.000364;.001250;6;429
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000434;NA;.000154;.000168;.000259;.000833;6;1034
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000802;NA;.000108;.000203;.000392;.001250;6;512
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000378;NA;.000110;.000188;.000259;.000833;6;782
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000520;NA;.000150;.000271;.000349;.000833;6;857
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;10000;1;0;1;0;1;.000418;NA;.000132;.000164;.000261;.000833;6;933
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;10000;1;0;1;0;1;.000604;NA;.000116;.000159;.000245;.000833;6;754
0.01;3;1;0;4;512;507;1;0;5;10000;10000;0;10000;1;0;1;0;1;.000409;NA;.000130;.000165;.000273;.000833;6;882
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;10000;1;0;1;0;1;.000377;NA;.000147;.000193;.000271;.000833;6;875
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;10000;1;0;1;0;1;.000389;NA;.000104;.000225;.000592;.001250;6;590
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;10000;1;0;1;0;1;.000628;NA;.000089;.000190;.000413;.000833;6;633
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;10000;1;0;1;0;1;.000602;NA;.000127;.000157;.000239;.000833;6;753
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;10000;1;0;1;0;1;.000585;NA;.000117;.000163;.000266;.000833;6;657
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;10000;1;0;1;0;1;.000585;NA;.000145;.000227;.000316;.000833;6;800
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;10000;1;0;1;0;1;.000719;NA;.000095;.000230;.000330;.000833;6;610
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;1000;1;0;1;0;1;.000362;NA;.000115;.000179;.000262;.000833;6;790
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;1000;1;0;1;0;1;.000387;NA;.000119;.000146;.000222;.000833;6;820
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;1000;1;0;1;0;1;.000410;NA;.000138;.000203;.000274;.000833;6;922
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;1000;1;0;1;0;1;.000582;NA;.000112;.000180;.000415;.000833;6;622
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;1000;1;0;1;0;1;.000578;NA;.000138;.000220;.000375;.000833;6;678
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;1000;1;0;1;0;1;.000622;NA;.000110;.000193;.000403;.000833;6;678
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;1000;1;0;1;0;1;.000406;NA;.000157;.000203;.000309;.000833;6;960
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;1000;1;0;1;0;1;.000394;NA;.000119;.000240;.000347;.000833;6;808
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;1000;1;0;1;0;1;.000550;NA;.000125;.000190;.000251;.000833;6;812
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;1000;1;0;1;0;1;.000584;NA;.000110;.000184;.000342;.000833;6;704
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;100;1;0;1;0;1;.001071;NA;.000131;.000398;.000571;.001250;6;525
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;100;1;0;1;0;1;.000372;NA;.000104;.000252;.000337;.000833;6;741
0.02;3;1;0;4;512;507;1;0;5;10000;10000;0;100;1;0;1;0;1;.000615;NA;.000093;.000324;.000468;41.666666;6;0
