comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.26          324                1                  0    1        256       14        1         0         2         10000     10000     10          0           0           0             0.011011     NA          0.000951          0.001637            0.001631           0.01                 3             31
2.24          324                1                  0    1        256       14        1         0         2         10000     10000     30          0           0           0             0.011010     NA          0.000873          0.000213            0.000187           0.01                 4             35
2.25          323                1                  0    1        256       14        1         0         2         10000     10000     50          0           0           0             0.011078     NA          0.000854          0.004123            0.004099           0.01                 3             17
2.17          324                1                  0    1        256       14        1         0         2         10000     10000     100         0           0           0             0.004803     NA          0.000831          0.000373            0.000359           0.00                 4             62
2.26          323                1                  0    1        256       14        1         0         2         10000     10000     300         0           0           0             0.005764     NA          0.001661          0.001035            0.001016           0.01                 4             50
2.26          322                1                  0    1        256       14        1         0         2         10000     10000     500         0           0           0             0.016274     NA          0.001891          0.001310            0.001291           0.02                 4             25
2.23          324                1                  0    1        256       14        1         0         3         10000     10000     10          0           0           0             0.016212     NA          0.000640          0.000189            0.000178           0.01                 4             21
2.25          324                1                  0    1        256       14        1         0         3         10000     10000     30          0           0           0             0.004131     NA          0.000955          0.000292            0.000286           0.00                 3             42
2.21          324                1                  0    1        256       14        1         0         3         10000     10000     50          0           0           0             0.004026     NA          0.000729          0.000254            0.000247           0.00                 3             57
2.25          324                1                  0    1        256       14        1         0         3         10000     10000     100         0           0           0             0.016241     NA          0.000829          0.000287            0.000271           0.01                 3             21
2.24          324                1                  0    1        256       14        1         0         3         10000     10000     300         0           0           0             0.016184     NA          0.001149          0.000588            0.000566           0.02                 3             25
2.20          324                1                  0    1        256       14        1         0         3         10000     10000     500         0           0           0             0.004852     NA          0.001428          0.000936            0.000916           0.00                 4             50
2.24          323                1                  0    1        256       14        1         0         5         10000     10000     10          0           0           0             0.005743     NA          0.000665          0.000206            0.000200           0.00                 3             55
2.24          324                1                  0    1        256       14        1         0         5         10000     10000     30          0           0           0             0.004849     NA          0.000693          0.000267            0.000199           0.00                 3             50
2.22          324                1                  0    1        256       14        1         0         5         10000     10000     50          0           0           0             0.005127     NA          0.000826          0.000289            0.000282           0.00                 3             42
2.22          324                1                  0    1        256       14        1         0         5         10000     10000     100         0           0           0             0.005839     NA          0.001003          0.000367            0.000349           0.00                 4             55
2.24          324                1                  0    1        256       14        1         0         5         10000     10000     300         0           0           0             0.005703     NA          0.001651          0.001194            0.001181           0.00                 4             55
2.22          323                1                  0    1        256       14        1         0         5         10000     10000     500         0           0           0             0.005657     NA          0.001503          0.001029            0.001005           0.00                 3             55
2.20          323                1                  0    1        256       14        1         0         6         10000     10000     10          0           0           0             0.005723     NA          0.000664          0.000175            0.000169           0.00                 3             44
2.20          323                1                  0    1        256       14        1         0         6         10000     10000     30          0           0           0             0.004735     NA          0.000735          0.000253            0.000242           0.00                 3             50
2.20          324                1                  0    1        256       14        1         0         6         10000     10000     50          0           0           0             0.004795     NA          0.000793          0.000250            0.000242           0.00                 3             42
2.24          323                1                  0    1        256       14        1         0         6         10000     10000     100         0           0           0             0.010983     NA          0.000815          0.000266            0.000254           0.01                 4             28
2.21          324                1                  0    1        256       14        1         0         6         10000     10000     300         0           0           0             0.004709     NA          0.001268          0.000839            0.000824           0.00                 3             55
2.23          322                1                  0    1        256       14        1         0         6         10000     10000     500         0           0           0             0.005769     NA          0.001894          0.001342            0.001322           0.01                 4             60
2.38          328                1                  0    1        256       14        1         0         8         10000     10000     10          0           0           0             0.016199     NA          0.001183          0.000708            0.000695           0.02                 3             25
2.30          328                1                  0    1        256       14        1         0         8         10000     10000     30          0           0           0             0.005815     NA          0.001545          0.000872            0.000835           0.01                 3             50
2.36          328                1                  0    1        256       14        1         0         8         10000     10000     50          0           0           0             0.005791     NA          0.001326          0.000880            0.000846           0.01                 4             50
2.34          328                1                  0    1        256       14        1         0         8         10000     10000     100         0           0           0             0.004620     NA          0.001559          0.001547            0.001528           0.00                 4             66
2.35          329                1                  0    1        256       14        1         0         8         10000     10000     300         0           0           0             0.005715     NA          0.002091          0.004807            0.004795           0.01                 3             38
2.36          328                1                  0    1        256       14        1         0         8         10000     10000     500         0           0           0             0.005775     NA          0.003139          0.004212            0.004187           0.01                 4             53
2.41          330                1                  0    1        256       14        1         0         9         10000     10000     10          0           0           0             0.016270     NA          0.001113          0.000559            0.000533           0.02                 3             25
2.33          328                1                  0    1        256       14        1         0         9         10000     10000     30          0           0           0             0.005964     NA          0.001972          0.001956            0.001904           0.01                 4             54
2.35          329                1                  0    1        256       14        1         0         9         10000     10000     50          0           0           0             0.005166     NA          0.001252          0.000807            0.000801           0.00                 3             55
2.39          328                1                  0    1        256       14        1         0         9         10000     10000     100         0           0           0             0.005904     NA          0.001632          0.001062            0.001036           0.01                 4             50
2.36          329                1                  0    1        256       14        1         0         9         10000     10000     300         0           0           0             0.005673     NA          0.002022          0.002401            0.002396           0.01                 3             50
2.38          327                1                  0    1        256       14        1         0         9         10000     10000     500         0           0           0             0.005437     NA          0.003288          0.002527            0.002521           0.01                 3             63
2.37          329                1                  0    1        256       14        1         0         10        10000     10000     10          0           0           0             0.005713     NA          0.001284          0.002555            0.002549           0.01                 3             50
2.36          328                1                  0    1        256       14        1         0         10        10000     10000     30          0           0           0             0.004870     NA          0.001165          0.000693            0.000662           0.00                 4             55
2.37          328                1                  0    1        256       14        1         0         10        10000     10000     50          0           0           0             0.016046     NA          0.001395          0.000715            0.000692           0.02                 3             30
2.35          328                1                  0    1        256       14        1         0         10        10000     10000     100         0           0           0             0.005712     NA          0.001520          0.001119            0.001113           0.01                 3             60
2.36          330                1                  0    1        256       14        1         0         10        10000     10000     300         0           0           0             0.005813     NA          0.002001          0.003319            0.003285           0.01                 4             50
2.36          327                1                  0    1        256       14        1         0         10        10000     10000     500         0           0           0             0.005710     NA          0.002321          0.003640            0.003635           0.01                 3             50
2.37          328                1                  0    1        256       14        1         0         11        10000     10000     10          0           0           0             0.004488     NA          0.000878          0.000959            0.000953           0.00                 3             62
2.37          327                1                  0    1        256       14        1         0         11        10000     10000     30          0           0           0             0.011075     NA          0.001792          0.004629            0.004616           0.01                 3             31
2.37          327                1                  0    1        256       14        1         0         11        10000     10000     50          0           0           0             0.005772     NA          0.001402          0.002280            0.002251           0.01                 4             36
2.35          326                1                  0    1        256       14        1         0         11        10000     10000     100         0           0           0             0.005867     NA          0.001595          0.001738            0.001731           0.01                 3             54
2.31          327                1                  0    1        256       14        1         0         11        10000     10000     300         0           0           0             0.005700     NA          0.002043          0.002248            0.002242           0.01                 4             54
2.36          327                1                  0    1        256       14        1         0         11        10000     10000     500         0           0           0             0.005811     NA          0.002900          0.003718            0.003620           0.01                 4             58
2.35          329                1                  0    1        256       14        1         0         12        10000     10000     10          0           0           0             0.016170     NA          0.001082          0.000743            0.000737           0.01                 3             21
2.37          328                1                  0    1        256       14        1         0         12        10000     10000     30          0           0           0             0.005137     NA          0.001999          0.000700            0.000694           0.00                 3             66
2.36          328                1                  0    1        256       14        1         0         12        10000     10000     50          0           0           0             0.005801     NA          0.001766          0.000984            0.000956           0.01                 3             60
