comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    3        512       2         1         0         8         0         0         1000000     0           3           1             .000064      NA          .007866           .016715             .016715            .018750              491           3059
0.01          3                  1                  0    3        512       2         1         0         8         0         0         1000000     0           3           3             .000066      NA          .007585           .016724             .016724            .018611              491           2968
0.02          3                  1                  0    3        512       2         1         0         8         0         1000      1000000     0           3           1             .000068      NA          .008032           .015150             .015150            .016388              493           3625
0.02          3                  1                  0    3        512       2         1         0         8         0         1000      1000000     0           3           3             .000069      NA          .007960           .015047             .015047            .016527              492           3629
0.02          3                  1                  0    3        512       2         1         0         8         0         10000     1000000     0           3           1             .000069      NA          .008089           .014721             .014721            .016111              492           3719
0.02          3                  1                  0    3        512       2         1         0         8         0         10000     1000000     0           3           3             .000067      NA          .007911           .014603             .014603            .016111              492           3637
0.01          3                  1                  0    3        512       2         1         0         8         0         100000    1000000     0           3           1             .000069      NA          .008638           .015413             .015413            .016944              491           3728
0.02          3                  1                  0    3        512       2         1         0         8         0         100000    1000000     0           3           3             .000068      NA          .008538           .015336             .015336            .016805              491           3718
0.02          3                  1                  0    3        512       2         1         0         8         10000     0         1000000     0           3           1             .000065      NA          .008539           .014902             .014902            .016527              492           3798
0.02          3                  1                  0    3        512       2         1         0         8         10000     0         1000000     0           3           3             .000069      NA          .008633           .015012             .015012            .016388              492           3886
0.01          3                  1                  0    3        512       2         1         0         8         10000     1000      1000000     0           3           1             .000076      NA          .008826           .013926             .013926            .016388              492           4401
0.02          3                  1                  0    3        512       2         1         0         8         10000     1000      1000000     0           3           3             .000077      NA          .008678           .013746             .013746            .015972              493           4348
0.01          3                  1                  0    3        512       2         1         0         8         10000     10000     1000000     0           3           1             .000079      NA          .008632           .013507             .013507            .015972              492           4458
0.02          3                  1                  0    3        512       2         1         0         8         10000     10000     1000000     0           3           3             .000077      NA          .008532           .013376             .013376            .015833              492           4453
0.02          3                  1                  0    3        512       2         1         0         8         10000     100000    1000000     0           3           1             .000075      NA          .008946           .014096             .014096            .015555              492           4453
0.02          3                  1                  0    3        512       2         1         0         8         10000     100000    1000000     0           3           3             .000079      NA          .008917           .013917             .013917            .015555              492           4473
0.02          3                  1                  0    3        512       2         1         0         8         100000    0         1000000     0           3           1             .000065      NA          .008465           .015291             .015291            .017083              491           3606
0.01          3                  1                  0    3        512       2         1         0         8         100000    0         1000000     0           3           3             .000066      NA          .008638           .015194             .015194            .017083              491           3671
0.02          3                  1                  0    3        512       2         1         0         8         100000    1000      1000000     0           3           1             .000077      NA          .008814           .013938             .013938            .015555              492           4423
0.02          3                  1                  0    3        512       2         1         0         8         100000    1000      1000000     0           3           3             .000075      NA          .008702           .013803             .013803            .015416              492           4338
0.02          3                  1                  0    3        512       2         1         0         8         100000    10000     1000000     0           3           1             .000075      NA          .008675           .013624             .013624            .015000              492           4416
0.02          3                  1                  0    3        512       2         1         0         8         100000    10000     1000000     0           3           3             .000074      NA          .008621           .013473             .013473            .015000              492           4428
0.01          3                  1                  0    3        512       2         1         0         8         100000    100000    1000000     0           3           1             .000076      NA          .009195           .014363             .014363            .015555              494           4344
0.02          3                  1                  0    3        512       2         1         0         8         100000    100000    1000000     0           3           3             .000074      NA          .009164           .014281             .014281            .015138              491           4450
0.02          3                  1                  0    3        512       2         1         0         10        0         0         1000000     0           3           1             .000063      NA          .007200           .014789             .014789            .016944              430           3089
0.02          3                  1                  0    3        512       2         1         0         10        0         0         1000000     0           3           3             .000066      NA          .007259           .014770             .014770            .016527              435           3199
0.02          3                  1                  0    3        512       2         1         0         10        0         1000      1000000     0           3           1             .000076      NA          .007649           .013276             .013276            .014444              430           3906
0.01          3                  1                  0    3        512       2         1         0         10        0         1000      1000000     0           3           3             .000078      NA          .007628           .013249             .013249            .014583              431           3880
0.02          3                  1                  0    3        512       2         1         0         10        0         10000     1000000     0           3           1             .000074      NA          .007641           .012935             .012935            .014305              431           4028
0.02          3                  1                  0    3        512       2         1         0         10        0         10000     1000000     0           3           3             .000077      NA          .007596           .012852             .012852            .014444              430           3891
0.02          3                  1                  0    3        512       2         1         0         10        0         100000    1000000     0           3           1             .000073      NA          .008127           .013638             .013638            .015000              432           3944
0.01          3                  1                  0    3        512       2         1         0         10        0         100000    1000000     0           3           3             .000076      NA          .008136           .013537             .013537            .015000              430           3959
0.02          3                  1                  0    3        512       2         1         0         10        10000     0         1000000     0           3           1             .000068      NA          .007917           .013312             .013312            .015277              430           3828
