comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.17;279;1;0;45;256;2;1;0;8;10000;10000;12000;1000000;0;0;2;.000550;NA;.004543;.021301;.026453;.026666;162;786
2.17;279;1;0;45;256;2;1;0;8;10000;10000;12000;1000000;0;0;2;.000736;NA;.004320;.020605;.025219;.025777;157;777
2.17;280;1;0;45;256;2;1;0;8;10000;10000;12000;1000000;0;0;2;.000318;NA;.004323;.021047;.026277;.026444;157;757
2.21;280;1;0;45;256;2;1;0;8;10000;10000;12000;1000000;0;0;2;.000536;NA;.004523;.020196;.025827;.026222;156;803
2.16;280;1;0;45;256;2;1;0;8;10000;10000;12000;1000000;0;0;2;.000718;NA;.004525;.019901;.025256;.025777;158;812
2.16;280;1;0;45;256;2;1;0;8;10000;10000;12000;1000000;0;0;2;.000514;NA;.004414;.020819;.025816;.026000;156;786
2.22;279;1;0;45;256;2;1;0;8;10000;10000;12000;1000000;0;0;2;.000381;NA;.004467;.022835;.027762;.028000;162;739
2.23;279;1;0;45;256;2;1;0;8;10000;10000;12000;1000000;0;0;2;.000346;NA;.004417;.021985;.027173;.027555;156;745
2.17;280;1;0;45;256;2;1;0;8;10000;10000;12000;1000000;0;0;2;.000376;NA;.004411;.020343;.025937;.026444;156;776
2.19;278;1;0;45;256;2;1;0;8;10000;10000;12000;1000000;0;0;2;.000537;NA;.004574;.022463;.027300;.027555;156;768
2.19;279;1;0;45;256;2;1;0;8;10000;10000;8000;1000000;0;0;2;.000567;NA;.004326;.028799;.035568;.036000;157;553
2.20;280;1;0;45;256;2;1;0;8;10000;10000;8000;1000000;0;0;2;.000454;NA;.004262;.028449;.034843;.035111;157;565
2.19;280;1;0;45;256;2;1;0;8;10000;10000;8000;1000000;0;0;2;.000417;NA;.004309;.028200;.034722;.034888;156;571
2.20;280;1;0;45;256;2;1;0;8;10000;10000;8000;1000000;0;0;2;.000772;NA;.004247;.027481;.035133;22.222222;156;0
