comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
6.37;499;1;0;1;256;45;1;0;5;10000;10000;224;0;0;2;.005771;NA;1.607055;1.603882;1.603878;1.620000;2876;99
6.39;500;1;0;1;256;46;1;0;5;10000;10000;224;0;0;2;.021689;NA;2.130613;2.086327;2.086321;2.110000;3729;101
6.34;500;1;0;1;256;47;1;0;5;10000;10000;224;0;0;2;.009452;NA;2.160349;2.132131;2.132125;2.150000;3729;101
3.11;384;1;0;1;256;48;1;0;5;10000;10000;224;0;0;2;.011501;NA;10.132848;10.129734;10.129728;10.150000;1447;99
3.09;385;1;0;1;256;49;1;0;5;10000;10000;224;0;0;2;.006064;NA;3.532143;3.529049;3.529043;3.540000;1447;99
3.14;385;1;0;1;256;50;1;0;5;10000;10000;224;0;0;2;.023228;NA;13.185571;13.157304;13.157299;13.190000;1965;100
3.17;386;1;0;1;256;51;1;0;5;10000;10000;224;0;0;2;.015639;NA;4.198241;4.156823;4.156817;4.180000;1965;100
3.15;385;1;0;1;256;52;1;0;5;10000;10000;224;0;0;2;.036719;NA;13.212108;13.176024;13.176017;13.220000;1965;100
3.17;386;1;0;1;256;53;1;0;5;10000;10000;224;0;0;2;.026245;NA;4.285741;4.245835;4.245829;4.280000;1965;100
6.31;499;1;0;10;256;45;1;0;5;10000;10000;224;0;0;2;.000721;NA;.196978;.196650;.200999;.202000;2875;974
6.35;500;1;0;10;256;46;1;0;5;10000;10000;224;0;0;2;.002712;NA;.256931;.254389;.257637;.261000;3728;988
6.33;500;1;0;10;256;47;1;0;5;10000;10000;224;0;0;2;.001349;NA;.256535;.254012;.256668;.258000;3728;995
3.11;385;1;0;10;256;48;1;0;5;10000;10000;224;0;0;2;.001216;NA;1.251146;1.250866;1.276039;1.278000;1446;979
