comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.69;212;1;0;15;512;2;1;0;2;0;0;100000000;0;0;.036712;NA;.773050;1.131143;1.131143;1.275333;20324;956
1.40;213;1;0;15;512;2;1;0;3;0;0;100000000;0;0;.020797;NA;.435697;.953304;.953304;1.083333;12210;636
1.42;212;1;0;15;512;2;1;0;4;0;0;100000000;0;0;.038462;NA;.550032;.550040;.550040;.612000;18313;1450
1.30;212;1;0;15;512;2;1;0;5;0;0;100000000;0;0;.020888;NA;.580443;1.052798;1.052798;1.262666;18313;718
1.42;212;1;0;15;512;2;1;0;6;0;0;100000000;0;0;.000004;NA;.157178;.157150;.157150;.162666;6106;1458
1.31;213;1;0;25;512;2;1;0;2;0;0;100000000;0;0;.021913;NA;.566303;.974398;.974397;1.117600;20324;1321
1.72;213;1;0;25;512;2;1;0;3;0;0;100000000;0;0;.012552;NA;.319340;.794190;.794190;.991200;12209;841
1.63;212;1;0;25;512;2;1;0;4;0;0;100000000;0;0;.022256;NA;.405344;.405367;.405367;.538800;18313;2003
1.56;213;1;0;25;512;2;1;0;5;0;0;100000000;0;0;.012075;NA;.456844;.948351;.948351;1.135200;18313;1037
1.42;212;1;0;25;512;2;1;0;6;0;0;100000000;0;0;.000003;NA;.105185;.105168;.105168;.132400;6106;2006
1.30;212;1;0;35;512;2;1;0;2;0;0;100000000;0;0;.010313;NA;.351538;.521756;.521756;.870000;20323;1930
1.45;212;1;0;35;512;2;1;0;3;0;0;100000000;0;0;.008102;NA;.296913;.712676;.712676;.907142;12210;1181
1.40;213;1;0;35;512;2;1;0;4;0;0;100000000;0;0;.014938;NA;.386362;.386397;.386397;.459714;18313;3080
1.54;212;1;0;35;512;2;1;0;5;0;0;100000000;0;0;.006196;NA;.351273;.590828;.590828;.917142;18313;1684
1.66;212;1;0;35;512;2;1;0;6;0;0;100000000;0;0;.000002;NA;.103865;.103861;.103861;.119714;6106;3070
1.28;213;1;0;45;512;2;1;0;2;0;0;100000000;0;0;.002825;NA;.104467;.121174;.121174;.589111;20323;3071
1.39;213;1;0;45;512;2;1;0;3;0;0;100000000;0;0;.005921;NA;.308274;.666156;.666156;.904888;12210;1601
1.41;213;1;0;45;512;2;1;0;4;0;0;100000000;0;0;.008516;NA;.299950;.306966;.306966;.468444;18313;3910
1.61;212;1;0;45;512;2;1;0;5;0;0;100000000;0;0;.003614;NA;.275332;.463253;.463253;.892222;18313;2147
1.39;212;1;0;45;512;2;1;0;6;0;0;100000000;0;0;.000001;NA;.117816;.117859;.117858;.129111;6108;4138
1.30;213;1;0;55;512;2;1;0;2;0;0;100000000;0;0;.001699;NA;.063159;.080480;.080480;.521272;20322;3486
1.45;213;1;0;55;512;2;1;0;3;0;0;100000000;0;0;.003565;NA;.210005;.512598;.512598;.832181;12210;1839
1.59;212;1;0;55;512;2;1;0;4;0;0;100000000;0;0;.004635;NA;.192145;.220556;.220556;.436363;18313;4074
1.60;212;1;0;55;512;2;1;0;5;0;0;100000000;0;0;.002308;NA;.184878;.320196;.320196;.748363;18313;2448
1.42;212;1;0;55;512;2;1;0;6;0;0;100000000;0;0;0;NA;.108372;.122932;.122932;.133090;6106;4524
1.30;213;1;0;65;512;2;1;0;2;0;0;100000000;0;0;.000402;NA;.014025;.019074;.019074;.428769;20322;4061
1.29;211;1;0;65;512;2;1;0;3;0;0;100000000;0;0;.002644;NA;.150868;.401296;.401296;.745384;12210;1984
1.46;211;1;0;65;512;2;1;0;4;0;0;100000000;0;0;.003546;NA;.137253;.175467;.175467;.410153;18313;4107
1.58;213;1;0;65;512;2;1;0;5;0;0;100000000;0;0;.001821;NA;.132176;.250706;.250706;.685538;18313;2527
1.36;211;1;0;65;512;2;1;0;6;0;0;100000000;0;0;0;NA;.093311;.123261;.123261;.132615;6106;4626
