comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.71          217                1                  0    40       512       2         1         0         10        0         0         1000000     0           0           0             .000126      NA          .014984           .038746             .038746            .046000              494           1320
1.81          218                1                  0    40       512       2         1         0         10        0         0         1000000     0           0           1             .000117      NA          .013826           .034046             .034046            .042250              371           1321
1.61          218                1                  0    40       512       2         1         0         10        0         0         1000000     0           0           3             .000117      NA          .014061           .035077             .035077            .043750              371           1299
1.55          217                1                  0    40       512       2         1         0         10        0         0         1000000     0           0           5             .000108      NA          .013708           .035624             .035624            .043000              372           1290
1.67          219                1                  0    40       512       2         1         0         10        0         100       1000000     0           0           0             .000160      NA          .018736           .035631             .035631            .040750              498           1864
1.73          217                1                  0    40       512       2         1         0         10        0         100       1000000     0           0           1             .000168      NA          .017129           .034813             .034813            .039000              375           1781
1.74          217                1                  0    40       512       2         1         0         10        0         100       1000000     0           0           3             .000163      NA          .016982           .032086             .032086            .037500              376           1841
1.58          218                1                  0    40       512       2         1         0         10        0         100       1000000     0           0           5             .000155      NA          .017244           .036639             .036639            .040750              375           1716
1.40          217                1                  0    40       512       2         1         0         10        0         1000      1000000     0           0           0             .000141      NA          .015503           .033286             .033286            .038000              494           1656
1.68          217                1                  0    40       512       2         1         0         10        0         1000      1000000     0           0           1             .000150      NA          .014269           .031957             .031957            .037500              371           1552
1.58          223                1                  0    40       512       2         1         0         10        0         1000      1000000     0           0           3             .000152      NA          .014475           .033998             .033998            .039000              372           1511
2.18          218                1                  0    40       512       2         1         0         10        0         1000      1000000     0           0           5             .000152      NA          .014209           .032584             .032584            .037000              371           1567
1.63          218                1                  0    40       512       2         1         0         10        0         100000    1000000     0           0           0             .000150      NA          .015958           .032158             .032158            .038000              494           1704
1.68          218                1                  0    40       512       2         1         0         10        0         100000    1000000     0           0           1             .000153      NA          .014358           .031368             .031368            .037500              371           1556
1.67          218                1                  0    40       512       2         1         0         10        0         100000    1000000     0           0           3             .000145      NA          .014868           .035995             .035995            .040250              370           1494
1.60          219                1                  0    40       512       2         1         0         10        0         100000    1000000     0           0           5             .000141      NA          .014419           .036260             .036260            .040250              371           1452
1.72          219                1                  0    40       512       2         1         0         10        100       0         1000000     0           0           0             .000150      NA          .019133           .036592             .036592            .043000              494           1812
1.56          218                1                  0    40       512       2         1         0         10        100       0         1000000     0           0           1             .000160      NA          .016883           .031971             .031971            .037750              372           1825
1.83          219                1                  0    40       512       2         1         0         10        100       0         1000000     0           0           3             .000145      NA          .015862           .028066             .028066            .035500              372           1823
1.56          219                1                  0    40       512       2         1         0         10        100       0         1000000     0           0           5             .000143      NA          .016646           .030649             .030649            .038500              372           1772
2.01          219                1                  0    40       512       2         1         0         10        100       100       1000000     0           0           0             .000194      NA          .021490           .025497             .025497            .030250              499           2922
1.44          218                1                  0    40       512       2         1         0         10        100       100       1000000     0           0           1             .000180      NA          .018847           .022028             .022028            .027000              377           2890
1.86          223                1                  0    40       512       2         1         0         10        100       100       1000000     0           0           3             .000185      NA          .018853           .022524             .022524            .027500              377           2847
1.43          219                1                  0    40       512       2         1         0         10        100       100       1000000     0           0           5             .000188      NA          .019007           .022570             .022570            .027000              377           2888
1.56          220                1                  0    40       512       2         1         0         10        100       1000      1000000     0           0           0             .000170      NA          .018603           .024524             .024524            .028250              500           2717
1.44          220                1                  0    40       512       2         1         0         10        100       1000      1000000     0           0           1             .000199      NA          .016454           .021282             .021281            .026250              373           2608
1.73          219                1                  0    40       512       2         1         0         10        100       1000      1000000     0           0           3             .000191      NA          .016111           .020984             .020984            .026500              373           2510
1.63          220                1                  0    40       512       2         1         0         10        100       1000      1000000     0           0           5             .000191      NA          .016373           .021158             .021158            .026000              373           2609
1.53          220                1                  0    40       512       2         1         0         10        100       100000    1000000     0           0           0             .000182      NA          .018555           .025438             .025438            .029500              495           2566
1.58          220                1                  0    40       512       2         1         0         10        100       100000    1000000     0           0           1             .000188      NA          .016093           .021686             .021686            .026000              372           2553
1.85          220                1                  0    40       512       2         1         0         10        100       100000    1000000     0           0           3             .000196      NA          .015941           .021406             .021406            .025750              372           2547
1.44          221                1                  0    40       512       2         1         0         10        100       100000    1000000     0           0           5             .000192      NA          .016156           .021709             .021709            .026500              372           2505
1.58          218                1                  0    40       512       2         1         0         10        1000      0         1000000     0           0           0             .000132      NA          .017621           .034313             .034313            .040000              491           1800
1.72          219                1                  0    40       512       2         1         0         10        1000      0         1000000     0           0           1             .000139      NA          .015950           .028840             .028840            .036000              369           1813
1.58          218                1                  0    40       512       2         1         0         10        1000      0         1000000     0           0           3             .000139      NA          .015880           .028973             .028973            .036250              369           1795
1.62          218                1                  0    40       512       2         1         0         10        1000      0         1000000     0           0           5             .000142      NA          .015877           .029474             .029474            .036500              369           1786
1.76          219                1                  0    40       512       2         1         0         10        1000      100       1000000     0           0           0             .000178      NA          .020962           .025365             .025365            .028500              496           3002
1.52          219                1                  0    40       512       2         1         0         10        1000      100       1000000     0           0           1             .000179      NA          .018462           .022040             .022040            .026250              374           2911
1.70          220                1                  0    40       512       2         1         0         10        1000      100       1000000     0           0           3             .000172      NA          .018099           .021806             .021806            .026000              374           2879
1.72          219                1                  0    40       512       2         1         0         10        1000      100       1000000     0           0           5             .000167      NA          .018265           .022039             .022039            .026750              374           2822
1.43          219                1                  0    40       512       2         1         0         10        1000      1000      1000000     0           0           0             .000173      NA          .017513           .024541             .024541            .028500              492           2533
1.44          219                1                  0    40       512       2         1         0         10        1000      1000      1000000     0           0           1             .000178      NA          .016082           .020650             .020650            .025500              369           2614
1.43          220                1                  0    40       512       2         1         0         10        1000      1000      1000000     0           0           3             .000177      NA          .015562           .021142             .021142            .026250              370           2477
1.42          219                1                  0    40       512       2         1         0         10        1000      1000      1000000     0           0           5             .000179      NA          .015681           .020732             .020732            .025750              370           2512
1.44          219                1                  0    40       512       2         1         0         10        1000      100000    1000000     0           0           0             .000169      NA          .018030           .025452             .025452            .029250              491           2537
1.55          220                1                  0    40       512       2         1         0         10        1000      100000    1000000     0           0           1             .000177      NA          .015636           .021335             .021335            .025250              369           2534
1.44          220                1                  0    40       512       2         1         0         10        1000      100000    1000000     0           0           3             .000167      NA          .015476           .021181             .021181            .025500              369           2481
1.72          220                1                  0    40       512       2         1         0         10        1000      100000    1000000     0           0           5             .000176      NA          .015451           .021206             .021206            .025500              369           2494
1.76          219                1                  0    40       512       2         1         0         10        100000    0         1000000     0           0           0             .000137      NA          .015647           .030858             .030858            .037500              491           1698
1.71          219                1                  0    40       512       2         1         0         10        100000    0         1000000     0           0           1             .000146      NA          .014220           .029626             .029626            .037500              369           1541
1.62          220                1                  0    40       512       2         1         0         10        100000    0         1000000     0           0           3             .000151      NA          .014304           .030066             .030066            .037500              370           1551
1.61          220                1                  0    40       512       2         1         0         10        100000    0         1000000     0           0           5             .000138      NA          .014445           .031393             .031393            .038000              369           1540
1.78          219                1                  0    40       512       2         1         0         10        100000    100       1000000     0           0           0             .000195      NA          .020403           .026757             .026757            .030500              496           2728
1.45          221                1                  0    40       512       2         1         0         10        100000    100       1000000     0           0           1             .000180      NA          .017442           .022585             .022585            .027750              374           2570
1.66          220                1                  0    40       512       2         1         0         10        100000    100       1000000     0           0           3             .000161      NA          .017039           .022689             .022689            .027000              373           2565
1.59          219                1                  0    40       512       2         1         0         10        100000    100       1000000     0           0           5             .000185      NA          .017402           .023020             .023020            .027750              373           2548
1.74          220                1                  0    40       512       2         1         0         10        100000    1000      1000000     0           0           0             .000183      NA          .017037           .025238             .025238            .029000              492           2396
1.74          220                1                  0    40       512       2         1         0         10        100000    1000      1000000     0           0           1             .000177      NA          .014799           .021785             .021785            .026250              369           2316
1.43          220                1                  0    40       512       2         1         0         10        100000    1000      1000000     0           0           3             .000174      NA          .014584           .021544             .021544            .026750              369           2234
