comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.45;216;1;0;1;512;2;1;0;1;0;0;1500;1000000;0;0;0;0.007406;NA;0.273786;0.468392;0.468391;0.48;370;58
1.45;215;1;0;1;512;2;1;0;1;0;0;1000;1000000;0;0;0;0.006726;NA;0.319288;0.632952;0.632951;0.66;369;50
1.52;216;1;0;1;512;2;1;0;1;0;0;500;1000000;0;0;0;0.007694;NA;0.280735;1.149234;1.149233;1.16;369;25
1.43;215;1;0;1;512;2;1;0;2;0;0;1500;1000000;0;0;0;0.000011;NA;0.224890;0.428030;0.428029;0.43;247;52
1.58;215;1;0;1;512;2;1;0;2;0;0;1000;1000000;0;0;0;0.000027;NA;0.237502;0.577339;0.577338;0.58;247;41
1.56;216;1;0;1;512;2;1;0;2;0;0;500;1000000;0;0;0;0.000010;NA;0.238145;1.106667;1.106666;1.12;247;21
1.43;220;1;0;1;512;2;1;0;3;0;0;1500;1000000;0;0;0;0.000010;NA;0.093079;0.485640;0.485639;0.50;125;19
1.61;216;1;0;1;512;2;1;0;3;0;0;1000;1000000;0;0;0;0.000011;NA;0.088853;0.656572;0.656571;0.66;125;14
1.62;215;1;0;1;512;2;1;0;3;0;0;500;1000000;0;0;0;0.000012;NA;0.099363;1.172022;1.172021;1.18;125;8
1.64;216;1;0;1;512;2;1;0;5;0;0;1500;1000000;0;0;0;0.000010;NA;0.091202;0.466947;0.466946;0.48;186;19
1.45;216;1;0;1;512;2;1;0;5;0;0;1000;1000000;0;0;0;0.000027;NA;0.097579;0.638606;0.638605;0.65;186;16
1.43;216;1;0;1;512;2;1;0;5;0;0;500;1000000;0;0;0;0.000012;NA;0.111238;1.162707;1.162706;1.17;186;9
1.64;218;1;0;1;512;2;1;0;8;0;0;1500;1000000;0;0;0;0.004675;NA;0.469451;0.880035;0.880035;0.90;553;52
1.49;216;1;0;1;512;2;1;0;8;0;0;1000;1000000;0;0;0;0.003440;NA;0.468277;1.070434;1.070433;1.08;553;44
1.45;218;1;0;1;512;2;1;0;8;0;0;500;1000000;0;0;0;0.003791;NA;0.503527;1.612656;1.612655;1.62;553;31
1.45;216;1;0;1;512;2;1;0;9;0;0;1500;1000000;0;0;0;0.000011;NA;0.019593;0.028796;0.028795;0.04;64;50
1.47;216;1;0;1;512;2;1;0;9;0;0;1000;1000000;0;0;0;0.000013;NA;0.028735;0.028006;0.028005;0.03;64;88
1.35;216;1;0;1;512;2;1;0;9;0;0;500;1000000;0;0;0;0.000030;NA;0.019802;0.029625;0.029624;0.05;64;52
1.63;218;1;0;1;512;2;1;0;10;0;0;1500;1000000;0;0;0;0.003509;NA;0.441917;1.093629;1.093628;1.10;492;40
1.48;218;1;0;1;512;2;1;0;10;0;0;1000;1000000;0;0;0;0.003801;NA;0.490137;1.425203;1.425202;1.44;492;34
1.49;218;1;0;1;512;2;1;0;10;0;0;500;1000000;0;0;0;0.003506;NA;0.536645;2.482065;2.482064;2.50;492;21
1.46;218;1;0;1;512;2;1;0;11;0;0;1500;1000000;0;0;0;0.003428;NA;0.568859;1.492481;1.492480;1.50;553;38
1.61;217;1;0;1;512;2;1;0;11;0;0;1000;1000000;0;0;0;0.003589;NA;0.582220;1.982502;1.982500;1.99;553;29
1.65;218;1;0;1;512;2;1;0;11;0;0;500;1000000;0;0;0;0.003500;NA;0.753091;3.619218;3.619217;3.63;553;20
1.49;218;1;0;1;512;2;1;0;12;0;0;1500;1000000;0;0;0;0.003407;NA;0.404625;0.829179;0.829178;0.84;492;49
1.49;217;1;0;1;512;2;1;0;12;0;0;1000;1000000;0;0;0;0.004660;NA;0.529179;1.053139;1.053138;1.08;492;50
1.47;218;1;0;1;512;2;1;0;12;0;0;500;1000000;0;0;0;0.003500;NA;0.535946;1.520611;1.520610;1.54;492;35
