comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
8.22          510                1                  0    1        512       36        1         0         5         10000     10000     1           0           0           0             program      NA          clock             getTime             chrono             4.10                 2126          46
8.31          511                1                  0    1        512       36        1         0         5         10000     10000     4           0           0           0             program      NA          clock             getTime             chrono             7.20                 2367          72
8.16          510                1                  0    1        512       36        1         0         5         10000     10000     8           0           0           0             program      NA          clock             getTime             chrono             10.34                2654          81
8.55          510                1                  0    1        512       36        1         0         5         10000     10000     16          0           0           0             program      NA          clock             getTime             chrono             18.26                3222          91
8.16          509                1                  0    1        512       36        1         0         5         10000     10000     32          0           0           0             program      NA          clock             getTime             chrono             33.16                4409          105
8.29          510                1                  0    10       512       36        1         0         5         10000     10000     1           0           0           0             .015948      NA          .263760           .616630             .702367            .719000              2941          388
8.30          510                1                  0    10       512       36        1         0         5         10000     10000     4           0           0           0             .018265      NA          .593524           .880937             .989547            1.009000             3163          605
8.20          511                1                  0    10       512       36        1         0         5         10000     10000     8           0           0           0             .022451      NA          1.029318          1.268977            1.409994           1.432000             3355          733
8.20          510                1                  0    10       512       36        1         0         5         10000     10000     16          0           0           0             .029653      NA          1.890696          1.965064            2.213303           2.244000             4041          853
8.43          511                1                  0    10       512       36        1         0         5         10000     10000     32          0           0           0             .045002      NA          3.615672          3.787862            4.021447           4.067000             5117          897
8.29          509                1                  0    20       512       36        1         0         5         10000     10000     1           0           0           0             .008193      NA          .163411           .431334             .511732            .520500              3043          659
8.49          509                1                  0    20       512       36        1         0         5         10000     10000     4           0           0           0             .009658      NA          .382294           .601399             .728461            .738500              3434          1059
8.35          510                1                  0    20       512       36        1         0         5         10000     10000     8           0           0           0             .011189      NA          .663993           .916962             1.069350           1.081500             3744          1247
8.36          510                1                  0    20       512       36        1         0         5         10000     10000     16          0           0           0             .014673      NA          1.229026          1.422571            1.653580           1.668500             4732          1488
8.16          510                1                  0    20       512       36        1         0         5         10000     10000     32          0           0           0             .022397      NA          2.346742          2.755901            3.156192           3.180000             5881          1487
8.11          511                1                  0    30       512       36        1         0         5         10000     10000     1           0           0           0             .009557      NA          .139067           .375442             .450333            .461333              3067          952
8.21          509                1                  0    30       512       36        1         0         5         10000     10000     4           0           0           0             .010906      NA          .328957           .545514             .641836            .653333              3383          1546
