comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.85          260                1                  0    1        256       13        1         0         5         10000     10000     10          0           0           0             0.005551     NA          0.000871          0.000261            0.000238           0.01                 3             50
1.83          260                1                  0    1        256       13        1         0         5         10000     10000     30          0           0           0             0.005702     NA          0.000908          0.000361            0.000355           0.00                 3             44
1.80          260                1                  0    1        256       13        1         0         5         10000     10000     50          0           0           0             0.003776     NA          0.001263          0.000604            0.000594           0.00                 4             57
1.87          260                1                  0    1        256       13        1         0         5         10000     10000     100         0           0           0             0.005771     NA          0.002077          0.001346            0.001340           0.01                 4             50
1.83          261                1                  0    1        256       13        1         0         5         10000     10000     300         0           0           0             0.005884     NA          0.012500          0.010316            0.010297           0.01                 11            84
1.85          259                1                  0    1        256       13        1         0         5         10000     10000     500         0           0           0             0.011167     NA          0.036756          0.032610            0.032586           0.04                 26            85
1.87          260                1                  0    1        256       13        1         0         5         10000     10000     1000        0           0           0             0.006399     NA          0.062106          0.056492            0.056474           0.06                 95            100
1.86          260                1                  0    1        256       14        1         0         5         10000     10000     10          0           0           0             0.003691     NA          0.001048          0.000301            0.000277           0.00                 3             57
1.85          260                1                  0    1        256       14        1         0         5         10000     10000     30          0           0           0             0.011010     NA          0.000780          0.000533            0.000522           0.01                 4             26
1.87          260                1                  0    1        256       14        1         0         5         10000     10000     50          0           0           0             0.005715     NA          0.002040          0.001551            0.001539           0.01                 4             50
1.82          259                1                  0    1        256       14        1         0         5         10000     10000     100         0           0           0             0.011018     NA          0.010121          0.009701            0.009689           0.02                 4             58
1.84          261                1                  0    1        256       14        1         0         5         10000     10000     300         0           0           0             0.005244     NA          0.125539          0.124352            0.124332           0.13                 11            96
1.88          261                1                  0    1        256       14        1         0         5         10000     10000     500         0           0           0             0.005941     NA          0.465935          0.462376            0.462363           0.47                 26            99
1.84          260                1                  0    1        256       14        1         0         5         10000     10000     1000        0           0           0             0.011818     NA          3.461739          3.446677            3.446650           3.46                 95            100
1.85          259                1                  0    10       256       13        1         0         5         10000     10000     10          0           0           0             .001165      NA          .000091           .000023             .000027            .001000              3             187
1.86          260                1                  0    10       256       13        1         0         5         10000     10000     30          0           0           0             .000659      NA          .000103           .000043             .000073            .001000              3             310
1.86          260                1                  0    10       256       13        1         0         5         10000     10000     50          0           0           0             .001151      NA          .000113           .000061             .000074            .001000              3             213
1.83          261                1                  0    10       256       13        1         0         5         10000     10000     100         0           0           0             .000560      NA          .000229           .000162             .000196            .001000              3             390
1.87          261                1                  0    10       256       13        1         0         5         10000     10000     300         0           0           0             .000641      NA          .001448           .001206             .001418            .002000              10            704
1.83          261                1                  0    10       256       13        1         0         5         10000     10000     500         0           0           0             .001704      NA          .003255           .002839             .003739            .005000              25            647
1.83          261                1                  0    10       256       13        1         0         5         10000     10000     1000        0           0           0             .000744      NA          .009824           .009214             .010116            .011000              94            900
1.82          260                1                  0    10       256       14        1         0         5         10000     10000     10          0           0           0             .000436      NA          .000091           .000030             .000053            0                    3             412
1.88          260                1                  0    10       256       14        1         0         5         10000     10000     30          0           0           0             .000333      NA          .000093           .000047             .000065            0                    3             362
1.87          260                1                  0    10       256       14        1         0         5         10000     10000     50          0           0           0             .000657      NA          .000186           .000135             .000168            .001000              3             316
1.86          262                1                  0    10       256       14        1         0         5         10000     10000     100         0           0           0             .000639      NA          .000861           .000797             .000954            .001000              3             563
1.85          260                1                  0    10       256       14        1         0         5         10000     10000     300         0           0           0             .001163      NA          .012306           .012157             .013331            .014000              11            839
1.88          261                1                  0    10       256       14        1         0         5         10000     10000     500         0           0           0             .001201      NA          .047934           .047599             .047989            .049000              25            974
1.86          262                1                  0    10       256       14        1         0         5         10000     10000     1000        0           0           0             .000729      NA          .363151           .361935             .366530            .367000              94            988
1.81          260                1                  0    20       256       13        1         0         5         10000     10000     10          0           0           0             .000300      NA          .000025           .000006             .000010            .000500              3             381
1.84          260                1                  0    20       256       13        1         0         5         10000     10000     30          0           0           0             .000304      NA          .000035           .000014             .000023            .000500              3             427
1.84          260                1                  0    20       256       13        1         0         5         10000     10000     50          0           0           0             .000298      NA          .000044           .000022             .000029            .000500              3             416
1.83          261                1                  0    20       256       13        1         0         5         10000     10000     100         0           0           0             .000295      NA          .000092           .000068             .000089            .000500              3             515
1.86          261                1                  0    20       256       13        1         0         5         10000     10000     300         0           0           0             .001221      NA          .000672           .000719             .001033            .001500              10            847
1.82          261                1                  0    20       256       13        1         0         5         10000     10000     500         0           0           0             .000215      NA          .001488           .001954             .002708            .003000              25            1026
1.82          260                1                  0    20       256       13        1         0         5         10000     10000     1000        0           0           0             .000326      NA          .004941           .008802             .010527            .011000              94            937
1.86          260                1                  0    20       256       14        1         0         5         10000     10000     10          0           0           0             .000296      NA          .000029           .000007             .000010            .000500              3             383
1.87          261                1                  0    20       256       14        1         0         5         10000     10000     30          0           0           0             .000586      NA          .000037           .000018             .000025            .000500              3             294
1.85          262                1                  0    20       256       14        1         0         5         10000     10000     50          0           0           0             .000285      NA          .000082           .000055             .000071            .000500              3             590
1.86          262                1                  0    20       256       14        1         0         5         10000     10000     100         0           0           0             .000301      NA          .000381           .000358             .000477            .001000              3             925
1.87          261                1                  0    20       256       14        1         0         5         10000     10000     300         0           0           0             .000309      NA          .005664           .005600             .006472            .006500              10            1654
1.85          261                1                  0    20       256       14        1         0         5         10000     10000     500         0           0           0             .000283      NA          .023307           .023156             .023870            .024000              25            1923
1.87          260                1                  0    20       256       14        1         0         5         10000     10000     1000        0           0           0             .000319      NA          .182432           .181819             .184672            .185000              94            1972
1.86          261                1                  0    30       256       13        1         0         5         10000     10000     10          0           0           0             .000167      NA          .000017           .000005             .000013            .000333              3             560
1.85          261                1                  0    30       256       13        1         0         5         10000     10000     30          0           0           0             .000188      NA          .000019           .000007             .000011            .000333              3             483
1.86          261                1                  0    30       256       13        1         0         5         10000     10000     50          0           0           0             .000117      NA          .000025           .000012             .000019            .000333              3             590
1.86          260                1                  0    30       256       13        1         0         5         10000     10000     100         0           0           0             .000201      NA          .000059           .000042             .000055            .000333              3             678
1.86          259                1                  0    30       256       13        1         0         5         10000     10000     300         0           0           0             .000531      NA          .000407           .000618             .000956            .001333              10            931
1.86          260                1                  0    30       256       13        1         0         5         10000     10000     500         0           0           0             .000550      NA          .001152           .002023             .002779            .003333              25            1067
1.85          260                1                  0    30       256       13        1         0         5         10000     10000     1000        0           0           0             .000218      NA          .004137           .008294             .010803            .011000              94            1140
1.87          261                1                  0    30       256       14        1         0         5         10000     10000     10          0           0           0             .000220      NA          .000015           .000004             .000009            .000333              3             541
1.86          261                1                  0    30       256       14        1         0         5         10000     10000     30          0           0           0             .000197      NA          .000021           .000010             .000016            .000333              3             500
1.88          262                1                  0    30       256       14        1         0         5         10000     10000     50          0           0           0             .000368      NA          .000035           .000025             .000043            .000333              3             388
1.86          260                1                  0    30       256       14        1         0         5         10000     10000     100         0           0           0             .000211      NA          .000193           .000183             .000298            .000333              3             1142
1.87          262                1                  0    30       256       14        1         0         5         10000     10000     300         0           0           0             .000366      NA          .003799           .003755             .004600            .005000              10            2235
1.85          261                1                  0    30       256       14        1         0         5         10000     10000     500         0           0           0             .000206      NA          .015621           .015514             .016381            .016666              25            2812
1.87          260                1                  0    30       256       14        1         0         5         10000     10000     1000        0           0           0             .000560      NA          .126723           .126241             .127791            .128333              94            2959
1.83          259                1                  0    35       256       13        1         0         5         10000     10000     10          0           0           0             .000314      NA          .000014           .000004             .000008            .000285              3             382
1.85          260                1                  0    35       256       13        1         0         5         10000     10000     30          0           0           0             .000463      NA          .000016           .000006             .000009            .000571              3             300
1.84          259                1                  0    35       256       13        1         0         5         10000     10000     50          0           0           0             .000167      NA          .000019           .000010             .000014            .000285              3             538
1.86          260                1                  0    35       256       13        1         0         5         10000     10000     100         0           0           0             .000176      NA          .000043           .000031             .000042            .000285              3             815
1.83          261                1                  0    35       256       13        1         0         5         10000     10000     300         0           0           0             .000155      NA          .000453           .000662             .000929            .001142              10            1457
1.86          260                1                  0    35       256       13        1         0         5         10000     10000     500         0           0           0             .000328      NA          .001159           .002007             .002564            .002857              25            1409
1.78          261                1                  0    35       256       13        1         0         5         10000     10000     1000        0           0           0             .000163      NA          .004270           .007780             .010662            .010857              94            1408
1.87          261                1                  0    35       256       14        1         0         5         10000     10000     10          0           0           0             .000326      NA          .000014           .000003             .000006            .000285              3             400
1.83          260                1                  0    35       256       14        1         0         5         10000     10000     30          0           0           0             .000194      NA          .000014           .000006             .000008            .000285              3             608
1.87          260                1                  0    35       256       14        1         0         5         10000     10000     50          0           0           0             .000103      NA          .000045           .000033             .000052            .000285              3             1060
1.87          260                1                  0    35       256       14        1         0         5         10000     10000     100         0           0           0             .000165      NA          .000185           .000174             .000276            .000571              3             1360
1.85          261                1                  0    35       256       14        1         0         5         10000     10000     300         0           0           0             .000194      NA          .003218           .003185             .003640            .003714              10            2905
1.89          262                1                  0    35       256       14        1         0         5         10000     10000     500         0           0           0             .000177      NA          .014000           .013910             .014912            .015142              25            3225
1.89          260                1                  0    35       256       14        1         0         5         10000     10000     1000        0           0           0             .000338      NA          .114421           .114021             .122555            .122857              94            3256
