comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.74;216;1;0;1;512;2;1;0;1;0;0;1500;1000000;0;0;0;0.007153;NA;0.284760;0.477269;0.477268;0.49;369;60
1.63;216;1;0;1;512;2;1;0;1;0;0;1000;1000000;0;0;0;0.007418;NA;0.277054;0.643843;0.643842;0.66;369;43
1.46;216;1;0;1;512;2;1;0;1;0;0;500;1000000;0;0;0;0.007631;NA;0.243967;1.137788;1.137787;1.15;370;22
1.48;215;1;0;1;512;2;1;0;2;0;0;1500;1000000;0;0;0;0.000030;NA;0.151003;0.420914;0.420913;0.43;247;36
1.34;215;1;0;1;512;2;1;0;2;0;0;1000;1000000;0;0;0;0.000011;NA;0.163455;0.573142;0.573141;0.58;247;28
1.58;215;1;0;1;512;2;1;0;2;0;0;500;1000000;0;0;0;0.000011;NA;0.154383;1.107825;1.107825;1.11;247;14
1.65;215;1;0;1;512;2;1;0;3;0;0;1500;1000000;0;0;0;0.000026;NA;0.074258;0.426724;0.426723;0.43;125;18
1.54;214;1;0;1;512;2;1;0;3;0;0;1000;1000000;0;0;0;0.000011;NA;0.077494;0.610520;0.610519;0.62;125;13
1.59;215;1;0;1;512;2;1;0;3;0;0;500;1000000;0;0;0;0.000011;NA;0.096169;1.110813;1.110812;1.12;125;9
1.61;216;1;0;1;512;2;1;0;5;0;0;1500;1000000;0;0;0;0.000012;NA;0.101067;0.415316;0.415315;0.43;186;24
1.33;215;1;0;1;512;2;1;0;5;0;0;1000;1000000;0;0;0;0.000027;NA;0.103333;0.598078;0.598077;0.60;186;17
1.45;216;1;0;1;512;2;1;0;5;0;0;500;1000000;0;0;0;0.000027;NA;0.102917;1.115057;1.115056;1.13;186;9
1.62;217;1;0;1;512;2;1;0;8;0;0;1500;1000000;0;0;0;0.003505;NA;0.458960;0.830364;0.830363;0.84;553;55
1.49;218;1;0;1;512;2;1;0;8;0;0;1000;1000000;0;0;0;0.003504;NA;0.447576;0.991379;0.991378;1.00;553;45
1.38;217;1;0;1;512;2;1;0;8;0;0;500;1000000;0;0;0;0.003440;NA;0.353266;1.484957;1.484956;1.50;553;24
1.63;217;1;0;1;512;2;1;0;9;0;0;1500;1000000;0;0;0;0.000012;NA;0.021727;0.020300;0.020299;0.03;64;77
1.48;216;1;0;1;512;2;1;0;9;0;0;1000;1000000;0;0;0;0.000031;NA;0.027386;0.026855;0.026854;0.03;64;86
1.66;217;1;0;1;512;2;1;0;9;0;0;500;1000000;0;0;0;0.000031;NA;0.028447;0.026962;0.026961;0.03;64;89
1.77;218;1;0;1;512;2;1;0;10;0;0;1500;1000000;0;0;0;0.003886;NA;0.414023;0.804872;0.804871;0.81;492;51
1.64;217;1;0;1;512;2;1;0;10;0;0;1000;1000000;0;0;0;0.004064;NA;0.341336;0.918265;0.918264;0.93;492;37
1.68;217;1;0;1;512;2;1;0;10;0;0;500;1000000;0;0;0;0.003879;NA;0.337468;1.456486;1.456484;1.47;492;23
1.38;217;1;0;1;512;2;1;0;11;0;0;1500;1000000;0;0;0;0.003478;NA;0.485796;0.857166;0.857165;0.87;553;56
1.89;218;1;0;1;512;2;1;0;11;0;0;1000;1000000;0;0;0;0.002598;NA;0.467567;1.012518;1.012517;1.03;553;45
2.01;217;1;0;1;512;2;1;0;11;0;0;500;1000000;0;0;0;0.003502;NA;0.456034;1.504510;1.504509;1.51;553;30
1.59;218;1;0;1;512;2;1;0;12;0;0;1500;1000000;0;0;0;0.003448;NA;0.403535;0.745484;0.745483;0.75;492;54
1.50;217;1;0;1;512;2;1;0;12;0;0;1000;1000000;0;0;0;0.003857;NA;0.423084;0.989289;0.989288;1.00;492;43
1.47;217;1;0;1;512;2;1;0;12;0;0;500;1000000;0;0;0;0.003503;NA;0.415631;1.462751;1.462750;1.48;492;28
