comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    2        256       2         1         0         8         10000     10000     10000000    0           3           2             .002926      NA          .068268           .076248             .080471            .082708              1678          4056
0.02          3                  1                  0    2        256       2         1         0         9         10000     10000     10000000    0           3           2             .003924      NA          .100608           .105947             .109301            .113125              2446          4403
0.02          3                  1                  0    2        256       2         1         0         10        10000     10000     10000000    0           3           2             .002939      NA          .056738           .062870             .065583            .068125              1439          4120
0.02          3                  1                  0    2        256       2         1         0         11        10000     10000     10000000    0           3           2             .002900      NA          .057773           .067585             .072308            .075208              1627          3786
0.02          3                  1                  0    2        256       2         1         0         12        10000     10000     10000000    0           3           2             .002641      NA          .057406           .063667             .066092            .068750              1429          4129
0.02          3                  1                  0    2        256       2         1         0         8         10000     10000     10000000    0           3           2             .002386      NA          .067853           .077099             .081600            .083958              1673          3966
0.02          3                  1                  0    2        256       2         1         0         9         10000     10000     10000000    0           3           2             .004310      NA          .101350           .106134             .109439            .113125              2446          4433
0.02          3                  1                  0    2        256       2         1         0         10        10000     10000     10000000    0           3           2             .002563      NA          .056940           .062981             .066114            .068750              1428          4100
0.02          3                  1                  0    2        256       2         1         0         11        10000     10000     10000000    0           3           2             .003528      NA          .057566           .066967             .071605            .074583              1588          3809
0.02          3                  1                  0    2        256       2         1         0         12        10000     10000     10000000    0           3           2             .002722      NA          .057666           .064019             .067375            .070000              1401          4084
0.02          3                  1                  0    2        256       2         1         0         8         10000     10000     10000000    0           3           2             .002622      NA          .068431           .076875             .080867            .082916              1656          4053
0.02          3                  1                  0    2        256       2         1         0         9         10000     10000     10000000    0           3           2             .004298      NA          .101438           .106223             .110110            .113333              2446          4431
0.02          3                  1                  0    2        256       2         1         0         10        10000     10000     10000000    0           3           2             .002733      NA          .056578           .062997             .066267            .068750              1446          4066
0.02          3                  1                  0    2        256       2         1         0         11        10000     10000     10000000    0           3           2             .003013      NA          .057798           .067042             .071750            .074375              1608          3832
0.02          3                  1                  0    2        256       2         1         0         12        10000     10000     10000000    0           3           2             .002931      NA          .057451           .063978             .066926            .069375              1457          4105
0.02          3                  1                  0    2        256       2         1         0         8         10000     10000     10000000    0           3           2             .002523      NA          .068484           .076697             .080571            .082708              1630          4070
0.02          3                  1                  0    2        256       2         1         0         9         10000     10000     10000000    0           3           2             .003905      NA          .100999           .106552             .113412            .116458              2446          4293
0.02          3                  1                  0    2        256       2         1         0         10        10000     10000     10000000    0           3           2             .002924      NA          .057198           .063238             .066820            .069791              1445          4062
0.02          3                  1                  0    2        256       2         1         0         11        10000     10000     10000000    0           3           2             .003031      NA          .057623           .067120             .072761            .075625              1591          3757
0.02          3                  1                  0    2        256       2         1         0         12        10000     10000     10000000    0           3           2             .002845      NA          .057923           .063931             .067734            .069583              1436          4120
0.02          3                  1                  0    2        256       2         1         0         8         10000     10000     10000000    0           3           2             .002733      NA          .066915           .074335             .079079            20.833333            1659          15
