comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.07;273;1;0;1;256;2;1;0;2;10000;10000;10000000;0;0;2;.033544;NA;.510118;.274494;.274489;.320000;880;171
2.04;275;1;0;1;256;2;1;0;3;10000;10000;10000000;0;0;2;.040632;NA;.494564;.412743;.412738;.450000;310;112
2.03;274;1;0;1;256;2;1;0;5;10000;10000;10000000;0;0;2;.037844;NA;.468792;.384773;.384768;.420000;615;112
2.16;279;1;0;1;256;2;1;0;8;10000;10000;10000000;0;0;2;.057914;NA;1.018402;.786620;.786615;.840000;1533;125
2.19;280;1;0;1;256;2;1;0;9;10000;10000;10000000;0;0;2;.125791;NA;1.526806;.921978;.921973;1.060000;2367;150
2.19;279;1;0;1;256;2;1;0;10;10000;10000;10000000;0;0;2;.055291;NA;1.144492;.637654;.637651;.700000;993;171
2.19;278;1;0;1;256;2;1;0;11;10000;10000;10000000;0;0;2;.052570;NA;1.160503;.798113;.798108;.860000;895;141
2.15;278;1;0;1;256;2;1;0;12;10000;10000;10000000;0;0;2;.048373;NA;1.060090;.661640;.661636;.720000;899;150
2.04;274;1;0;1;256;2;1;0;2;10000;10000;10000000;0;0;2;.033615;NA;.491057;.267626;.267621;.310000;895;169
2.05;273;1;0;1;256;2;1;0;3;10000;10000;10000000;0;0;2;.030127;NA;.470858;.389211;.389206;.420000;310;115
2.08;275;1;0;1;256;2;1;0;5;10000;10000;10000000;0;0;2;.024792;NA;.492044;.410243;.410238;.430000;615;116
2.21;279;1;0;1;256;2;1;0;8;10000;10000;10000000;0;0;2;.047023;NA;.984093;.685016;.685010;.730000;1533;139
2.21;279;1;0;1;256;2;1;0;9;10000;10000;10000000;0;0;2;.132506;NA;1.658549;.930137;.930132;1.080000;2446;157
2.16;280;1;0;1;256;2;1;0;10;10000;10000;10000000;0;0;2;.057804;NA;1.137506;.644386;.644382;.710000;991;168
2.21;279;1;0;1;256;2;1;0;11;10000;10000;10000000;0;0;2;.064161;NA;1.186762;.898959;.898955;.970000;892;127
2.18;278;1;0;1;256;2;1;0;12;10000;10000;10000000;0;0;2;.073179;NA;1.065518;.664956;.664951;.740000;910;149
