comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.22          261                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .032979      NA          .023100           1.020115            1.020110           1.050000             4             2
2.19          262                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .042299      NA          .023572           1.011487            1.011483           1.050000             4             2
2.26          260                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .030602      NA          .022802           1.017774            1.017769           1.050000             4             2
2.06          261                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .033324      NA          .022662           1.018740            1.018735           1.050000             4             2
2.15          262                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .031579      NA          .023078           1.019198            1.019193           1.050000             4             2
2.22          260                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .060850      NA          .023922           2.018585            2.018580           2.080000             4             1
2.05          261                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .063600      NA          .022103           2.018620            2.018614           2.080000             4             1
2.05          261                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .059794      NA          .023149           2.020822            2.020817           2.080000             4             1
2.05          260                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .065579      NA          .023081           2.020351            2.020343           2.080000             4             1
2.19          261                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .060545      NA          .023480           2.017508            2.017503           2.080000             4             1
2.02          260                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .095467      NA          .023631           3.019627            3.019622           3.120000             4             0
2.05          260                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .086468      NA          .023450           3.023933            3.023929           3.110000             4             0
2.07          262                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .091201      NA          .022837           3.018385            3.018381           3.110000             4             0
2.07          262                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .091771      NA          .023317           3.017507            3.017500           3.110000             4             0
1.94          262                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .102679      NA          .023355           3.018302            3.018299           3.120000             4             0
2.17          260                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .120004      NA          .023016           4.021569            4.021562           4.140000             4             0
2.22          260                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .116777      NA          .023499           4.022572            4.022567           4.140000             4             0
2.07          261                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .123397      NA          .023783           4.018889            4.018882           4.140000             4             0
2.05          262                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .120798      NA          .023508           4.018297            4.018290           4.140000             4             0
2.10          261                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .124019      NA          .023737           4.017805            4.017798           4.140000             4             0
2.10          260                1                  0    1        32        22        1         0         2         10000     10000     50             50          0           0           16            .152273      NA          .023132           5.020656            5.020653           5.170000             4             0
2.20          261                1                  0    1        32        22        1         0         2         10000     10000     50             50          0           0           16            .154798      NA          .020095           5.018278            5.018273           5.170000             4             0
2.14          261                1                  0    1        32        22        1         0         2         10000     10000     50             50          0           0           16            .148658      NA          .023317           5.021462            5.021458           5.170000             4             0
2.06          261                1                  0    1        32        22        1         0         2         10000     10000     50             50          0           0           16            .147022      NA          .023383           5.022987            5.022980           5.170000             4             0
2.26          261                1                  0    1        32        22        1         0         2         10000     10000     50             50          0           0           16            .153664      NA          .022715           5.018444            5.018441           5.170000             4             0
2.21          262                1                  0    1        32        22        1         0         2         10000     10000     60             50          0           0           16            .181344      NA          .023786           6.017746            6.017739           6.200000             4             0
2.07          260                1                  0    1        32        22        1         0         2         10000     10000     60             50          0           0           16            .185949      NA          .023464           6.019248            6.019243           6.200000             4             0
2.20          261                1                  0    1        32        22        1         0         2         10000     10000     60             50          0           0           16            .179691      NA          .023278           6.019542            6.019537           6.200000             4             0
2.14          261                1                  0    1        32        22        1         0         2         10000     10000     60             50          0           0           16            .193837      NA          .023282           6.019715            6.019710           6.210000             4             0
2.19          260                1                  0    1        32        22        1         0         2         10000     10000     60             50          0           0           16            .186439      NA          .024336           6.017548            6.017540           6.200000             4             0
2.34          267                1                  0    1        32        22        1         0         9         10000     10000     10             50          0           0           16            .032220      NA          .036063           1.029188            1.029185           1.060000             4             3
2.32          265                1                  0    1        32        22        1         0         9         10000     10000     10             50          0           0           16            .033946      NA          .032978           1.030887            1.030882           1.060000             4             3
2.19          265                1                  0    1        32        22        1         0         9         10000     10000     10             50          0           0           16            .034066      NA          .038209           1.043589            1.043583           1.080000             4             3
2.20          266                1                  0    1        32        22        1         0         9         10000     10000     10             50          0           0           16            .032093      NA          .036963           1.030466            1.030461           1.060000             4             4
2.36          266                1                  0    1        32        22        1         0         9         10000     10000     10             50          0           0           16            .031397      NA          .037694           1.030499            1.030494           1.060000             4             4
2.35          266                1                  0    1        32        22        1         0         9         10000     10000     20             50          0           0           16            .062253      NA          .034374           2.038232            2.038228           2.100000             4             1
2.16          265                1                  0    1        32        22        1         0         9         10000     10000     20             50          0           0           16            .064790      NA          .037285           2.039968            2.039963           2.100000             4             1
2.28          266                1                  0    1        32        22        1         0         9         10000     10000     20             50          0           0           16            .065262      NA          .033302           2.041068            2.041060           2.110000             4             1
2.30          265                1                  0    1        32        22        1         0         9         10000     10000     20             50          0           0           16            .058574      NA          .035402           2.043088            2.043083           2.100000             4             1
2.19          265                1                  0    1        32        22        1         0         9         10000     10000     20             50          0           0           16            .064718      NA          .037136           2.039549            2.039544           2.100000             4             1
2.23          266                1                  0    1        32        22        1         0         9         10000     10000     30             50          0           0           16            .095528      NA          .037412           3.049050            3.049045           3.140000             4             1
