comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;1;0;1;256;74;1;0;5;10000;10000;1;0;2;0;.000621;NA;.017787;.056279;.079530;.080416;181;543
0.02;3;1;0;1;256;74;1;0;5;10000;10000;2;0;2;0;.000958;NA;.031511;.068421;.095800;.096666;251;798
0.01;3;1;0;1;256;74;1;0;5;10000;10000;3;0;2;0;.001222;NA;.046214;.082669;.115976;.117500;313;959
0.01;3;1;0;1;256;74;1;1;5;10000;10000;1;0;2;0;.000524;NA;.015888;.030497;.044395;.045416;174;861
0.02;3;1;0;1;256;74;1;1;5;10000;10000;2;0;2;0;.000789;NA;.028786;.038898;.058683;.059583;231;1175
0.01;3;1;0;1;256;74;1;1;5;10000;10000;3;0;2;0;.001070;NA;.042403;.057799;.082029;.083333;286;1241
0.01;3;1;0;1;256;79;1;0;5;10000;10000;1;0;2;0;.013255;NA;.740505;1.004661;1.436761;1.448333;7907;1235
0.03;3;1;0;1;256;79;1;0;5;10000;10000;2;0;2;0;.025133;NA;1.450040;2.017305;2.897848;2.913333;10057;1201
0.02;3;1;0;1;256;79;1;0;5;10000;10000;3;0;2;0;.074129;NA;2.184487;2.937829;4.087121;4.124166;12737;1278
0.01;3;1;0;1;256;79;1;1;5;10000;10000;1;0;2;0;.010349;NA;.695539;.887803;1.290941;1.300416;7381;1291
0.02;3;1;0;1;256;79;1;1;5;10000;10000;2;0;2;0;.019781;NA;1.374035;1.780937;2.457076;2.474166;9694;1339
0.01;3;1;0;1;256;79;1;1;5;10000;10000;3;0;2;0;.030274;NA;2.052019;2.642449;3.835130;3.854583;12074;1283
0.02;3;1;0;2;256;74;1;0;5;10000;10000;1;0;2;0;.000443;NA;.009278;.036394;.051727;.052291;196;880
0.01;3;1;0;2;256;74;1;0;5;10000;10000;2;0;2;0;.000613;NA;.017195;.049375;.071033;.071458;271;1174
0.01;3;1;0;2;256;74;1;0;5;10000;10000;3;0;2;0;.000843;NA;.025331;.063954;.090335;.091041;326;1354
0.02;3;1;0;2;256;74;1;1;5;10000;10000;1;0;2;0;.000418;NA;.008771;.019527;.029020;.029375;179;1464
0.02;3;1;0;2;256;74;1;1;5;10000;10000;2;0;2;0;.000567;NA;.015749;.031178;.047244;.047916;253;1604
0.01;3;1;0;2;256;74;1;1;5;10000;10000;3;0;2;0;.000811;NA;.022885;.046453;.069859;.070208;318;1584
0.02;3;1;0;2;256;79;1;0;5;10000;10000;1;0;2;0;.006348;NA;.397144;.934275;1.345051;1.349375;8750;1422
0.01;3;1;0;2;256;79;1;0;5;10000;10000;2;0;2;0;.013203;NA;.791870;1.822873;2.581203;2.591041;12001;1476
0.01;3;1;0;2;256;79;1;0;5;10000;10000;3;0;2;0;.022644;NA;1.148042;2.656642;3.811240;3.823125;15583;1450
0.01;3;1;0;2;256;79;1;1;5;10000;10000;1;0;2;0;.004905;NA;.363903;.805188;1.179689;1.183333;8095;1485
0.02;3;1;0;2;256;79;1;1;5;10000;10000;2;0;2;0;.010596;NA;.726152;1.523473;2.167501;2.173750;10949;1612
0.03;3;1;0;2;256;79;1;1;5;10000;10000;3;0;2;0;.015795;NA;1.094884;2.265367;3.225735;3.237708;13863;1632
0.02;3;1;0;3;256;74;1;0;5;10000;10000;1;0;2;0;.000339;NA;.006789;.028939;.041549;.041805;196;1198
0.03;3;1;0;3;256;74;1;0;5;10000;10000;2;0;2;0;.000642;NA;.012083;.045440;.065593;.066388;278;1336
0.03;3;1;0;3;256;74;1;0;5;10000;10000;3;0;2;0;.000776;NA;.017848;.065326;.092285;.092777;349;1406
0.01;3;1;0;3;256;74;1;1;5;10000;10000;1;0;2;0;.000307;NA;.006349;.018519;.027424;.027777;181;1687
0.02;3;1;0;3;256;74;1;1;5;10000;10000;2;0;2;0;.000509;NA;.011713;.032438;.046787;.047361;257;1808
0.02;3;1;0;3;256;74;1;1;5;10000;10000;3;0;2;0;.000617;NA;.017154;.049633;.072106;.072638;325;1723
0.01;3;1;0;3;256;79;1;0;5;10000;10000;1;0;2;0;.004928;NA;.273829;.945002;1.343810;1.348472;8840;1474
0.02;3;1;0;3;256;79;1;0;5;10000;10000;2;0;2;0;.009696;NA;.528356;1.823288;2.739922;2.747638;12749;1396
0.02;3;1;0;3;256;79;1;0;5;10000;10000;3;0;2;0;.015636;NA;.572275;1.843996;3.544384;5.833333;16196;724
