comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        256       400       1         0         5         10000     10000     32          0           1           2             .000469      NA          .002911           .003906             .005205            .005833              7             1207
0.01          3                  1                  0    4        256       400       1         0         5         10000     10000     32          1           1           2             .000693      .003062     .002096           .002608             .003351            .006666              8             1032
0.01          3                  1                  0    4        256       400       1         0         5         10000     10000     64          0           1           2             .000518      NA          .008342           .009633             .012272            .012916              17            1560
0.02          3                  1                  0    4        256       400       1         0         5         10000     10000     64          1           1           2             .001165      .007090     .005566           .008446             .009063            .017083              24            1106
0.02          3                  1                  0    4        256       400       1         0         5         10000     10000     128         0           1           2             .000419      NA          .030061           .031983             .035835            .036250              57            1997
0.01          3                  1                  0    4        256       400       1         0         5         10000     10000     128         1           1           2             .002733      .025296     .023190           .029324             .032154            .057083              92            1322
0.02          3                  1                  0    4        256       400       1         0         5         10000     10000     256         0           1           2             .001131      NA          .140451           .142863             .147044            .147916              214           2286
0.01          3                  1                  0    4        256       400       1         0         5         10000     10000     256         1           1           2             .010006      .108476     .098973           .122802             .126917            .235416              359           1370
0.02          3                  1                  0    4        256       400       1         0         5         10000     10000     512         0           1           2             .003847      NA          .584254           .587668             .597430            .600416              840           2342
0.01          3                  1                  0    4        256       400       1         0         5         10000     10000     512         1           1           2             .038873      .433587     .432088           .531592             .544712            .977916              1446          1405
