comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.37          230                1                  0    1        256       2         1         0         1         0         0         1500             1000000     0           0           0             0.002781     NA          0.133435          0.253937            0.253935           0.26                 187           53
1.38          229                1                  0    1        256       2         1         0         1         0         0         1000             1000000     0           0           0             0.002713     NA          0.132374          0.345472            0.345471           0.35                 186           39
1.37          230                1                  0    1        256       2         1         0         1         0         0         500              1000000     0           0           0             0.001082     NA          0.104999          0.603952            0.603951           0.61                 186           17
1.37          230                1                  0    1        256       2         1         0         2         0         0         1500             1000000     0           0           0             0.000007     NA          0.049989          0.222756            0.222755           0.23                 125           22
1.37          228                1                  0    1        256       2         1         0         2         0         0         1000             1000000     0           0           0             0.000017     NA          0.066002          0.304750            0.304748           0.31                 125           22
1.37          228                1                  0    1        256       2         1         0         2         0         0         500              1000000     0           0           0             0.000017     NA          0.050409          0.561287            0.561285           0.57                 125           9
1.37          230                1                  0    1        256       2         1         0         3         0         0         1500             1000000     0           0           0             0.000017     NA          0.068922          0.282373            0.282371           0.29                 64            24
1.37          230                1                  0    1        256       2         1         0         3         0         0         1000             1000000     0           0           0             0.000016     NA          0.068449          0.364264            0.364263           0.37                 64            19
1.37          230                1                  0    1        256       2         1         0         3         0         0         500              1000000     0           0           0             0.000008     NA          0.037846          0.593535            0.593533           0.60                 64            6
1.37          230                1                  0    1        256       2         1         0         5         0         0         1500             1000000     0           0           0             0.000017     NA          0.071897          0.278685            0.278683           0.28                 95            26
1.39          230                1                  0    1        256       2         1         0         5         0         0         1000             1000000     0           0           0             0.000017     NA          0.070958          0.361408            0.361406           0.36                 95            20
1.39          229                1                  0    1        256       2         1         0         5         0         0         500              1000000     0           0           0             0.000017     NA          0.073849          0.623138            0.623137           0.63                 95            12
1.41          232                1                  0    1        256       2         1         0         8         0         0         1500             1000000     0           0           0             0.002752     NA          0.168717          0.562493            0.562492           0.57                 278           30
1.40          232                1                  0    1        256       2         1         0         8         0         0         1000             1000000     0           0           0             0.002281     NA          0.168497          0.704322            0.704321           0.71                 278           24
1.43          232                1                  0    1        256       2         1         0         8         0         0         500              1000000     0           0           0             0.002837     NA          0.167442          1.250177            1.250175           1.26                 278           13
1.39          231                1                  0    1        256       2         1         0         9         0         0         1500             1000000     0           0           0             0.000020     NA          0.007859          0.008696            0.008695           0.02                 34            52
1.42          232                1                  0    1        256       2         1         0         9         0         0         1000             1000000     0           0           0             0.000019     NA          0.010594          0.009490            0.009489           0.01                 34            78
1.41          230                1                  0    1        256       2         1         0         9         0         0         500              1000000     0           0           0             0.000020     NA          0.008161          0.009323            0.009321           0.01                 34            61
1.42          233                1                  0    1        256       2         1         0         10        0         0         1500             1000000     0           0           0             0.002832     NA          0.154037          0.524246            0.524245           0.53                 247           29
1.41          232                1                  0    1        256       2         1         0         10        0         0         1000             1000000     0           0           0             0.002827     NA          0.151169          0.696957            0.696956           0.70                 248           22
1.44          232                1                  0    1        256       2         1         0         10        0         0         500              1000000     0           0           0             0.002742     NA          0.157455          1.258822            1.258820           1.27                 248           12
1.40          232                1                  0    1        256       2         1         0         11        0         0         1500             1000000     0           0           0             0.001628     NA          0.179915          0.685038            0.685037           0.70                 278           26
1.44          232                1                  0    1        256       2         1         0         11        0         0         1000             1000000     0           0           0             0.001568     NA          0.172105          0.985602            0.985601           1.00                 278           17
1.42          233                1                  0    1        256       2         1         0         11        0         0         500              1000000     0           0           0             0.001586     NA          0.177334          1.758093            1.758091           1.76                 278           10
1.40          232                1                  0    1        256       2         1         0         12        0         0         1500             1000000     0           0           0             0.002921     NA          0.165822          0.544821            0.544819           0.55                 247           31
1.38          232                1                  0    1        256       2         1         0         12        0         0         1000             1000000     0           0           0             0.002829     NA          0.164808          0.718268            0.718267           0.73                 247           23
1.43          233                1                  0    1        256       2         1         0         12        0         0         500              1000000     0           0           0             0.002761     NA          0.164387          1.234207            1.234205           1.24                 247           13
