comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.92          255                1                  0    45       256       2         1         0         8         1000000   1000      12000            1000000     0           0           1             .000480      NA          .002891           .022579             .028263            .028444              186           470
1.94          252                1                  0    45       256       2         1         0         8         1000000   1000      11000            1000000     0           0           1             .000487      NA          .002934           .024259             .029886            .030222              187           451
1.93          254                1                  0    45       256       2         1         0         8         1000000   1000      10000            1000000     0           0           1             .000356      NA          .002901           .025823             .032063            .032222              187           418
1.94          254                1                  0    45       256       2         1         0         8         1000000   1000      9000             1000000     0           0           1             .000403      NA          .002934           .028866             .035404            .035777              186           380
1.94          252                1                  0    45       256       2         1         0         8         1000000   1000      8000             1000000     0           0           1             .000427      NA          .002803           .029347             .036315            .036666              186           355
1.91          252                1                  0    45       256       2         1         0         8         1000000   1000      7000             1000000     0           0           1             .000523      NA          .002832           .032768             .040424            .040888              186           320
1.94          252                1                  0    45       256       2         1         0         8         1000000   1000      6000             1000000     0           0           1             .000467      NA          .002782           .037904             .046621            .046888              186           275
1.94          253                1                  0    45       256       2         1         0         8         1000000   1000      5000             1000000     0           0           1             .000321      NA          .002805           .046778             .054466            .054666              187           238
1.94          253                1                  0    45       256       2         1         0         8         1000000   1000      4000             1000000     0           0           1             .000415      NA          .002760           .057139             .067865            .068000              186           187
1.93          254                1                  0    45       256       2         1         0         8         1000000   1000      3000             1000000     0           0           1             .000321      NA          .002869           .077534             .088681            .088888              186           149
1.92          252                1                  0    45       256       2         1         0         8         1000000   1000      2000             1000000     0           0           1             .000599      NA          .002947           .131150             .136873            .137111              186           99
1.91          254                1                  0    45       256       2         1         0         8         1000000   1000      1000             1000000     0           0           1             .000503      NA          .002894           .232850             .259860            .260000              186           51
1.96          254                1                  0    45       256       2         1         0         9         1000000   1000      12000            1000000     0           0           1             .000810      NA          .005770           .018760             .021899            9.333333             247           2
