comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
3.87          355                1                  0    1        32        521       1         0         5         10000     10000     0              0                500         0           0           0               1             .036773      NA          .043881           .100397             .100392            .140000              9             57
3.76          355                1                  0    1        32        521       1         0         5         10000     10000     0              0                500         0           0           0               1             .041273      NA          .049325           .098928             .098906            .140000              9             62
3.94          358                1                  0    1        32        521       1         0         5         10000     10000     0              0                500         0           0           0               1             .037022      NA          .047931           .227654             .227641            .260000              7             31
3.83          356                1                  0    1        32        521       1         0         5         10000     10000     0              0                500         0           0           0               1             .042064      NA          .044720           .092603             .092591            .130000              9             62
4.14          357                1                  0    1        32        521       1         0         5         10000     10000     0              0                500         0           0           0               1             .051484      NA          .046823           .195973             .195962            .250000              9             34
4.11          356                1                  0    1        32        521       1         0         5         10000     10000     0              0                500         0           0           0               1             .045574      NA          .045011           .111726             .111718            .160000              9             52
3.85          357                1                  0    1        32        521       1         0         5         10000     10000     0              0                500         0           0           0               1             .046727      NA          .044417           .248770             .248759            .290000              9             27
4.00          355                1                  0    1        32        521       1         0         5         10000     10000     0              0                500         0           0           0               1             .043958      NA          .037686           .075185             .075178            .120000              7             61
3.81          357                1                  0    1        32        521       1         0         5         10000     10000     0              0                500         0           0           0               1             .040275      NA          .044922           .214257             .214244            .250000              7             32
3.86          357                1                  0    1        32        521       1         0         5         10000     10000     0              0                500         0           0           0               1             .048853      NA          .040507           .102570             .102562            .150000              7             49
4.15          356                1                  0    1        32        521       1         0         5         10000     10000     25             0                500         0           0           0               1             .109689      NA          .047303           35.040588           35.040568          35.150000            7             0
3.83          355                1                  0    1        32        521       1         0         5         10000     10000     25             0                500         0           0           0               1             .112788      NA          .050523           35.052648           35.052628          35.160000            9             0
4.29          357                1                  0    1        32        521       1         0         5         10000     10000     25             0                500         0           0           0               1             .113555      NA          .043582           35.043550           35.043541          35.160000            7             0
3.83          355                1                  0    1        32        521       1         0         5         10000     10000     25             0                500         0           0           0               1             .114187      NA          .041149           34.991890           34.991878          35.110000            9             0
3.98          356                1                  0    1        32        521       1         0         5         10000     10000     25             0                500         0           0           0               1             .113989      NA          .047144           35.043069           35.043057          35.160000            9             0
3.81          357                1                  0    1        32        521       1         0         5         10000     10000     25             0                500         0           0           0               1             .110691      NA          .046385           35.042777           35.042764          35.150000            7             0
3.82          355                1                  0    1        32        521       1         0         5         10000     10000     25             0                500         0           0           0               1             .110836      NA          .048278           35.044472           35.044463          35.150000            7             0
3.92          357                1                  0    1        32        521       1         0         5         10000     10000     25             0                500         0           0           0               1             .110383      NA          .041846           35.046831           35.046815          35.160000            9             0
3.86          355                1                  0    1        32        521       1         0         5         10000     10000     25             0                500         0           0           0               1             .109427      NA          .047048           35.045034           35.045023          35.150000            9             0
