comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           0               1             .000359      NA          .000127           .000148             .000223            .000833              5             795
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           0               1             .000585      NA          .000106           .000206             .000373            .000833              5             659
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           0               1             .000495      NA          .000099           .000247             .000407            .000833              5             725
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           0               1             .000315      NA          .000106           .000143             .000219            .000833              5             865
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           0               1             .000386      NA          .000110           .000145             .000240            .000833              5             836
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           0               1             .000376      NA          .000146           .000223             .000301            .000833              5             791
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           0               1             .000520      NA          .000109           .000210             .000282            .000833              5             696
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           0               1             .000510      NA          .000099           .000160             .000236            .000833              5             743
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           0               1             .000365      NA          .000131           .000146             .000211            .000833              5             904
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           0               1             .000402      NA          .000125           .000225             .000319            .000833              5             843
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           1               1             .043144      NA          .000297           .014965             .063610            .064166              5             19
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           1               1             .041900      NA          .000302           .014694             .068149            .077083              5             15
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           1               1             .042869      NA          .000292           .014425             .068726            .069166              5             17
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           1               1             .043003      NA          .000305           .019456             .060290            .082916              5             14
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           1               1             .042596      NA          .000259           .018729             .127017            .127500              5             9
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           1               1             .042357      NA          .000334           .021167             .070060            .070833              5             18
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           1               1             .042571      NA          .000265           .015866             .087662            .088333              5             12
0.02          3                  1                  0    4        512       507       1         0         5         10000     10000     0              0                1           0           1           1               1             .042883      NA          .000371           .016897             .068437            .070000              5             20
