comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.41;230;1;0;40;256;2;1;0;1;1000;1000;25000;10000000;0;0;0;.002007;NA;.066579;.106819;.106819;.127750;1838;2461
1.41;230;1;0;40;256;2;1;0;1;1000;1000;20000;10000000;0;0;0;.001910;NA;.066274;.119769;.119769;.143000;1838;2137
1.41;231;1;0;40;256;2;1;0;1;1000;1000;15000;10000000;0;0;0;.002131;NA;.061397;.155086;.155085;.182750;1838;1527
1.38;230;1;0;40;256;2;1;0;1;1000;1000;10000;10000000;0;0;0;.001954;NA;.057382;.221983;.221983;.265250;1838;943
1.41;230;1;0;40;256;2;1;0;1;1000;1000;5000;10000000;0;0;0;.002052;NA;.055834;.456970;.456970;.521750;1838;462
1.40;229;1;0;40;256;2;1;0;1;1000;1000;1000;10000000;0;0;0;.002174;NA;.057421;2.497066;2.497066;2.590500;1838;94
1.38;233;1;0;40;256;2;1;0;2;1000;1000;25000;10000000;0;0;0;.001373;NA;.036158;.096681;.096681;.109250;1228;1498
1.38;229;1;0;40;256;2;1;0;2;1000;1000;20000;10000000;0;0;0;.001225;NA;.035693;.115387;.115387;.132250;1228;1165
1.40;229;1;0;40;256;2;1;0;2;1000;1000;15000;10000000;0;0;0;.001255;NA;.035471;.130222;.130221;.175000;1228;871
1.40;230;1;0;40;256;2;1;0;2;1000;1000;10000;10000000;0;0;0;.001480;NA;.034007;.196131;.196131;.260000;1228;556
1.37;231;1;0;40;256;2;1;0;2;1000;1000;5000;10000000;0;0;0;.001456;NA;.033370;.420802;.420802;.517750;1228;274
1.35;229;1;0;40;256;2;1;0;2;1000;1000;1000;10000000;0;0;0;.001495;NA;.033242;2.383752;2.383752;2.579500;1228;54
1.36;229;1;0;40;256;2;1;0;3;1000;1000;25000;10000000;0;0;0;.000746;NA;.015401;.091448;.091448;.107250;615;602
1.37;229;1;0;40;256;2;1;0;3;1000;1000;20000;10000000;0;0;0;.000945;NA;.015223;.094958;.094958;.107750;615;598
1.37;230;1;0;40;256;2;1;0;3;1000;1000;15000;10000000;0;0;0;.000803;NA;.015480;.092341;.092341;.108000;615;603
1.34;229;1;0;40;256;2;1;0;3;1000;1000;10000;10000000;0;0;0;.000735;NA;.015411;.090140;.090140;.110000;615;589
1.38;229;1;0;40;256;2;1;0;3;1000;1000;5000;10000000;0;0;0;.000879;NA;.015220;.091407;.091406;.111750;615;568
1.38;229;1;0;40;256;2;1;0;3;1000;1000;1000;10000000;0;0;0;.001014;NA;.015618;.092101;.092100;.107000;615;613
1.40;229;1;0;40;256;2;1;0;5;1000;1000;25000;10000000;0;0;0;.001123;NA;.018907;.092965;.092965;.106000;920;750
1.37;230;1;0;40;256;2;1;0;5;1000;1000;20000;10000000;0;0;0;.000928;NA;.018830;.090352;.090352;.109500;920;721
1.35;229;1;0;40;256;2;1;0;5;1000;1000;15000;10000000;0;0;0;.000863;NA;.018948;.089367;.089367;.107250;920;741
1.40;229;1;0;40;256;2;1;0;5;1000;1000;10000;10000000;0;0;0;.000703;NA;.019070;.092962;.092962;.106500;920;755
1.39;229;1;0;40;256;2;1;0;5;1000;1000;5000;10000000;0;0;0;.000591;NA;.019087;.092158;.092158;.107250;920;745
1.38;230;1;0;40;256;2;1;0;5;1000;1000;1000;10000000;0;0;0;.000675;NA;.018928;.091667;.091667;.106250;920;752
1.37;231;1;0;40;256;2;1;0;6;1000;1000;25000;10000000;0;0;0;.000279;NA;.004116;.004683;.004683;.005500;308;3019
1.37;228;1;0;40;256;2;1;0;6;1000;1000;20000;10000000;0;0;0;.000277;NA;.004040;.004428;.004428;.005250;308;3131
1.36;229;1;0;40;256;2;1;0;6;1000;1000;15000;10000000;0;0;0;.000134;NA;.003883;.004393;.004393;10.500000;308;1
