comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;4;256;75;1;0;5;10000;10000;1;0;1;2;.006417;NA;.343879;.324928;.339325;.345833;2824;2419
0.01;3;1;0;4;256;75;1;0;5;10000;10000;1;1;1;2;.085628;.281737;.232800;.281125;.292699;.572083;5168;1345
0.03;3;1;0;4;256;75;1;1;5;10000;10000;1;0;1;2;.005817;NA;.315241;.297232;.307347;.313333;2788;2447
0.01;3;1;0;4;256;75;1;1;5;10000;10000;1;1;1;2;.071417;.251014;.219922;.259980;.265712;.519166;5162;1375
0.01;3;1;0;4;256;175;1;0;5;10000;10000;1;0;1;2;.009467;NA;.393632;.363215;.379741;.390416;3090;2465
0.02;3;1;0;4;256;175;1;0;5;10000;10000;1;1;1;2;.152782;.386318;.233229;.286258;.307551;.687500;5139;1194
0.01;3;1;0;4;256;175;1;1;5;10000;10000;1;0;1;2;.006462;NA;.319165;.301235;.309544;.315833;2844;2462
0.01;3;1;0;4;256;175;1;1;5;10000;10000;1;1;1;2;.080956;.271454;.210374;.253394;.263276;.532083;5160;1319
0.02;3;1;0;4;256;275;1;0;5;10000;10000;1;0;1;2;.007720;NA;.393113;.360385;.370023;.377916;2914;2532
0.01;3;1;0;4;256;275;1;0;5;10000;10000;1;1;1;2;.111230;.313916;.239735;.299861;.314299;.628750;5169;1275
0.02;3;1;0;4;256;275;1;1;5;10000;10000;1;0;1;2;.006165;NA;.324327;.305272;.316592;.322916;2855;2444
0.02;3;1;0;4;256;275;1;1;5;10000;10000;1;1;1;2;.068165;.257766;.213462;.262743;.275810;.523750;5162;1334
0.02;3;1;0;4;256;76;1;0;5;10000;10000;1;0;1;2;.009402;NA;.557055;.515640;.528204;.537916;4374;2518
0.01;3;1;0;4;256;76;1;0;5;10000;10000;1;1;1;2;.138216;.472541;.357568;.451527;.484685;.926666;8107;1285
0.03;3;1;0;4;256;76;1;1;5;10000;10000;1;0;1;2;.007492;NA;.506634;.474085;.492227;.500000;4324;2463
