comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.48;235;1;0;40;256;2;1;0;8;1000;1000;25000;10000000;0;0;1;.001106;NA;.045358;.133296;.133295;.166000;1837;1152
1.46;233;1;0;40;256;2;1;0;8;1000;1000;20000;10000000;0;0;1;.001146;NA;.043329;.174406;.174405;.216000;1837;850
1.47;233;1;0;40;256;2;1;0;8;1000;1000;15000;10000000;0;0;1;.001056;NA;.041466;.181122;.181122;.248500;1837;703
1.50;233;1;0;40;256;2;1;0;8;1000;1000;10000;10000000;0;0;1;.001162;NA;.041623;.317279;.317279;.410000;1837;427
1.46;233;1;0;40;256;2;1;0;8;1000;1000;5000;10000000;0;0;1;.001227;NA;.041048;.698486;.698485;.832750;1837;207
1.51;234;1;0;40;256;2;1;0;8;1000;1000;1000;10000000;0;0;1;.001103;NA;.050148;4.154710;4.154709;4.589500;1837;45
1.49;235;1;0;40;256;2;1;0;9;1000;1000;25000;10000000;0;0;1;.002857;NA;.085189;.116728;.116727;.137500;2451;2801
1.48;234;1;0;40;256;2;1;0;9;1000;1000;20000;10000000;0;0;1;.003076;NA;.087034;.125451;.125448;.149750;2451;2730
1.49;235;1;0;40;256;2;1;0;9;1000;1000;15000;10000000;0;0;1;.002956;NA;.078403;.166834;.166834;.190250;2451;1943
1.51;234;1;0;40;256;2;1;0;9;1000;1000;10000;10000000;0;0;1;.003052;NA;.068515;.242300;.242298;.271250;2451;1125
1.49;234;1;0;40;256;2;1;0;9;1000;1000;5000;10000000;0;0;1;.003145;NA;.062920;.493743;.493742;.528000;2451;528
1.51;234;1;0;40;256;2;1;0;9;1000;1000;1000;10000000;0;0;1;.003472;NA;.064955;2.559885;2.559885;2.595250;2451;108
1.44;233;1;0;40;256;2;1;0;10;1000;1000;25000;10000000;0;0;1;.001551;NA;.060165;.107833;.107833;.127750;1841;2022
1.49;233;1;0;40;256;2;1;0;10;1000;1000;20000;10000000;0;0;1;.001488;NA;.054740;.127704;.127704;.145750;1841;1705
1.48;234;1;0;40;256;2;1;0;10;1000;1000;15000;10000000;0;0;1;.001671;NA;.051263;.151752;.151752;.181250;1841;1238
1.50;234;1;0;40;256;2;1;0;10;1000;1000;10000;10000000;0;0;1;.001635;NA;.049244;.222875;.222874;.265000;1841;800
1.48;235;1;0;40;256;2;1;0;10;1000;1000;5000;10000000;0;0;1;.001749;NA;.048231;.462444;.462444;.522500;1841;394
