comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    1        512       2         1         0         2         0         0         1000000     0           2           0            NA          .009993           .012201             .012201            .013333              248           1343
0.02          3                  1                  0    1        512       2         1         0         2         0         50        1000000     0           2           .000184      NA          .021283           .011937             .011937            .013888              255           2841
0.02          3                  1                  0    1        512       2         1         0         2         0         100       1000000     0           2           .000163      NA          .019109           .011221             .011221            .012777              250           2719
0.02          3                  1                  0    1        512       2         1         0         2         0         200       1000000     0           2           .000193      NA          .016688           .010270             .010270            .011666              253           2667
0.01          3                  1                  0    1        512       2         1         0         2         0         1000      1000000     0           2           .000201      NA          .014202           .009371             .009371            .011111              249           2415
0.02          3                  1                  0    1        512       2         1         0         2         50        0         1000000     0           2           .000162      NA          .016228           .012274             .012274            .015000              253           2019
0.02          3                  1                  0    1        512       2         1         0         2         50        50        1000000     0           2           .000343      NA          .024272           .012218             .012218            .015000              259           3135
0.02          3                  1                  0    1        512       2         1         0         2         50        100       1000000     0           2           .000338      NA          .021156           .010764             .010764            .012777              256           3053
0.01          3                  1                  0    1        512       2         1         0         2         50        200       1000000     0           2           .000338      NA          .019553           .010257             .010256            .012777              255           2939
0.01          3                  1                  0    1        512       2         1         0         2         50        1000      1000000     0           2           .000343      NA          .019054           .009608             .009608            .012222              253           3043
0.02          3                  1                  0    1        512       2         1         0         2         100       0         1000000     0           2           .000163      NA          .014352           .011480             .011480            .013333              252           1989
0.02          3                  1                  0    1        512       2         1         0         2         100       50        1000000     0           2           .000331      NA          .022985           .012002             .012002            .014444              256           3064
0.02          3                  1                  0    1        512       2         1         0         2         100       100       1000000     0           2           .000345      NA          .020720           .011102             .011102            .013333              253           2949
0.01          3                  1                  0    1        512       2         1         0         2         100       200       1000000     0           2           .000347      NA          .018322           .010021             .010021            .012777              253           2855
0.02          3                  1                  0    1        512       2         1         0         2         100       1000      1000000     0           2           .000340      NA          .018063           .009245             .009245            .011666              250           2962
0.02          3                  1                  0    1        512       2         1         0         2         200       0         1000000     0           2           .000165      NA          .013878           .011322             .011322            .015000              249           1737
0.02          3                  1                  0    1        512       2         1         0         2         200       50        1000000     0           2           .000334      NA          .022326           .011737             .011737            .014444              254           2950
0.02          3                  1                  0    1        512       2         1         0         2         200       100       1000000     0           2           .000338      NA          .020519           .011041             .011041            .013888              252           2882
0.02          3                  1                  0    1        512       2         1         0         2         200       200       1000000     0           2           .000330      NA          .017678           .009783             .009783            .012222              252           2792
0.02          3                  1                  0    1        512       2         1         0         2         200       1000      1000000     0           2           .000331      NA          .016687           .008989             .008989            .011666              249           2780
0.02          3                  1                  0    1        512       2         1         0         2         1000      0         1000000     0           2           .000169      NA          .011476           .011347             .011347            .013333              248           1655
0.02          3                  1                  0    1        512       2         1         0         2         1000      50        1000000     0           2           .000340      NA          .021558           .011533             .011533            .013888              253           2942
0.01          3                  1                  0    1        512       2         1         0         2         1000      100       1000000     0           2           .000319      NA          .019318           .010654             .010654            .012777              251           2874
0.01          3                  1                  0    1        512       2         1         0         2         1000      200       1000000     0           2           .000291      NA          .017362           .009708             .009708            .012222              251           2775
0.02          3                  1                  0    1        512       2         1         0         2         1000      1000      1000000     0           2           .000283      NA          .015819           .008894             .008894            .012222              248           2596
0.02          3                  1                  0    1        512       2         1         0         3         0         0         1000000     0           2           .000072      NA          .008954           .013746             .013746            .017222              309           962
0.02          3                  1                  0    1        512       2         1         0         3         0         50        1000000     0           2           .000129      NA          .020773           .016442             .016442            .019444              314           1933
0.01          3                  1                  0    1        512       2         1         0         3         0         100       1000000     0           2           .000105      NA          .016257           .014160             .014160            .016111              311           1847
0.02          3                  1                  0    1        512       2         1         0         3         0         200       1000000     0           2           .000108      NA          .013233           .012557             .012557            .015000              311           1676
0.02          3                  1                  0    1        512       2         1         0         3         0         1000      1000000     0           2           .000095      NA          .010335           .011141             .011141            .012777              309           1523
0.02          3                  1                  0    1        512       2         1         0         3         50        0         1000000     0           2           .000144      NA          .014842           .016933             .016933            .022222              320           1248
0.02          3                  1                  0    1        512       2         1         0         3         50        50        1000000     0           2           .000175      NA          .023943           .012450             .012450            .015000              325           3030
0.02          3                  1                  0    1        512       2         1         0         3         50        100       1000000     0           2           .000149      NA          .020725           .011205             .011205            .013333              322           2886
0.01          3                  1                  0    1        512       2         1         0         3         50        200       1000000     0           2           .000146      NA          .018957           .010320             .010320            .013333              321           2685
