comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.73          232                1                  0    30       512       2         1         0         2         10000     1000      25000            1000000     0           0           1             .000499      NA          .010200           .019347             .021553            .023000              248           1517
1.78          232                1                  0    30       512       2         1         0         2         10000     1000      24000            1000000     0           0           1             .000885      NA          .010024           .019894             .022765            .024333              248           1483
1.64          232                1                  0    30       512       2         1         0         2         10000     1000      23000            1000000     0           0           1             .000576      NA          .010508           .020545             .023006            .024333              248           1514
1.96          232                1                  0    30       512       2         1         0         2         10000     1000      22000            1000000     0           0           1             .000686      NA          .009755           .021356             .024151            .025333              248           1312
1.78          231                1                  0    30       512       2         1         0         2         10000     1000      21000            1000000     0           0           1             .000452      NA          .009881           .022474             .025241            .026666              248           1256
1.89          233                1                  0    30       512       2         1         0         2         10000     1000      20000            1000000     0           0           1             .000892      NA          .010172           .022991             .025897            .027666              247           1271
1.80          231                1                  0    30       512       2         1         0         2         10000     1000      19000            1000000     0           0           1             .000705      NA          .009908           .024369             .028280            .029333              248           1166
1.91          232                1                  0    30       512       2         1         0         2         10000     1000      18000            1000000     0           0           1             .000852      NA          .009721           .026573             .029548            .031000              248           1094
1.77          231                1                  0    30       512       2         1         0         2         10000     1000      17000            1000000     0           0           1             .000944      NA          .010181           .027432             .030670            .032333              248           1101
1.68          233                1                  0    30       512       2         1         0         2         10000     1000      16000            1000000     0           0           1             .000474      NA          .009820           .029314             .032388            .033666              247           1052
1.93          232                1                  0    30       512       2         1         0         2         10000     1000      15000            1000000     0           0           1             .000454      NA          .009690           .030437             .034226            .035666              248           933
1.80          232                1                  0    30       512       2         1         0         2         10000     1000      14000            1000000     0           0           1             .000508      NA          .009470           .032570             .036954            .038333              247           836
1.78          231                1                  0    30       512       2         1         0         2         10000     1000      12000            1000000     0           0           1             .000522      NA          .009916           .038499             .043064            .044333              248           741
1.83          233                1                  0    30       512       2         1         0         2         10000     1000      11000            1000000     0           0           1             .000936      NA          .009430           .037695             .046864            .048333              248           660
1.95          231                1                  0    30       512       2         1         0         2         10000     1000      10000            1000000     0           0           1             .000517      NA          .009789           .044637             .051328            .052666              247           622
1.89          232                1                  0    30       512       2         1         0         3         10000     1000      25000            1000000     0           0           1             .000438      NA          .004390           .018719             .022127            .022666              125           618
1.94          232                1                  0    30       512       2         1         0         3         10000     1000      24000            1000000     0           0           1             .000706      NA          .004380           .019111             .021464            .022000              125           628
1.74          232                1                  0    30       512       2         1         0         3         10000     1000      23000            1000000     0           0           1             .000822      NA          .004243           .019121             .021796            .022666              125           592
1.72          232                1                  0    30       512       2         1         0         3         10000     1000      22000            1000000     0           0           1             .000421      NA          .004439           .019529             .023242            .023666              125           589
1.91          231                1                  0    30       512       2         1         0         3         10000     1000      21000            1000000     0           0           1             .000752      NA          .004359           .019537             .022625            .023333              125           597
1.75          233                1                  0    30       512       2         1         0         3         10000     1000      20000            1000000     0           0           1             .000419      NA          .004508           .018743             .021632            .022333              125           640
1.75          231                1                  0    30       512       2         1         0         3         10000     1000      19000            1000000     0           0           1             .000445      NA          .004418           .018521             .021759            .022333              125           630
1.72          231                1                  0    30       512       2         1         0         3         10000     1000      18000            1000000     0           0           1             .000491      NA          .004352           .018790             .022039            .022666              125           613
1.94          232                1                  0    30       512       2         1         0         3         10000     1000      17000            1000000     0           0           1             .000966      NA          .004276           .019777             .022061            .023000              125           589
1.85          231                1                  0    30       512       2         1         0         3         10000     1000      16000            1000000     0           0           1             .000253      NA          .004359           .019686             .021839            .022000              126           622
1.86          232                1                  0    30       512       2         1         0         3         10000     1000      15000            1000000     0           0           1             .000412      NA          .004430           .018402             .021815            .022333              125           631
1.74          231                1                  0    30       512       2         1         0         3         10000     1000      14000            1000000     0           0           1             .000652      NA          .004291           .018134             .022159            .022666              125           593
1.89          232                1                  0    30       512       2         1         0         3         10000     1000      12000            1000000     0           0           1             .000483      NA          .004383           .018776             .021977            .022333              126           613
1.76          231                1                  0    30       512       2         1         0         3         10000     1000      11000            1000000     0           0           1             .000496      NA          .004373           .019111             .021742            .022333              125           622
1.71          231                1                  0    30       512       2         1         0         3         10000     1000      10000            1000000     0           0           1             .000604      NA          .004182           .017946             .022619            14.000000            125           0
