comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    1        512       2         1         0         10        1000      1000      10000000    0           3           1             .003310      NA          .186583           .145110             .153276            .165000              3679          2897
0.01          3                  1                  0    1        512       2         1         0         10        1000      10000     10000000    0           3           1             .003129      NA          .181025           .143486             .157579            .165416              3681          2715
0.02          3                  1                  0    1        512       2         1         0         10        1000      100000    10000000    0           3           1             .003192      NA          .190804           .145619             .161412            .166666              3676          2809
0.02          3                  1                  0    1        512       2         1         0         10        1000      1000000   10000000    0           3           1             .003165      NA          .198454           .152287             .161555            .167500              3675          2895
0.02          3                  1                  0    1        512       2         1         0         10        10000     1000      10000000    0           3           1             .003172      NA          .187050           .144474             .150049            .165000              3679          2903
0.02          3                  1                  0    1        512       2         1         0         10        10000     10000     10000000    0           3           1             .003126      NA          .180391           .142482             .155842            .162500              3678          2766
0.02          3                  1                  0    1        512       2         1         0         10        10000     100000    10000000    0           3           1             .003142      NA          .191128           .143469             .153551            .158750              3673          2974
0.02          3                  1                  0    1        512       2         1         0         10        10000     1000000   10000000    0           3           1             .003336      NA          .190790           .145781             .158788            .163333              3672          2861
0.01          3                  1                  0    1        512       2         1         0         10        100000    1000      10000000    0           3           1             .003363      NA          .183455           .152266             .163225            .169166              3671          2693
0.02          3                  1                  0    1        512       2         1         0         10        100000    10000     10000000    0           3           1             .003181      NA          .178368           .145327             .157848            .162083              3674          2711
0.02          3                  1                  0    1        512       2         1         0         10        100000    100000    10000000    0           3           1             .003362      NA          .190530           .141927             .150145            .154583              3667          3008
0.02          3                  1                  0    1        512       2         1         0         10        100000    1000000   10000000    0           3           1             .003132      NA          .193046           .145721             .160006            .163750              3666          2869
0.02          3                  1                  0    1        512       2         1         0         10        1000000   1000      10000000    0           3           1             .003187      NA          .183144           .161052             .171984            .176666              3669          2549
0.02          3                  1                  0    1        512       2         1         0         10        1000000   10000     10000000    0           3           1             .003364      NA          .174775           .151440             .163735            .168333              3672          2558
0.01          3                  1                  0    1        512       2         1         0         10        1000000   100000    10000000    0           3           1             .003153      NA          .189115           .145847             .159395            .164166              3666          2807
0.02          3                  1                  0    1        512       2         1         0         10        1000000   1000000   10000000    0           3           1             .003136      NA          .192815           .146562             .157075            .160416              3669          2916
0.02          3                  1                  0    1        512       2         1         0         11        1000      1000      10000000    0           3           1             .003069      NA          .194177           .200619             .227561            .234166              4910          2036
0.02          3                  1                  0    1        512       2         1         0         11        1000      10000     10000000    0           3           1             .002879      NA          .178442           .194913             .224470            .227083              4909          1935
0.02          3                  1                  0    1        512       2         1         0         11        1000      100000    10000000    0           3           1             .003236      NA          .187315           .186381             .201505            .207916              4896          2203
0.01          3                  1                  0    1        512       2         1         0         11        1000      1000000   10000000    0           3           1             .002918      NA          .184486           .193341             .227763            .230833              4897          1946
0.02          3                  1                  0    1        512       2         1         0         11        10000     1000      10000000    0           3           1             .003071      NA          .191517           .196193             .229311            .234583              4908          2006
0.01          3                  1                  0    1        512       2         1         0         11        10000     10000     10000000    0           3           1             .003012      NA          .178353           .187865             .208730            .215416              4903          2042
0.02          3                  1                  0    1        512       2         1         0         11        10000     100000    10000000    0           3           1             .003017      NA          .185107           .186583             .211220            .214583              4897          2110
0.02          3                  1                  0    1        512       2         1         0         11        10000     1000000   10000000    0           3           1             .002988      NA          .184042           .191423             .219210            .223750              4893          2005
0.02          3                  1                  0    1        512       2         1         0         11        100000    1000      10000000    0           3           1             .003642      NA          .189929           .202513             .225766            .232500              4903          1998
0.02          3                  1                  0    1        512       2         1         0         11        100000    10000     10000000    0           3           1             .002988      NA          .180545           .194732             .216575            .221250              4897          1998
0.02          3                  1                  0    1        512       2         1         0         11        100000    100000    10000000    0           3           1             .002985      NA          .184261           .192275             .223403            .227916              4888          1966
0.02          3                  1                  0    1        512       2         1         0         11        100000    1000000   10000000    0           3           1             .002913      NA          .181780           .191698             .211336            .215416              4887          2048
0.02          3                  1                  0    1        512       2         1         0         11        1000000   1000      10000000    0           3           1             .002922      NA          .185032           .206913             .228558            .232500              4901          1944
0.02          3                  1                  0    1        512       2         1         0         11        1000000   10000     10000000    0           3           1             .002994      NA          .175647           .197141             .221445            .225000              4897          1907
0.02          3                  1                  0    1        512       2         1         0         11        1000000   100000    10000000    0           3           1             .002838      NA          .178945           .191255             .223978            .227500              4887          1910
0.02          3                  1                  0    1        512       2         1         0         11        1000000   1000000   10000000    0           3           1             .003055      NA          .038256           .044540             .181272            17.500000            4888          5
