comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    2        256       75        1         0         10        10000     10000     1           0           3           2             .008022      NA          .272752           1.282080            1.338488           1.345833             3918          991
0.02          3                  1                  0    2        256       75        1         0         10        10000     10000     2           0           3           2             .014917      NA          .521170           2.639087            2.713602           2.728750             6768          933
0.02          3                  1                  0    2        256       75        1         1         10        10000     10000     1           0           3           2             .006644      NA          .244953           1.135870            1.221108           1.226875             3925          975
0.03          3                  1                  0    2        256       75        1         1         10        10000     10000     2           0           3           2             .011905      NA          .458961           2.259562            2.415034           2.428125             6614          922
0.02          3                  1                  0    2        256       76        1         0         10        10000     10000     1           0           3           2             .011781      NA          .427341           1.968308            2.028742           2.037916             6169          1024
0.02          3                  1                  0    2        256       76        1         0         10        10000     10000     2           0           3           2             .021159      NA          .810664           3.982526            4.113411           4.134166             10201         957
0.03          3                  1                  0    2        256       76        1         1         10        10000     10000     1           0           3           2             .009627      NA          .385038           1.707597            1.759890           1.768750             6108          1061
0.01          3                  1                  0    2        256       76        1         1         10        10000     10000     2           0           3           2             .019793      NA          .730764           3.450571            3.553725           3.567291             10167         998
0.01          3                  1                  0    2        256       77        1         0         10        10000     10000     1           0           3           2             .015464      NA          .676355           2.816850            2.935630           2.951041             9112          1117
0.02          3                  1                  0    2        256       77        1         0         10        10000     10000     2           0           3           2             .035125      NA          .515561           2.459596            6.291003           8.750000             15121         316
