comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    2        512       14        1         0         10        10000     10000     1000        0           3           0             .000180      NA          .000363           .000532             .000713            .001041              3             1962
0.02          3                  1                  0    2        512       14        1         0         10        10000     10000     4000        0           3           0             .000241      NA          .002114           .004350             .005092            .005416              4             1889
0.02          3                  1                  0    2        512       14        1         0         10        10000     10000     8000        0           3           0             .000232      NA          .008549           .016158             .018139            .018333              6             2247
0.02          3                  1                  0    2        512       14        1         0         10        10000     10000     12000       0           3           0             .000125      NA          .019141           .033236             .036035            .036250              7             2536
0.02          3                  1                  0    2        512       14        1         0         10        10000     10000     16000       0           3           0             .000295      NA          .036805           .054980             .062208            .062500              9             2832
0.02          3                  1                  0    2        512       14        1         0         10        10000     10000     20000       0           3           0             .000130      NA          .059138           .085362             .093464            .093541              15            3033
0.02          3                  1                  0    2        512       14        1         0         11        10000     10000     1000        0           3           0             .000231      NA          .000367           .000646             .000771            .001041              3             1768
0.02          3                  1                  0    2        512       14        1         0         11        10000     10000     4000        0           3           0             .000420      NA          .003056           .004780             .005495            .005625              4             2592
0.02          3                  1                  0    2        512       14        1         0         11        10000     10000     8000        0           3           0             .000200      NA          .009469           .017514             .020133            .020416              6             2237
0.02          3                  1                  0    2        512       14        1         0         11        10000     10000     12000       0           3           0             .000342      NA          .021355           .037880             .041614            .041875              8             2451
0.02          3                  1                  0    2        512       14        1         0         11        10000     10000     16000       0           3           0             .000133      NA          .040527           .063265             .069036            .069166              12            2810
0.02          3                  1                  0    2        512       14        1         0         11        10000     10000     20000       0           3           0             .000125      NA          .065497           .098676             .107319            .107500              12            2923
0.02          3                  1                  0    2        512       14        1         0         12        10000     10000     1000        0           3           0             .000386      NA          .000340           .000569             .000710            .001041              3             1902
0.02          3                  1                  0    2        512       14        1         0         12        10000     10000     4000        0           3           0             .000128      NA          .002764           .004592             .005274            .005416              4             2444
0.02          3                  1                  0    2        512       14        1         0         12        10000     10000     8000        0           3           0             .000234      NA          .007819           .015949             .018055            .018333              6             2060
0.02          3                  1                  0    2        512       14        1         0         12        10000     10000     12000       0           3           0             .000444      NA          .019053           .033422             .037819            .038125              8             2405
0.02          3                  1                  0    2        512       14        1         0         12        10000     10000     16000       0           3           0             .000309      NA          .036576           .055516             .059905            .060208              10            2920
0.02          3                  1                  0    2        512       14        1         0         12        10000     10000     20000       0           3           0             .000387      NA          .057797           .084809             .091913            .092083              12            3012
0.02          3                  1                  0    2        512       14        1         0         7         10000     10000     1000        0           3           0             .000288      NA          .000196           .000202             .000309            .000625              3             2046
0.02          3                  1                  0    2        512       14        1         0         7         10000     10000     4000        0           3           0             .000630      NA          .001910           .001935             .002111            .002500              3             3803
0.02          3                  1                  0    2        512       14        1         0         7         10000     10000     8000        0           3           0             .000480      NA          .004538           .005013             .005831            .006041              3             3544
0.02          3                  1                  0    2        512       14        1         0         7         10000     10000     12000       0           3           0             .000636      NA          .010820           .011139             .012165            .012291              7             4199
0.02          3                  1                  0    2        512       14        1         0         7         10000     10000     16000       0           3           0             .000781      NA          .019100           .019821             .020979            .021250              3             4324
0.03          3                  1                  0    2        512       14        1         0         7         10000     10000     20000       0           3           0             .000575      NA          .030303           .031375             .033008            .033125              6             4377
0.02          3                  1                  0    2        512       14        1         0         8         10000     10000     1000        0           3           0             .000235      NA          .000442           .000824             .001091            .001458              3             1612
0.03          3                  1                  0    2        512       14        1         0         8         10000     10000     4000        0           3           0             .000122      NA          .004317           .007512             .008846            .008958              5             2308
0.02          3                  1                  0    2        512       14        1         0         8         10000     10000     8000        0           3           0             .000333      NA          .014591           .027963             .031991            .032291              7             2177
0.02          3                  1                  0    2        512       14        1         0         8         10000     10000     12000       0           3           0             .000391      NA          .034319           .061497             .070112            .070416              10            2343
0.02          3                  1                  0    2        512       14        1         0         8         10000     10000     16000       0           3           0             .000375      NA          .065002           .102019             .117819            .118125              12            2643
0.02          3                  1                  0    2        512       14        1         0         8         10000     10000     20000       0           3           0             .000390      NA          .101973           .151860             .169344            .169583              15            2886
0.02          3                  1                  0    2        512       14        1         0         9         10000     10000     1000        0           3           0             .000484      NA          .000695           .000776             .000916            .001041              3             3027
0.02          3                  1                  0    2        512       14        1         0         9         10000     10000     4000        0           3           0             .000290      NA          .005678           .006143             .006718            .006875              8             3920
0.02          3                  1                  0    2        512       14        1         0         9         10000     10000     8000        0           3           0             .000244      NA          .020376           .023110             .024358            .024583              9             3978
0.02          3                  1                  0    2        512       14        1         0         9         10000     10000     12000       0           3           0             .000233      NA          .043845           .049258             .051948            .052291              13            4031
0.02          3                  1                  0    2        512       14        1         0         9         10000     10000     16000       0           3           0             .000354      NA          .084037           .088945             .093303            .093750              19            4303
0.02          3                  1                  0    2        512       14        1         0         9         10000     10000     20000       0           3           0             .000519      NA          .131668           .138073             .144699            .145000              18            4359
