comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.01          3                  1                  0    4        256       70        1         0         5         10000     10000     64          0           1           2             .008011      NA          .410265           .388589             .399020            .407083              2715          2456
0.03          3                  1                  0    4        256       70        1         0         5         10000     10000     64          1           1           2             .116015      .351065     .251298           .322186             .337844            .675000              4704          1255
0.02          3                  1                  0    4        256       70        1         1         5         10000     10000     64          0           1           2             .009493      NA          .400034           .381013             .398658            .408333              2697          2392
0.02          3                  1                  0    4        256       70        1         1         5         10000     10000     64          1           1           2             .116387      .328778     .233070           .317393             .332448            .671250              4637          1194
0.01          3                  1                  0    4        256       170       1         0         5         10000     10000     64          0           1           2             .011283      NA          .465427           .434716             .456819            .470000              3085          2423
0.03          3                  1                  0    4        256       170       1         0         5         10000     10000     64          1           1           2             .205424      .477846     .258050           .338351             .357826            .827083              5631          1137
0.03          3                  1                  0    4        256       170       1         1         5         10000     10000     64          0           1           2             .009669      NA          .409011           .387947             .403398            .413333              2970          2419
0.03          3                  1                  0    4        256       170       1         1         5         10000     10000     64          1           1           2             .127123      .353137     .246757           .321701             .337223            .684166              4659          1237
0.02          3                  1                  0    4        256       270       1         0         5         10000     10000     64          0           1           2             .009825      NA          .463114           .435264             .458464            .468750              2869          2408
0.01          3                  1                  0    4        256       270       1         0         5         10000     10000     64          1           1           2             .135867      .397042     .300679           .360941             .373423            .768333              4704          1303
0.02          3                  1                  0    4        256       270       1         1         5         10000     10000     64          0           1           2             .008767      NA          .402253           .390085             .411330            .420833              2850          2332
0.02          3                  1                  0    4        256       270       1         1         5         10000     10000     64          1           1           2             .116867      .354711     .264369           .318165             .331148            .682500              4652          1291
0.02          3                  1                  0    4        256       71        1         0         5         10000     10000     64          0           1           2             .011261      NA          .645904           .602542             .623884            .636250              3930          2471
0.02          3                  1                  0    4        256       71        1         0         5         10000     10000     64          1           1           2             .185562      .566251     .382547           .511897             .542579            1.086250             7124          1212
0.02          3                  1                  0    4        256       71        1         1         5         10000     10000     64          0           1           2             .013197      NA          .624806           .596677             .615979            .630000              4117          2418
0.02          3                  1                  0    4        256       71        1         1         5         10000     10000     64          1           1           2             .184091      .559507     .372150           .492613             .526659            1.064166             7150          1209
0.02          3                  1                  0    4        256       171       1         0         5         10000     10000     64          0           1           2             .016673      NA          .736066           .689516             .710208            .728333              4690          2469
0.02          3                  1                  0    4        256       171       1         0         5         10000     10000     64          1           1           2             .349638      .772970     .388634           .536239             .571389            1.334583             8823          1088
0.01          3                  1                  0    4        256       171       1         1         5         10000     10000     64          0           1           2             .014009      NA          .635268           .598110             .624373            .639583              4309          2424
0.01          3                  1                  0    4        256       171       1         1         5         10000     10000     64          1           1           2             .195961      .598119     .396527           .492272             .512242            1.097916             7126          1238
0.01          3                  1                  0    4        256       271       1         0         5         10000     10000     64          0           1           2             .014077      NA          .742939           .690500             .714335            .729583              4220          2479
0.02          3                  1                  0    4        256       271       1         0         5         10000     10000     64          1           1           2             .218045      .648740     .468861           .564520             .585867            1.215416             7131          1296
0.01          3                  1                  0    4        256       271       1         1         5         10000     10000     64          0           1           2             .012460      NA          .632670           .604917             .633562            .646666              4020          2384
0.03          3                  1                  0    4        256       271       1         1         5         10000     10000     64          1           1           2             .188825      .555011     .395780           .507875             .541260            1.085000             7107          1242
0.01          3                  1                  0    4        256       72        1         0         5         10000     10000     64          0           1           2             .015937      NA          .980608           .940569             .958946            .976250              5659          2443
0.01          3                  1                  0    4        256       72        1         0         5         10000     10000     64          1           1           2             .288383      .898498     .593276           .806894             .847354            1.734166             10483         1191
0.01          3                  1                  0    4        256       72        1         1         5         10000     10000     64          0           1           2             .019180      NA          .957884           .914707             .941069            .960000              5655          2430
0.01          3                  1                  0    4        256       72        1         1         5         10000     10000     64          1           1           2             .284662      .881184     .561966           .786942             .830792            1.715833             10465         1156
0.01          3                  1                  0    4        256       172       1         0         5         10000     10000     64          0           1           2             .025116      NA          1.131134          1.048367            1.083319           1.110000             6218          2489
0.03          3                  1                  0    4        256       172       1         0         5         10000     10000     64          1           1           2             .489857      1.233502    .650959           .849967             .883150            2.101666             13162         1140
0.02          3                  1                  0    4        256       172       1         1         5         10000     10000     64          0           1           2             .020141      NA          .976267           .923533             .960835            .982916              5841          2423
0.02          3                  1                  0    4        256       172       1         1         5         10000     10000     64          1           1           2             .290501      .925407     .594489           .784576             .807586            1.728333             10471         1206
0.02          3                  1                  0    4        256       272       1         0         5         10000     10000     64          0           1           2             .020124      NA          1.126467          1.041364            1.071297           1.092500             5749          2509
0.02          3                  1                  0    4        256       272       1         0         5         10000     10000     64          1           1           2             .309268      1.031819    .716248           .896086             .928706            1.943750             10601         1258
0.03          3                  1                  0    4        256       272       1         1         5         10000     10000     64          0           1           2             .018242      NA          .980343           .925855             .947990            .967500              5697          2468
0.03          3                  1                  0    4        256       272       1         1         5         10000     10000     64          1           1           2             .285412      .900634     .594709           .791954             .836188            1.728333             10462         1199
0.02          3                  1                  0    4        256       73        1         0         5         10000     10000     64          0           1           2             .021496      NA          1.382767          1.315948            1.342034           1.365833             7699          2463
0.03          3                  1                  0    4        256       73        1         0         5         10000     10000     64          1           1           2             .381547      1.268127    .857564           1.141806            1.199939           2.452083             14612         1213
0.02          3                  1                  0    4        256       73        1         1         5         10000     10000     64          0           1           2             .025018      NA          1.342413          1.275276            1.317524           1.343333             7921          2435
