comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.19          248                1                  0    40       256       2         1         0         8         10000     10000     12000            10000000    0           0           2             .002787      NA          .085995           .229971             .263357            .266250              1632          1318
2.20          249                1                  0    40       256       2         1         0         8         10000     10000     12000            10000000    0           0           2             .002994      NA          .080599           .222135             .258704            .262000              1552          1256
2.32          249                1                  0    40       256       2         1         0         8         10000     10000     12000            10000000    0           0           2             .002832      NA          .080400           .210129             .255051            .257250              1536          1278
2.12          249                1                  0    40       256       2         1         0         8         10000     10000     10000            10000000    0           0           2             .002777      NA          .084361           .264612             .305561            .308000              1535          1119
2.02          248                1                  0    40       256       2         1         0         8         10000     10000     10000            10000000    0           0           2             .003010      NA          .085955           .266433             .311652            .313750              1534          1118
2.02          250                1                  0    40       256       2         1         0         8         10000     10000     10000            10000000    0           0           2             .002733      NA          .085358           .261004             .306945            .310000              1542          1124
2.18          250                1                  0    40       256       2         1         0         8         10000     10000     8000             10000000    0           0           2             .002761      NA          .087488           .318119             .362748            .365000              1575          978
2.01          250                1                  0    40       256       2         1         0         8         10000     10000     8000             10000000    0           0           2             .002726      NA          .085610           .315510             .362906            .365250              1571          957
2.21          248                1                  0    40       256       2         1         0         8         10000     10000     8000             10000000    0           0           2             .002734      NA          .084839           .320479             .370815            .373000              1628          929
2.33          249                1                  0    40       256       2         1         0         8         10000     10000     6000             10000000    0           0           2             .002872      NA          .083828           .400277             .452954            .455750              1541          752
1.97          249                1                  0    40       256       2         1         0         8         10000     10000     6000             10000000    0           0           2             .002875      NA          .085641           .385121             .455952            .458000              1537          763
2.17          249                1                  0    40       256       2         1         0         8         10000     10000     6000             10000000    0           0           2             .003066      NA          .086164           .399744             .454592            .457000              1553          770
2.24          248                1                  0    40       256       2         1         0         8         10000     10000     4000             10000000    0           0           2             .002796      NA          .094505           .582143             .668064            .671250              1539          574
2.11          248                1                  0    40       256       2         1         0         8         10000     10000     4000             10000000    0           0           2             .003034      NA          .093345           .570234             .667481            .670750              1534          568
2.15          248                1                  0    40       256       2         1         0         8         10000     10000     4000             10000000    0           0           2             .002761      NA          .091472           .567689             .666672            .669750              1535          557
2.22          248                1                  0    40       256       2         1         0         8         10000     10000     2000             10000000    0           0           2             .002625      NA          .112613           1.224430            1.349322           1.352250             1534          338
2.00          250                1                  0    40       256       2         1         0         8         10000     10000     2000             10000000    0           0           2             .003015      NA          .118047           1.287998            1.343795           1.347000             1534          355
2.38          248                1                  0    40       256       2         1         0         8         10000     10000     2000             10000000    0           0           2             .002890      NA          .111208           1.230874            1.335561           1.339000             1600          338
1.97          249                1                  0    40       256       2         1         0         8         10000     10000     1000             10000000    0           0           2             .003119      NA          .124321           2.560376            2.605500           2.609000             1536          193
1.99          249                1                  0    40       256       2         1         0         8         10000     10000     1000             10000000    0           0           2             .002752      NA          .125988           2.555099            2.610056           2.613250             1533          195
2.17          248                1                  0    40       256       2         1         0         8         10000     10000     1000             10000000    0           0           2             .002962      NA          .123643           2.557333            2.607563           2.610750             1588          192
2.11          248                1                  0    40       256       2         1         0         9         10000     10000     12000            10000000    0           0           2             .004507      NA          .138823           .206321             .221620            .226750              2726          2515
2.27          250                1                  0    40       256       2         1         0         9         10000     10000     12000            10000000    0           0           2             .004532      NA          .140980           .203861             .221530            .227000              2630          2547
2.13          249                1                  0    40       256       2         1         0         9         10000     10000     12000            10000000    0           0           2             .004429      NA          .138013           .197974             .224492            .229250              2647          2471
2.14          249                1                  0    40       256       2         1         0         9         10000     10000     10000            10000000    0           0           2             .004427      NA          .148857           .247082             .261034            .266000              2636          2295
1.96          248                1                  0    40       256       2         1         0         9         10000     10000     10000            10000000    0           0           2             .004659      NA          .150760           .244871             .266179            .271000              2659          2278
2.06          248                1                  0    40       256       2         1         0         9         10000     10000     10000            10000000    0           0           2             .004465      NA          .144479           .243899             .259619            .265000              2688          2237
2.14          249                1                  0    40       256       2         1         0         9         10000     10000     8000             10000000    0           0           2             .005095      NA          .160931           .303869             .324770            .330000              2702          1997
2.22          248                1                  0    40       256       2         1         0         9         10000     10000     8000             10000000    0           0           2             .004672      NA          .160771           .302624             .326505            .331750              2673          1983
2.45          249                1                  0    40       256       2         1         0         9         10000     10000     8000             10000000    0           0           2             .004638      NA          .158997           .298005             .327408            .332500              2722          1955
2.24          249                1                  0    40       256       2         1         0         9         10000     10000     6000             10000000    0           0           2             .004678      NA          .170631           .405257             .434398            .439250              2676          1587
2.42          250                1                  0    40       256       2         1         0         9         10000     10000     6000             10000000    0           0           2             .004837      NA          .171348           .404331             .431427            .436750              2622          1606
2.07          249                1                  0    40       256       2         1         0         9         10000     10000     6000             10000000    0           0           2             .005017      NA          .171144           .399261             .434820            .440250              2689          1590
2.11          249                1                  0    40       256       2         1         0         9         10000     10000     4000             10000000    0           0           2             .004673      NA          .180363           .603724             .645402            .651000              2668          1131
2.41          249                1                  0    40       256       2         1         0         9         10000     10000     4000             10000000    0           0           2             .004546      NA          .181382           .620759             .646884            .651750              2646          1135
2.28          249                1                  0    40       256       2         1         0         9         10000     10000     4000             10000000    0           0           2             .004806      NA          .182655           .608786             .646738            .652250              2681          1143
2.23          249                1                  0    40       256       2         1         0         9         10000     10000     2000             10000000    0           0           2             .004880      NA          .196014           1.270332            1.293011           1.299250             2668          617
2.20          249                1                  0    40       256       2         1         0         9         10000     10000     2000             10000000    0           0           2             .005016      NA          .198745           1.261639            1.293258           1.300000             2673          626
2.36          249                1                  0    40       256       2         1         0         9         10000     10000     2000             10000000    0           0           2             .005228      NA          .197748           1.252579            1.292346           1.299250             2671          625
2.03          249                1                  0    40       256       2         1         0         9         10000     10000     1000             10000000    0           0           2             .005263      NA          .204944           2.561751            2.586107           2.592500             2675          322
