comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;1;256;402;1;0;12;10000;10000;1;0;3;2;.000446;NA;.004609;.005903;.006952;.007500;10;1506
0.01;3;1;0;1;256;402;1;0;12;10000;10000;1;1;3;2;.003862;.003627;.003727;.006141;.008370;.012083;7;896
0.03;3;1;0;1;256;402;1;0;12;10000;10000;2;0;3;2;.000470;NA;.010450;.012773;.016154;.016666;8;1529
0.02;3;1;0;1;256;402;1;0;12;10000;10000;2;1;3;2;.008764;.009121;.008410;.012629;.015450;.024166;9;1057
0.03;3;1;0;1;256;402;1;0;12;10000;10000;4;0;3;2;.000743;NA;.040245;.043750;.045821;.046666;19;2070
0.02;3;1;0;1;256;402;1;0;12;10000;10000;4;1;3;2;.031942;.031430;.030468;.042230;.045779;.077916;24;1184
0.02;3;1;0;1;256;402;1;0;12;10000;10000;8;0;3;2;.000742;NA;.206408;.221795;.228844;.229583;67;2159
0.02;3;1;0;1;256;402;1;0;12;10000;10000;8;1;3;2;.147556;.154689;.148602;.205435;.209346;.362083;87;1232
0.01;3;1;0;1;256;402;1;0;12;10000;10000;16;0;3;2;.001339;NA;.837774;.904134;.920082;.921666;246;2183
0.01;3;1;0;1;256;402;1;0;12;10000;10000;16;1;3;2;.645585;.676289;.603086;.838320;.849142;1.512083;322;1209
0.01;3;1;0;1;256;402;1;0;12;10000;10000;32;0;3;2;.002881;NA;3.518361;3.655526;3.717960;3.720833;952;2270
0.01;3;1;0;1;256;402;1;0;12;10000;10000;32;1;3;2;2.938018;2.924783;2.565751;3.371008;3.412768;6.339166;1261;1236
0.02;3;1;0;1;256;402;1;0;12;10000;10000;64;0;3;2;.007299;NA;13.420513;14.534080;14.732800;14.739583;3809;2185
0.01;3;1;0;1;256;402;1;0;12;10000;10000;64;1;3;2;10.769772;10.690373;9.624343;13.405722;13.605958;24.087916;5018;1211
