comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.73          231                1                  0    30       512       2         1         0         5         0         0         10000000    0           0           1             .001793      NA          .050452           .229215             .261945            .264000              1834          577
1.85          232                1                  0    30       512       2         1         0         5         0         0         10000000    1           0           1             .001818      .242203     .000040           .080450             .140639            .356666              1834          428
1.72          232                1                  0    30       512       2         1         0         5         0         1000      10000000    0           0           1             .001447      NA          .055026           .199034             .233168            .235000              1836          723
1.95          233                1                  0    30       512       2         1         0         5         0         1000      10000000    1           0           1             .001880      .242607     .000036           .091276             .152297            .360666              1834          423
1.87          232                1                  0    30       512       2         1         0         5         0         10000     10000000    0           0           1             .001434      NA          .052801           .204012             .232122            .234666              1837          696
1.65          232                1                  0    30       512       2         1         0         5         0         10000     10000000    1           0           1             .002142      .241720     .000034           .087408             .168444            .349666              1834          433
2.01          232                1                  0    30       512       2         1         0         5         1000      0         10000000    0           0           1             .002121      NA          .050475           .217859             .248115            .250333              1834          609
1.91          233                1                  0    30       512       2         1         0         5         1000      0         10000000    1           0           1             .002656      .242035     .000049           .085878             .139978            .357666              1834          429
1.74          231                1                  0    30       512       2         1         0         5         1000      1000      10000000    0           0           1             .002045      NA          .055987           .191015             .216522            .219000              1836          792
1.78          233                1                  0    30       512       2         1         0         5         1000      1000      10000000    1           0           1             .002517      .241109     .000037           .078845             .129948            .344000              1834          443
1.70          233                1                  0    30       512       2         1         0         5         1000      10000     10000000    0           0           1             .001754      NA          .051780           .188982             .213843            .216333              1837          741
1.81          232                1                  0    30       512       2         1         0         5         1000      10000     10000000    1           0           1             .002718      .241056     .000039           .086149             .150889            .362666              1834          420
1.73          231                1                  0    30       512       2         1         0         5         10000     0         10000000    0           0           1             .001944      NA          .050767           .220079             .247503            .249333              1834          614
1.88          233                1                  0    30       512       2         1         0         5         10000     0         10000000    1           0           1             .002175      .241747     .000040           .086446             .163228            .362000              1834          420
1.75          232                1                  0    30       512       2         1         0         5         10000     1000      10000000    0           0           1             .001937      NA          .056105           .180922             .213041            .216000              1836          804
1.91          233                1                  0    30       512       2         1         0         5         10000     1000      10000000    1           0           1             .002172      .240686     .000036           .088789             .167650            .356666              1834          428
1.91          231                1                  0    30       512       2         1         0         5         10000     10000     10000000    0           0           1             .002398      NA          .052061           .183226             .210997            .214333              1837          751
2.03          234                1                  0    30       512       2         1         0         5         10000     10000     10000000    1           0           1             .001997      .241920     .000039           .072477             .147668            .341666              1834          448
1.98          234                1                  0    30       512       2         1         0         12        0         0         10000000    0           0           1             .002825      NA          .162059           .404185             .476482            .479333              2447          1023
1.86          236                1                  0    30       512       2         1         0         12        0         0         10000000    1           0           1             .101519      .253903     .148520           .234407             .291714            .530333              2446          1062
2.04          235                1                  0    30       512       2         1         0         12        0         1000      10000000    0           0           1             .003143      NA          .163224           .332156             .386627            14.000000            2446          35
