comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.04          261                1                  0    1        32        24        1         0         5         10000     10000     10             50          0           0           16            .030868      NA          .001891           .021191             .021186            .050000              4             12
2.12          265                1                  0    1        32        24        1         0         5         10000     10000     10             50          1           0           16            .080169      .000343     .001231           .020938             .020935            .100000              4             8
2.16          261                1                  0    1        32        24        1         0         5         10000     10000     10             50          0           0           16            .028320      NA          .002284           .021314             .021309            .050000              4             11
2.22          265                1                  0    1        32        24        1         0         5         10000     10000     10             50          1           0           16            .090105      .000409     .001596           .005397             .005392            .090000              4             9
2.29          263                1                  0    1        32        24        1         0         5         10000     10000     10             50          0           0           16            .034116      NA          .001947           .021208             .021204            .050000              4             10
2.14          265                1                  0    1        32        24        1         0         5         10000     10000     10             50          1           0           16            .076612      .000369     .001245           .020917             .020913            .100000              4             8
2.03          261                1                  0    1        32        24        1         0         5         10000     10000     10             50          0           0           16            .040655      NA          .001568           .021150             .021146            .060000              4             7
2.22          266                1                  0    1        32        24        1         0         5         10000     10000     10             50          1           0           16            .070803      .000538     .001496           .010423             .010418            .080000              4             10
2.32          262                1                  0    1        32        24        1         0         5         10000     10000     10             50          0           0           16            .030707      NA          .002254           .021186             .021182            .050000              4             12
2.14          265                1                  0    1        32        24        1         0         5         10000     10000     10             50          1           0           16            .072209      .000338     .001325           .010642             .010636            .080000              4             10
2.24          261                1                  0    1        32        24        1         0         5         10000     10000     20             50          0           0           16            .058686      NA          .001912           .041298             .041294            .100000              4             6
2.16          266                1                  0    1        32        24        1         0         5         10000     10000     20             50          1           0           16            .162483      .000426     .001222           .015586             .015581            .180000              4             5
