comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.46;235;1;0;40;256;2;1;0;8;1000;1000;25000;10000000;0;0;1;.001193;NA;.045395;.127250;.127249;.161250;1837;1183
1.50;234;1;0;40;256;2;1;0;8;1000;1000;20000;10000000;0;0;1;.001274;NA;.043381;.156572;.156572;.192750;1837;953
1.48;233;1;0;40;256;2;1;0;8;1000;1000;15000;10000000;0;0;1;.001140;NA;.041270;.156165;.156164;.213250;1837;817
1.49;234;1;0;40;256;2;1;0;8;1000;1000;10000;10000000;0;0;1;.001289;NA;.038414;.220398;.220397;.283250;1837;571
1.49;235;1;0;40;256;2;1;0;8;1000;1000;5000;10000000;0;0;1;.001135;NA;.037905;.452102;.452102;.525500;1837;304
1.46;234;1;0;40;256;2;1;0;8;1000;1000;1000;10000000;0;0;1;.001240;NA;.040833;2.498233;2.498233;2.587500;1837;66
1.52;233;1;0;40;256;2;1;0;9;1000;1000;25000;10000000;0;0;1;.003047;NA;.093064;.105135;.105135;.126500;2451;3319
1.48;234;1;0;40;256;2;1;0;9;1000;1000;20000;10000000;0;0;1;.002967;NA;.088763;.117830;.117830;.137250;2451;2742
1.49;235;1;0;40;256;2;1;0;9;1000;1000;15000;10000000;0;0;1;.003060;NA;.096876;.151297;.151296;.182750;2451;2277
1.50;235;1;0;40;256;2;1;0;9;1000;1000;10000;10000000;0;0;1;.003061;NA;.091639;.193298;.193297;.263250;2451;1446
1.50;235;1;0;40;256;2;1;0;9;1000;1000;5000;10000000;0;0;1;.002829;NA;.090172;.396898;.396897;.521750;2451;718
1.51;237;1;0;40;256;2;1;0;9;1000;1000;1000;10000000;0;0;1;.003024;NA;.093307;2.360035;2.360035;2.587250;2451;149
1.50;234;1;0;40;256;2;1;0;10;1000;1000;25000;10000000;0;0;1;.001371;NA;.059148;.102652;.102652;.126500;1841;2004
1.49;235;1;0;40;256;2;1;0;10;1000;1000;20000;10000000;0;0;1;.001478;NA;.055807;.116589;.116588;.136500;1841;1804
1.49;234;1;0;40;256;2;1;0;10;1000;1000;15000;10000000;0;0;1;.001605;NA;.053833;.131020;.131019;.175500;1841;1307
1.50;234;1;0;40;256;2;1;0;10;1000;1000;10000;10000000;0;0;1;.001563;NA;.053606;.191485;.191485;.261500;1841;869
1.51;234;1;0;40;256;2;1;0;10;1000;1000;5000;10000000;0;0;1;.001658;NA;.052627;.418641;.418640;.519000;1841;429
1.48;233;1;0;40;256;2;1;0;10;1000;1000;1000;10000000;0;0;1;.001592;NA;.057764;2.396252;2.396252;2.580500;1841;93
1.47;238;1;0;40;256;2;1;0;11;1000;1000;25000;10000000;0;0;1;.001373;NA;.051893;.209250;.209249;.263500;1845;832
1.48;237;1;0;40;256;2;1;0;11;1000;1000;20000;10000000;0;0;1;.001354;NA;.052780;.216498;.216497;.274000;1845;817
1.49;235;1;0;40;256;2;1;0;11;1000;1000;15000;10000000;0;0;1;.001287;NA;.052239;.201889;.201889;.263250;1845;837
1.50;233;1;0;40;256;2;1;0;11;1000;1000;10000;10000000;0;0;1;.001531;NA;.052764;.208086;.208085;.268750;1845;828
1.50;235;1;0;40;256;2;1;0;11;1000;1000;5000;10000000;0;0;1;.001323;NA;.051933;.206459;.206459;.264250;1845;831
1.49;234;1;0;40;256;2;1;0;11;1000;1000;1000;10000000;0;0;1;.001469;NA;.053496;.204093;.204093;.258250;1845;874
1.46;235;1;0;40;256;2;1;0;12;1000;1000;25000;10000000;0;0;1;.001611;NA;.046355;.100670;.100670;.121750;1532;1628
1.47;233;1;0;40;256;2;1;0;12;1000;1000;20000;10000000;0;0;1;.001708;NA;.044949;.125395;.125394;.140250;1532;1412
1.46;234;1;0;40;256;2;1;0;12;1000;1000;15000;10000000;0;0;1;.001548;NA;.042283;.140231;.140230;.179000;1532;1002
1.47;235;1;0;40;256;2;1;0;12;1000;1000;10000;10000000;0;0;1;.001459;NA;.040727;.220965;.220965;.262750;1532;656
1.50;234;1;0;40;256;2;1;0;12;1000;1000;5000;10000000;0;0;1;.001410;NA;.040014;.444607;.444607;.520500;1532;325
1.46;235;1;0;40;256;2;1;0;12;1000;1000;1000;10000000;0;0;1;.001473;NA;.042504;2.394693;2.394692;10.500000;1532;16
