comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.75          247                1                  0    1        256       2         1         0         6         0         0         10000000    0           0           0             0.004761     NA          0.059265          0.058887            0.058869           0.06                 309           94
1.79          247                1                  0    1        256       2         1         0         7         0         0         10000000    0           0           0             0.011114     NA          0.060822          0.062705            0.062691           0.07                 308           83
1.79          247                1                  0    4        256       2         1         0         6         0         0         10000000    0           0           0             .001016      NA          .014890           .015156             .015417            .017500              308           355
1.76          247                1                  0    4        256       2         1         0         7         0         0         10000000    0           0           0             .002944      NA          .013595           .015298             .015680            .017500              308           296
1.76          248                1                  0    8        256       2         1         0         6         0         0         10000000    0           0           0             .000702      NA          .006711           .007814             .008390            .008750              308           596
1.78          248                1                  0    8        256       2         1         0         7         0         0         10000000    0           0           0             .000798      NA          .006887           .007107             .008250            .008750              308           635
1.75          248                1                  0    12       256       2         1         0         6         0         0         10000000    0           0           0             .000549      NA          .004981           .005452             .005793            .006666              308           933
1.79          247                1                  0    12       256       2         1         0         7         0         0         10000000    0           0           0             .000939      NA          .004981           .005317             .005922            .006666              308           919
1.79          248                1                  0    16       256       2         1         0         6         0         0         10000000    0           0           0             .000728      NA          .004644           .004961             .006106            .006875              308           1084
1.78          248                1                  0    16       256       2         1         0         7         0         0         10000000    0           0           0             .000379      NA          .004583           .004684             .005163            .005625              308           1298
1.78          246                1                  0    20       256       2         1         0         6         0         0         10000000    0           0           0             .000561      NA          .004299           .004699             .005536            .006000              308           1385
1.78          248                1                  0    20       256       2         1         0         7         0         0         10000000    0           0           0             .000304      NA          .004211           .004376             .004893            .005000              308           1603
1.78          247                1                  0    24       256       2         1         0         6         0         0         10000000    0           0           0             .000262      NA          .004104           .004418             .005140            .005416              308           1797
1.81          248                1                  0    24       256       2         1         0         7         0         0         10000000    0           0           0             .000251      NA          .004054           .004397             .005121            .005416              308           1777
1.77          246                1                  0    28       256       2         1         0         6         0         0         10000000    0           0           0             .000150      NA          .004033           .004452             .005141            .005357              308           2113
1.77          247                1                  0    28       256       2         1         0         7         0         0         10000000    0           0           0             .000216      NA          .004106           .004272             .004934            .005000              308           2222
1.80          247                1                  0    32       256       2         1         0         6         0         0         10000000    0           0           0             .000187      NA          .004032           .004445             .005144            .005312              308           2377
1.79          246                1                  0    32       256       2         1         0         7         0         0         10000000    0           0           0             .000462      NA          .004188           .004485             .005063            .005312              308           2547
1.79          247                1                  0    38       256       2         1         0         6         0         0         10000000    0           0           0             .000307      NA          .004045           .004465             .005054            .005263              308           2858
1.77          248                1                  0    38       256       2         1         0         7         0         0         10000000    0           0           0             .000449      NA          .004133           .004418             .004994            .005263              308           3011
1.80          246                1                  0    40       256       2         1         0         6         0         0         10000000    0           0           0             .000407      NA          .004058           .004527             .005266            .005500              308           2908
1.77          247                1                  0    40       256       2         1         0         7         0         0         10000000    0           0           0             .000277      NA          .004043           .004415             .004931            .005000              308           3153
1.77          247                1                  0    44       256       2         1         0         6         0         0         10000000    0           0           0             .000187      NA          .004053           .004389             .004999            .005227              308           3435
1.78          247                1                  0    44       256       2         1         0         7         0         0         10000000    0           0           0             .000408      NA          .004070           .004328             .004957            .005227              308           3454
1.78          247                1                  0    48       256       2         1         0         6         0         0         10000000    0           0           0             .000366      NA          .004198           .004474             .005163            .005416              308           3774
1.80          248                1                  0    48       256       2         1         0         7         0         0         10000000    0           0           0             .000288      NA          .004156           .004413             .004822            .005000              308           4004
