comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.79          248                1                  0    1        256       2         1         0         2         10000     10000     100            100000      0           0           1             0.302939     NA          0.013845          1.504748            1.504742           1.81                 16            0
1.78          254                1                  0    1        256       2         1         0         2         10000     10000     101            100000      0           0           1             0.310873     NA          0.013568          1.716877            1.716871           2.03                 16            0
1.80          251                1                  0    1        256       2         1         0         2         10000     10000     102            100000      0           0           1             0.300147     NA          0.013484          1.543408            1.543403           1.84                 16            0
1.79          247                1                  0    1        256       2         1         0         2         10000     10000     103            100000      0           0           1             0.315180     NA          0.013225          1.753194            1.753183           2.07                 16            0
1.80          247                1                  0    1        256       2         1         0         2         10000     10000     104            100000      0           0           1             0.306299     NA          0.013544          1.781751            1.781732           2.09                 16            0
1.77          249                1                  0    1        256       2         1         0         2         10000     10000     105            100000      0           0           1             0.317799     NA          0.012699          1.579965            1.579952           1.90                 16            0
1.80          248                1                  0    1        256       2         1         0         5         10000     10000     100            100000      0           0           1             0.293070     NA          0.011618          1.809301            1.809295           2.10                 13            0
1.79          248                1                  0    1        256       2         1         0         5         10000     10000     101            100000      0           0           1             0.306006     NA          0.012755          1.827041            1.827024           2.13                 13            0
1.78          248                1                  0    1        256       2         1         0         5         10000     10000     102            100000      0           0           1             0.298919     NA          0.012050          1.642002            1.641991           1.94                 13            0
1.79          248                1                  0    1        256       2         1         0         5         10000     10000     103            100000      0           0           1             0.302195     NA          0.011918          1.863448            1.863442           2.16                 13            0
1.79          249                1                  0    1        256       2         1         0         5         10000     10000     104            100000      0           0           1             0.303191     NA          0.012234          1.881347            1.881336           2.18                 13            0
1.79          249                1                  0    1        256       2         1         0         5         10000     10000     105            100000      0           0           1             0.321578     NA          0.013247          1.899420            1.899409           2.22                 13            0
