comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.18          281                1                  0    32       256       14        1         0         2         10000     10000     4000             20000       0           0           2             .000185      NA          .032377           .033662             .038402            .038750              5             2675
2.11          281                1                  0    32       256       14        1         0         2         10000     10000     4000             20000       0           0           2             .000493      NA          .032580           .034450             .042097            .042500              5             2450
2.16          281                1                  0    32       256       14        1         0         2         10000     10000     4000             20000       0           0           2             .000162      NA          .031312           .032428             .038333            .038437              5             2595
2.12          281                1                  0    32       256       14        1         0         2         10000     10000     4000             20000       0           0           2             .000190      NA          .032900           .033587             .037245            .037500              5             2806
2.12          280                1                  0    32       256       14        1         0         2         10000     10000     4000             20000       0           0           2             .000221      NA          .030998           .033245             .038483            .038750              5             2558
2.16          282                1                  0    32       256       14        1         0         2         10000     10000     2000             20000       0           0           2             .000187      NA          .033029           .033807             .040296            .040625              5             2601
2.12          281                1                  0    32       256       14        1         0         2         10000     10000     2000             20000       0           0           2             .000499      NA          .031891           .032623             .034924            .035312              5             2875
2.11          281                1                  0    32       256       14        1         0         2         10000     10000     2000             20000       0           0           2             .000198      NA          .033475           .034800             .041487            .041562              5             2563
2.12          281                1                  0    32       256       14        1         0         2         10000     10000     2000             20000       0           0           2             .000179      NA          .032498           .034188             .039376            .039687              5             2619
2.11          282                1                  0    32       256       14        1         0         2         10000     10000     2000             20000       0           0           2             .000132      NA          .032882           .033381             .037337            .037500              5             2795
2.15          282                1                  0    32       256       14        1         0         2         10000     10000     1000             20000       0           0           2             .000549      NA          .032111           .033806             .040831            .041250              5             2479
2.13          280                1                  0    32       256       14        1         0         2         10000     10000     1000             20000       0           0           2             .000184      NA          .032244           .033086             .035844            .035937              5             2857
2.14          281                1                  0    32       256       14        1         0         2         10000     10000     1000             20000       0           0           2             .000182      NA          .032426           .033675             .038933            .039062              5             2646
2.15          281                1                  0    32       256       14        1         0         2         10000     10000     1000             20000       0           0           2             .000189      NA          .031968           .033667             .037873            .038125              5             2682
2.13          281                1                  0    32       256       14        1         0         2         10000     10000     1000             20000       0           0           2             .000195      NA          .032941           .033848             .040148            .040312              5             2608
2.12          280                1                  0    32       256       14        1         0         2         10000     10000     500              20000       0           0           2             .000154      NA          .032929           .034390             .038218            .038437              5             2742
2.15          280                1                  0    32       256       14        1         0         2         10000     10000     500              20000       0           0           2             .000188      NA          .032024           .034786             .038515            .038750              5             2639
2.15          282                1                  0    32       256       14        1         0         2         10000     10000     500              20000       0           0           2             .000440      NA          .033208           .034759             .038606            .038750              5             2728
2.13          280                1                  0    32       256       14        1         0         2         10000     10000     500              20000       0           0           2             .000375      NA          .032310           .034505             .039363            .039687              5             2597
2.15          282                1                  0    32       256       14        1         0         2         10000     10000     500              20000       0           0           2             .000173      NA          .032917           .035172             .042818            .042812              5             2447
2.16          280                1                  0    32       256       14        1         0         2         10000     10000     500              20000       0           0           2             .000183      NA          .032536           .033838             .036995            .037187              5             2789
2.13          280                1                  0    32       256       14        1         0         2         10000     10000     250              20000       0           0           2             .000190      NA          .032206           .038388             .053302            .053437              5             1924
2.12          282                1                  0    32       256       14        1         0         2         10000     10000     250              20000       0           0           2             .000196      NA          .032974           .038558             .045626            .045937              5             2297
2.14          281                1                  0    32       256       14        1         0         2         10000     10000     250              20000       0           0           2             .000180      NA          .032945           .037474             .044696            .045000              5             2345
2.17          280                1                  0    32       256       14        1         0         2         10000     10000     250              20000       0           0           2             .000185      NA          .032924           .037199             .040924            .041250              5             2555
2.10          281                1                  0    32       256       14        1         0         2         10000     10000     250              20000       0           0           2             .000192      NA          .032426           .038267             .043687            .043750              5             2361
2.11          281                1                  0    32       256       14        1         0         2         10000     10000     100              20000       0           0           2             .000191      NA          .032066           .058789             .074548            .074687              5             1372
2.11          281                1                  0    32       256       14        1         0         2         10000     10000     100              20000       0           0           2             .000195      NA          .032765           .060552             .089726            .090000              5             1165
2.15          281                1                  0    32       256       14        1         0         2         10000     10000     100              20000       0           0           2             .000502      NA          .031451           .061583             .088334            .088750              5             1132
2.15          281                1                  0    32       256       14        1         0         2         10000     10000     100              20000       0           0           2             .000186      NA          .033122           .062879             .080380            .080625              5             1315
2.14          280                1                  0    32       256       14        1         0         2         10000     10000     100              20000       0           0           2             .000156      NA          .033040           .062792             .080785            .080937              5             1304
2.13          282                1                  0    32       256       14        1         0         2         10000     10000     100              20000       0           0           2             .000497      NA          .031641           .060299             .075028            .075312              5             1343
2.28          286                1                  0    32       256       14        1         0         9         10000     10000     4000             20000       0           0           2             .000193      NA          .045503           .048727             .055461            .055625              9             2613
2.29          285                1                  0    32       256       14        1         0         9         10000     10000     4000             20000       0           0           2             .000505      NA          .045175           .048570             .054220            .054687              8             2636
2.29          286                1                  0    32       256       14        1         0         9         10000     10000     4000             20000       0           0           2             .000349      NA          .045802           .048333             .052965            .053437              9             2744
2.27          286                1                  0    32       256       14        1         0         9         10000     10000     4000             20000       0           0           2             .000183      NA          .045117           .048848             .057903            .058125              8             2482
2.28          286                1                  0    32       256       14        1         0         9         10000     10000     4000             20000       0           0           2             .000185      NA          .045033           .048221             .051064            .051250              8             2804
2.22          285                1                  0    32       256       14        1         0         9         10000     10000     2000             20000       0           0           2             .000507      NA          .045149           .048707             .055227            .055625              8             2590
2.29          285                1                  0    32       256       14        1         0         9         10000     10000     2000             20000       0           0           2             .000190      NA          .045593           .048604             .055007            .055312              8             2636
2.27          285                1                  0    32       256       14        1         0         9         10000     10000     2000             20000       0           0           2             .000193      NA          .045327           .048924             .053335            .053437              8             2705
2.28          286                1                  0    32       256       14        1         0         9         10000     10000     2000             20000       0           0           2             .000181      NA          .045857           .049119             .052587            .052812              9             2778
2.27          285                1                  0    32       256       14        1         0         9         10000     10000     2000             20000       0           0           2             .000191      NA          .045776           .048647             .051825            .052187              9             2810
