comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;1;512;60;1;0;10;10000;10000;1;0;1;0;;NA;;;;.026666;17;543
0.02;3;1;0;1;512;60;1;0;10;10000;10000;2;0;1;0;;NA;;;;.026666;16;546
0.02;3;1;0;1;512;61;1;0;10;10000;10000;1;0;1;0;;NA;;;;.043333;18;534
0.02;3;1;0;1;512;61;1;0;10;10000;10000;2;0;1;0;;NA;;;;.046666;19;475
0.02;3;1;0;1;512;62;1;0;10;10000;10000;1;0;1;0;;NA;;;;.021666;16;481
0.02;3;1;0;1;512;62;1;0;10;10000;10000;2;0;1;0;;NA;;;;.025000;16;475
0.02;3;1;0;1;512;63;1;0;10;10000;10000;1;0;1;0;;NA;;;;.093333;112;517
0.02;3;1;0;1;512;63;1;0;10;10000;10000;2;0;1;0;;NA;;;;.096666;142;576
0.02;3;1;0;1;512;64;1;0;10;10000;10000;1;0;1;0;;NA;;;;.048333;52;517
0.02;3;1;0;1;512;64;1;0;10;10000;10000;2;0;1;0;;NA;;;;.051666;90;505
0.02;3;1;0;2;512;60;1;0;10;10000;10000;1;0;1;0;;NA;;;;.015000;14;989
0.02;3;1;0;2;512;60;1;0;10;10000;10000;2;0;1;0;;NA;;;;.015000;15;993
0.02;3;1;0;2;512;61;1;0;10;10000;10000;1;0;1;0;;NA;;;;.022500;17;1001
0.02;3;1;0;2;512;61;1;0;10;10000;10000;2;0;1;0;;NA;;;;.022500;18;1041
0.02;3;1;0;2;512;62;1;0;10;10000;10000;1;0;1;0;;NA;;;;.011666;15;994
0.03;3;1;0;2;512;62;1;0;10;10000;10000;2;0;1;0;;NA;;;;.011666;15;975
0.02;3;1;0;2;512;63;1;0;10;10000;10000;1;0;1;0;;NA;;;;.046666;113;1074
0.02;3;1;0;2;512;63;1;0;10;10000;10000;2;0;1;0;;NA;;;;.048333;139;1129
0.02;3;1;0;2;512;64;1;0;10;10000;10000;1;0;1;0;;NA;;;;.024166;52;1050
0.02;3;1;0;2;512;64;1;0;10;10000;10000;2;0;1;0;;NA;;;;.025833;89;1040
0.02;3;1;0;3;512;60;1;0;10;10000;10000;1;0;1;0;;NA;;;;.015000;14;1078
0.02;3;1;0;3;512;60;1;0;10;10000;10000;2;0;1;0;;NA;;;;.012222;15;1332
0.02;3;1;0;3;512;61;1;0;10;10000;10000;1;0;1;0;;NA;;;;.014444;17;1617
0.02;3;1;0;3;512;61;1;0;10;10000;10000;2;0;1;0;;NA;;;;.019444;18;1237
0.02;3;1;0;3;512;62;1;0;10;10000;10000;1;0;1;0;;NA;;;;.012222;15;1016
0.02;3;1;0;3;512;62;1;0;10;10000;10000;2;0;1;0;;NA;;;;.008333;15;1441
0.02;3;1;0;3;512;63;1;0;10;10000;10000;1;0;1;0;;NA;;;;.031111;113;1655
0.02;3;1;0;3;512;63;1;0;10;10000;10000;2;0;1;0;;NA;;;;.033333;140;1517
0.02;3;1;0;3;512;64;1;0;10;10000;10000;1;0;1;0;;NA;;;;.020555;51;1297
0.02;3;1;0;3;512;64;1;0;10;10000;10000;2;0;1;0;;NA;;;;.016666;89;1611
0.02;3;1;0;4;512;60;1;0;10;10000;10000;1;0;1;0;;NA;;;;.007083;14;2029
0.02;3;1;0;4;512;60;1;0;10;10000;10000;2;0;1;0;;NA;;;;.011666;15;1375
0.02;3;1;0;4;512;61;1;0;10;10000;10000;1;0;1;0;;NA;;;;.011666;17;1931
0.02;3;1;0;4;512;61;1;0;10;10000;10000;2;0;1;0;;NA;;;;.011250;19;1966
0.02;3;1;0;4;512;62;1;0;10;10000;10000;1;0;1;0;;NA;;;;.005833;15;1928
0.02;3;1;0;4;512;62;1;0;10;10000;10000;2;0;1;0;;NA;;;;.009166;17;1338
0.02;3;1;0;4;512;63;1;0;10;10000;10000;1;0;1;0;;NA;;;;.025000;111;1992
0.02;3;1;0;4;512;63;1;0;10;10000;10000;2;0;1;0;;NA;;;;.024166;141;2231
0.02;3;1;0;4;512;64;1;0;10;10000;10000;1;0;1;0;;NA;;;;.017083;52;1654
0.02;3;1;0;4;512;64;1;0;10;10000;10000;2;0;1;0;;NA;;;;.013333;89;2079
0.02;3;1;0;5;512;60;1;0;10;10000;10000;1;0;1;0;;NA;;;;.009000;16;2043
0.02;3;1;0;5;512;60;1;0;10;10000;10000;2;0;1;0;;NA;;;;.009000;15;2088
0.02;3;1;0;5;512;61;1;0;10;10000;10000;1;0;1;0;;NA;;;;.015333;17;1842
0.02;3;1;0;5;512;61;1;0;10;10000;10000;2;0;1;0;;NA;;;;.015333;18;1895
0.02;3;1;0;5;512;62;1;0;10;10000;10000;1;0;1;0;;NA;;;;.007333;15;1965
0.02;3;1;0;5;512;62;1;0;10;10000;10000;2;0;1;0;;NA;;;;.008333;15;1797
0.02;3;1;0;5;512;63;1;0;10;10000;10000;1;0;1;0;;NA;;;;.026666;111;2156
0.02;3;1;0;5;512;63;1;0;10;10000;10000;2;0;1;0;;NA;;;;.028333;143;2159
0.02;3;1;0;5;512;64;1;0;10;10000;10000;1;0;1;0;;NA;;;;.018000;52;1831
0.02;3;1;0;5;512;64;1;0;10;10000;10000;2;0;1;0;;NA;;;;.016333;89;2096
