comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    1        256       2         1         0         5         0         0         1000000     0           1           .000076      NA          .012162           .022740             .022740            .026666              125           284
0.02          3                  1                  0    1        256       2         1         0         5         0         0         1000000     0           2           .000014      NA          .002127           .003871             .003871            .006666              125           800
0.02          3                  1                  0    1        256       2         1         0         5         0         0         1000000     1           1           .000063      0.079664    .009246           .015580             .015580            .031666              125           259
0.01          3                  1                  0    1        256       2         1         0         5         0         0         1000000     1           2           .000013      0.081296    .001599           .002504             .002504            .008750              126           708
0.02          3                  1                  0    2        256       2         1         0         5         0         0         1000000     0           1           .000027      NA          .005881           .011190             .011190            .015000              125           484
0.02          3                  1                  0    2        256       2         1         0         5         0         0         1000000     0           2           .000006      NA          .001098           .002660             .002660            .004375              125           1229
0.02          3                  1                  0    2        256       2         1         0         5         0         0         1000000     1           1           .000037      0.086802    .003597           .007413             .007413            .015833              125           447
0.02          3                  1                  0    2        256       2         1         0         5         0         0         1000000     1           2           .000006      0.088510    .000753           .001635             .001635            .004375              126           1211
0.02          3                  1                  0    3        256       2         1         0         5         0         0         1000000     0           1           .000023      NA          .003958           .007961             .007961            .011111              125           675
0.02          3                  1                  0    3        256       2         1         0         5         0         0         1000000     0           2           .000003      NA          .000902           .002385             .002385            .003888              126           1713
0.02          3                  1                  0    3        256       2         1         0         5         0         0         1000000     1           1           .000026      0.082262    .003111           .005076             .005076            .011666              126           726
0.02          3                  1                  0    3        256       2         1         0         5         0         0         1000000     1           2           .000003      0.044590    .000679           .001649             .001649            .004027              126           1631
0.02          3                  1                  0    4        256       2         1         0         5         0         0         1000000     0           1           .000016      NA          .002896           .006887             .006887            .008750              126           796
0.02          3                  1                  0    4        256       2         1         0         5         0         0         1000000     0           2           .000003      NA          .000836           .002393             .002393            .004166              126           1957
0.02          3                  1                  0    4        256       2         1         0         5         0         0         1000000     1           1           .000019      0.076390    .002315           .004559             .004559            .008750              126           886
0.02          3                  1                  0    4        256       2         1         0         5         0         0         1000000     1           2           .000003      0.118589    .000552           .001673             .001673            .013020              126           563
0.02          3                  1                  0    5        256       2         1         0         5         0         0         1000000     0           1           .000015      NA          .002445           .006061             .006061            .008000              125           953
0.02          3                  1                  0    5        256       2         1         0         5         0         0         1000000     0           2           .000002      NA          .000766           .002442             .002442            .004250              126           2187
0.02          3                  1                  0    5        256       2         1         0         5         0         0         1000000     1           1           .000018      0.082187    .001640           .003717             .003717            .007333              126           997
0.01          3                  1                  0    5        256       2         1         0         5         0         0         1000000     1           2           .000002      0.266256    .000335           .001481             .001481            .011166              126           557
