comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.85          262                1                  0    1        256       2         1         0         2         10000     10000     1000000     0           0           2             .006740      NA          .063062           .060510             .060504            .070000              79            94
1.86          262                1                  0    1        256       2         1         0         3         10000     10000     1000000     0           0           2             .012507      NA          .077825           .072115             .072109            .080000              35            94
1.85          261                1                  0    1        256       2         1         0         5         10000     10000     1000000     0           0           2             .007187      NA          .079669           .076059             .076053            .080000              66            97
1.84          262                1                  0    1        256       2         1         0         6         10000     10000     1000000     0           0           2             .011010      NA          .006110           .006091             .006087            .020000              34            45
1.94          266                1                  0    1        256       2         1         0         10        10000     10000     1000000     0           0           2             .009646      NA          .145796           .093531             .093525            .100000              104           144
2.00          267                1                  0    1        256       2         1         0         11        10000     10000     1000000     0           0           2             .009832      NA          .157786           .119015             .119008            .130000              87            125
1.96          266                1                  0    1        256       2         1         0         12        10000     10000     1000000     0           0           2             .010349      NA          .141531           .098419             .098413            .110000              93            133
2.00          266                1                  0    1        256       2         1         0         8         10000     10000     1000000     0           0           2             .013231      NA          .146531           .114775             .114768            .130000              157           119
1.96          267                1                  0    1        256       2         1         0         9         10000     10000     1000000     0           0           2             .023165      NA          .203933           .125175             .125169            .150000              248           140
1.83          261                1                  0    1        256       2         1         0         2         10000     10000     1000000     0           0           2             .008087      NA          .099052           .057465             .057459            .070000              96            150
1.87          261                1                  0    1        256       2         1         0         3         10000     10000     1000000     0           0           2             .007284      NA          .078186           .076148             .076142            .080000              35            96
1.85          262                1                  0    1        256       2         1         0         5         10000     10000     1000000     0           0           2             .006384      NA          .078537           .075757             .075751            .080000              66            96
1.84          261                1                  0    1        256       2         1         0         6         10000     10000     1000000     0           0           2             .005272      NA          .008381           .008043             .008035            .010000              34            76
1.99          266                1                  0    1        256       2         1         0         10        10000     10000     1000000     0           0           2             .021949      NA          .169591           .124895             .124887            .150000              117           118
1.98          266                1                  0    1        256       2         1         0         11        10000     10000     1000000     0           0           2             .009710      NA          .158074           .112694             .112689            .120000              81            133
1.99          266                1                  0    1        256       2         1         0         12        10000     10000     1000000     0           0           2             .007309      NA          .143279           .121608             .121603            .130000              95            111
2.02          266                1                  0    1        256       2         1         0         8         10000     10000     1000000     0           0           2             .015531      NA          .159039           .101710             .101704            .120000              174           139
1.99          266                1                  0    1        256       2         1         0         9         10000     10000     1000000     0           0           2             .018232      NA          .193668           .119826             .119820            .140000              244           143
1.82          261                1                  0    1        256       2         1         0         2         10000     10000     1000000     0           0           2             .007463      NA          .098688           .057010             .057004            .060000              97            153
1.78          262                1                  0    1        256       2         1         0         3         10000     10000     1000000     0           0           2             .007071      NA          .078715           .079606             .079600            .090000              35            93
1.83          261                1                  0    1        256       2         1         0         5         10000     10000     1000000     0           0           2             .007201      NA          .050478           .058215             .058210            .060000              65            80
1.85          262                1                  0    1        256       2         1         0         6         10000     10000     1000000     0           0           2             .011105      NA          .008999           .010240             .010233            .020000              34            50
1.95          267                1                  0    1        256       2         1         0         10        10000     10000     1000000     0           0           2             .011079      NA          .165075           .100198             .100192            .110000              123           151
1.97          266                1                  0    1        256       2         1         0         11        10000     10000     1000000     0           0           2             .015908      NA          .152944           .118476             .118470            .130000              95            117
2.00          267                1                  0    1        256       2         1         0         12        10000     10000     1000000     0           0           2             .009205      NA          .138721           .099252             .099246            .110000              90            130
2.00          267                1                  0    1        256       2         1         0         8         10000     10000     1000000     0           0           2             .015491      NA          .147897           .104644             .104637            .120000              156           126
2.00          266                1                  0    1        256       2         1         0         9         10000     10000     1000000     0           0           2             .017978      NA          .194923           .125475             .125469            .150000              248           139
1.82          261                1                  0    2        256       2         1         0         2         10000     10000     1000000     0           0           2             .006975      NA          .039368           .029386             .029421            .035000              96            217
1.86          261                1                  0    2        256       2         1         0         3         10000     10000     1000000     0           0           2             .006452      NA          .040782           .038510             .038776            .045000              34            184
1.83          262                1                  0    2        256       2         1         0         5         10000     10000     1000000     0           0           2             .008975      NA          .043288           .039385             .040729            .050000              65            177
1.85          261                1                  0    2        256       2         1         0         6         10000     10000     1000000     0           0           2             .003055      NA          .004673           .004392             .004456            .005000              34            131
2.00          268                1                  0    2        256       2         1         0         10        10000     10000     1000000     0           0           2             .008425      NA          .071766           .050733             .053154            .060000              103           241
1.96          267                1                  0    2        256       2         1         0         11        10000     10000     1000000     0           0           2             .005008      NA          .069441           .057758             .059507            .065000              73            219
2.00          266                1                  0    2        256       2         1         0         12        10000     10000     1000000     0           0           2             .005161      NA          .063484           .049854             .050385            .055000              94            232
1.99          266                1                  0    2        256       2         1         0         8         10000     10000     1000000     0           0           2             .004012      NA          .071784           .055116             .061135            .065000              175           223
1.99          267                1                  0    2        256       2         1         0         9         10000     10000     1000000     0           0           2             .011603      NA          .088453           .062502             .065014            .080000              248           236
1.82          262                1                  0    2        256       2         1         0         2         10000     10000     1000000     0           0           2             .003981      NA          .045425           .027728             .028003            .035000              97            281
1.83          261                1                  0    2        256       2         1         0         3         10000     10000     1000000     0           0           2             .003684      NA          .040228           .036208             .037712            .040000              34            195
1.85          262                1                  0    2        256       2         1         0         5         10000     10000     1000000     0           0           2             .003520      NA          .040587           .039548             .039956            .045000              65            190
1.80          261                1                  0    2        256       2         1         0         6         10000     10000     1000000     0           0           2             .005602      NA          .004065           .003727             .004631            .010000              34            92
2.00          267                1                  0    2        256       2         1         0         10        10000     10000     1000000     0           0           2             .005670      NA          .077706           .049204             .049295            .055000              120           287
1.98          267                1                  0    2        256       2         1         0         11        10000     10000     1000000     0           0           2             .006888      NA          .075573           .058174             .059801            .065000              81            231
2.00          267                1                  0    2        256       2         1         0         12        10000     10000     1000000     0           0           2             .005043      NA          .072471           .047788             .048553            .055000              119           275
1.97          266                1                  0    2        256       2         1         0         8         10000     10000     1000000     0           0           2             .007157      NA          .072092           .049474             .050001            .055000              159           263
1.96          267                1                  0    2        256       2         1         0         9         10000     10000     1000000     0           0           2             .011761      NA          .103798           .062029             .064177            .080000              248           277
1.85          261                1                  0    2        256       2         1         0         2         10000     10000     1000000     0           0           2             .006634      NA          .041441           .029661             .029949            .035000              94            227
1.84          261                1                  0    2        256       2         1         0         3         10000     10000     1000000     0           0           2             .003757      NA          .032281           .037352             .039576            .045000              35            152
1.87          263                1                  0    2        256       2         1         0         5         10000     10000     1000000     0           0           2             .003654      NA          .040579           .039294             .039511            .045000              65            190
1.85          261                1                  0    2        256       2         1         0         6         10000     10000     1000000     0           0           2             .006035      NA          .004671           .005387             .005451            .010000              33            96
1.97          267                1                  0    2        256       2         1         0         10        10000     10000     1000000     0           0           2             .009518      NA          .068018           .051419             .058041            .065000              101           209
1.98          267                1                  0    2        256       2         1         0         11        10000     10000     1000000     0           0           2             .005317      NA          .069825           .059463             .060031            .065000              71            221
1.96          267                1                  0    2        256       2         1         0         12        10000     10000     1000000     0           0           2             .010477      NA          .074627           .052504             .054276            .065000              95            236
2.01          266                1                  0    2        256       2         1         0         8         10000     10000     1000000     0           0           2             .005076      NA          .073635           .053506             .056261            .060000              186           246
