program  c.domain  adv.model   protocol          partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)  Preprocessing Time(s)  Online Phase(s)  Tx(MB)  Tx(rounds)  Tx(s)  Rx(MB)  Rx(rounds)  Rx(s)  Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)    Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)   Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
51       FIELD     semihonest  shamir            3          2.15          139                1                  NA            NA            NA            NA            NA            NA           NA            1000000          NA               20             25000            1000000     0.0844697            0.32                 180           268%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.170124      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00126784                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             250000           1000000     0.0929014            0.31                 178           311%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.114586      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.0048535                                 
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.101283             0.34                 188           334%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.101165      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00486431                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0960221            0.31                 176           310%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.180345      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00474998                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0956539            0.33                 182           292%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.198011      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00387133                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.093063             0.31                 179           290%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.132468      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00383266                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0891149            0.31                 173           282%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.203297      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00437071                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0805417            0.30                 175           319%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.143234      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00259888                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.095033             0.32                 173           270%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.213112      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00445874                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0944344            0.33                 181           306%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.135652      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00478065                                
