comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.96;249;1;0;40;256;2;1;0;11;10000;10000;12000;100000;0;0;2;.000295;NA;.000804;.002308;.002909;.003250;15;1115
2.23;248;1;0;40;256;2;1;0;11;10000;10000;12000;100000;0;0;2;.000262;NA;.000852;.002288;.002937;.003250;13;1174
2.31;249;1;0;40;256;2;1;0;11;10000;10000;12000;100000;0;0;2;.000218;NA;.000797;.002238;.002869;.003000;15;1128
2.16;249;1;0;40;256;2;1;0;11;10000;10000;10000;100000;0;0;2;.000487;NA;.000809;.002028;.002835;.003000;15;1185
1.93;248;1;0;40;256;2;1;0;11;10000;10000;10000;100000;0;0;2;.000425;NA;.000790;.002212;.002754;.003000;13;1157
1.94;248;1;0;40;256;2;1;0;11;10000;10000;10000;100000;0;0;2;.000632;NA;.000810;.002146;.002904;.003500;15;1002
1.91;248;1;0;40;256;2;1;0;11;10000;10000;8000;100000;0;0;2;.000315;NA;.000821;.002200;.002757;.003000;13;1201
1.98;248;1;0;40;256;2;1;0;11;10000;10000;8000;100000;0;0;2;.000224;NA;.000803;.002170;.002813;.003000;14;1152
1.91;248;1;0;40;256;2;1;0;11;10000;10000;8000;100000;0;0;2;.000248;NA;.000785;.002110;.002717;.002750;14;1195
2.08;248;1;0;40;256;2;1;0;11;10000;10000;6000;100000;0;0;2;.000611;NA;.000804;.002144;.002901;.003250;14;1038
2.05;248;1;0;40;256;2;1;0;11;10000;10000;6000;100000;0;0;2;.000478;NA;.000772;.002122;.003100;.003500;15;965
1.92;249;1;0;40;256;2;1;0;11;10000;10000;6000;100000;0;0;2;.000360;NA;.000815;.002157;.002847;.003000;13;1138
1.93;248;1;0;40;256;2;1;0;11;10000;10000;4000;100000;0;0;2;.000195;NA;.000807;.002272;.002843;.003000;13;1153
2.06;249;1;0;40;256;2;1;0;11;10000;10000;4000;100000;0;0;2;.000430;NA;.000856;.002408;.003049;.003250;13;1136
1.91;249;1;0;40;256;2;1;0;11;10000;10000;4000;100000;0;0;2;.000310;NA;.000781;.002052;.002809;.003000;16;1127
2.01;248;1;0;40;256;2;1;0;11;10000;10000;2000;100000;0;0;2;.000458;NA;.000844;.002225;.002972;.003250;15;1131
1.98;249;1;0;40;256;2;1;0;11;10000;10000;2000;100000;0;0;2;.000262;NA;.000807;.002193;.002891;.003000;15;1131
1.98;249;1;0;40;256;2;1;0;11;10000;10000;2000;100000;0;0;2;.000374;NA;.000804;.002130;.002891;.003250;13;1094
1.92;249;1;0;40;256;2;1;0;11;10000;10000;1000;100000;0;0;2;.000315;NA;.000882;.002322;.002951;.003250;13;1196
1.92;249;1;0;40;256;2;1;0;11;10000;10000;1000;100000;0;0;2;.000498;NA;.000798;.002255;.003024;.003500;15;1009
