comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.40;230;1;0;1;256;2;1;0;1;0;0;1500;1000000;0;0;0;0.002831;NA;0.131091;0.260261;0.260259;0.27;186;49
1.35;229;1;0;1;256;2;1;0;1;0;0;1000;1000000;0;0;0;0.002821;NA;0.125274;0.340955;0.340953;0.35;186;37
1.39;229;1;0;1;256;2;1;0;1;0;0;500;1000000;0;0;0;0.002808;NA;0.092216;0.602518;0.602516;0.61;186;16
1.37;229;1;0;1;256;2;1;0;2;0;0;1500;1000000;0;0;0;0.000016;NA;0.076713;0.217719;0.217718;0.23;125;34
1.37;229;1;0;1;256;2;1;0;2;0;0;1000;1000000;0;0;0;0.000017;NA;0.077015;0.304521;0.304520;0.31;125;25
1.36;228;1;0;1;256;2;1;0;2;0;0;500;1000000;0;0;0;0.000020;NA;0.079534;0.562828;0.562826;0.57;125;14
1.35;229;1;0;1;256;2;1;0;3;0;0;1500;1000000;0;0;0;0.000017;NA;0.069404;0.233815;0.233813;0.24;64;30
1.37;230;1;0;1;256;2;1;0;3;0;0;1000;1000000;0;0;0;0.000012;NA;0.062216;0.319426;0.319425;0.32;64;20
1.36;228;1;0;1;256;2;1;0;3;0;0;500;1000000;0;0;0;0.000020;NA;0.070539;0.547057;0.547055;0.55;64;13
1.36;230;1;0;1;256;2;1;0;5;0;0;1500;1000000;0;0;0;0.000017;NA;0.072045;0.232430;0.232428;0.24;95;31
1.36;229;1;0;1;256;2;1;0;5;0;0;1000;1000000;0;0;0;0.000017;NA;0.074030;0.316176;0.316175;0.33;95;23
1.34;229;1;0;1;256;2;1;0;5;0;0;500;1000000;0;0;0;0.000008;NA;0.063368;0.574298;0.574297;0.58;95;11
1.42;231;1;0;1;256;2;1;0;8;0;0;1500;1000000;0;0;0;0.002902;NA;0.155473;0.387652;0.387651;0.40;278;40
1.42;231;1;0;1;256;2;1;0;8;0;0;1000;1000000;0;0;0;0.002799;NA;0.151760;0.470211;0.470209;0.48;278;32
1.44;231;1;0;1;256;2;1;0;8;0;0;500;1000000;0;0;0;0.002750;NA;0.163708;0.691345;0.691343;0.70;278;24
1.37;231;1;0;1;256;2;1;0;9;0;0;1500;1000000;0;0;0;0.000022;NA;0.009953;0.008386;0.008384;0.01;34;76
1.40;233;1;0;1;256;2;1;0;9;0;0;1000;1000000;0;0;0;0.000009;NA;0.006449;0.005488;0.005487;0.01;36;76
1.40;231;1;0;1;256;2;1;0;9;0;0;500;1000000;0;0;0;0.000019;NA;0.009659;0.008284;0.008283;0.01;34;76
1.44;231;1;0;1;256;2;1;0;10;0;0;1500;1000000;0;0;0;0.001089;NA;0.121482;0.359433;0.359431;0.36;247;34
1.42;231;1;0;1;256;2;1;0;10;0;0;1000;1000000;0;0;0;0.002796;NA;0.146667;0.517678;0.517677;0.52;248;29
1.40;231;1;0;1;256;2;1;0;10;0;0;500;1000000;0;0;0;0.001088;NA;0.141374;0.717888;0.717887;0.72;248;20
1.42;232;1;0;1;256;2;1;0;11;0;0;1500;1000000;0;0;0;0.001644;NA;0.167067;0.385863;0.385862;0.39;278;43
1.41;231;1;0;1;256;2;1;0;11;0;0;1000;1000000;0;0;0;0.001569;NA;0.167314;0.464703;0.464702;0.47;280;36
1.42;232;1;0;1;256;2;1;0;11;0;0;500;1000000;0;0;0;0.000982;NA;0.154547;0.714728;0.714726;0.72;278;22
1.42;232;1;0;1;256;2;1;0;12;0;0;1500;1000000;0;0;0;0.002825;NA;0.159620;0.390024;0.390023;0.40;247;41
1.43;231;1;0;1;256;2;1;0;12;0;0;1000;1000000;0;0;0;0.002828;NA;0.159070;0.453847;0.453845;0.46;247;35
1.43;231;1;0;1;256;2;1;0;12;0;0;500;1000000;0;0;0;0.001813;NA;0.149977;0.729711;0.729710;0.74;247;21
