comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;1;512;16;1;0;5;10000;10000;100;0;1;0;.001044;NA;.001181;.001099;.001692;.003333;8;339
0.02;3;1;0;1;512;16;1;0;5;10000;10000;1000;0;1;0;.001131;NA;.008738;.005926;.006531;.008333;51;646
0.02;3;1;0;1;512;16;1;0;5;10000;10000;10000;0;1;0;.002996;NA;.077674;.049561;.051318;.056666;459;853
0.02;3;1;0;1;512;17;1;0;5;10000;10000;100;0;1;0;.001005;NA;.002605;.096532;.192170;.193333;7;11
0.02;3;1;0;1;512;17;1;0;5;10000;10000;1000;0;1;0;.001934;NA;.006351;.005355;.006098;.008333;41;523
0.02;3;1;0;1;512;17;1;0;5;10000;10000;10000;0;1;0;.002296;NA;.068992;.050791;.060865;.065000;360;654
0.02;3;1;0;2;512;16;1;0;5;10000;10000;100;0;1;0;.000551;NA;.000734;.000626;.000952;.001666;8;620
0.02;3;1;0;2;512;16;1;0;5;10000;10000;1000;0;1;0;.000597;NA;.004344;.003373;.004268;.005000;51;1027
0.02;3;1;0;2;512;16;1;0;5;10000;10000;10000;0;1;0;.001406;NA;.043114;.028089;.030955;.033333;466;1602
0.02;3;1;0;2;512;17;1;0;5;10000;10000;100;0;1;0;.000503;NA;.001114;.025798;.095962;.096666;7;18
0.02;3;1;0;2;512;17;1;0;5;10000;10000;1000;0;1;0;.000977;NA;.003667;.003347;.004059;.005000;41;931
0.02;3;1;0;2;512;17;1;0;5;10000;10000;10000;0;1;0;.001534;NA;.033524;.025184;.028343;.030000;366;1364
0.02;3;1;0;3;512;16;1;0;5;10000;10000;100;0;1;0;.000661;NA;.000426;.000482;.000731;.001111;8;759
0.02;3;1;0;3;512;16;1;0;5;10000;10000;1000;0;1;0;.000712;NA;.003177;.002645;.003482;.003888;51;1510
0.02;3;1;0;3;512;16;1;0;5;10000;10000;10000;0;1;0;.000871;NA;.030674;.022605;.025821;.027222;465;2096
0.02;3;1;0;3;512;17;1;0;5;10000;10000;100;0;1;0;.000352;NA;.000391;.001757;.003448;.003888;7;237
0.02;3;1;0;3;512;17;1;0;5;10000;10000;1000;0;1;0;.000402;NA;.002420;.002130;.002573;.003333;41;1422
0.02;3;1;0;3;512;17;1;0;5;10000;10000;10000;0;1;0;.000748;NA;.023839;.018648;.021741;.022777;364;1930
0.02;3;1;0;4;512;16;1;0;5;10000;10000;100;0;1;0;.000469;NA;.000312;.000352;.000508;.000833;8;1052
0.02;3;1;0;4;512;16;1;0;5;10000;10000;1000;0;1;0;.000324;NA;.002474;.002119;.002619;.002916;51;2020
0.02;3;1;0;4;512;16;1;0;5;10000;10000;10000;0;1;0;.001009;NA;.024614;.019535;.023928;.025000;467;2467
0.02;3;1;0;4;512;17;1;0;5;10000;10000;100;0;1;0;.000271;NA;.000269;.001480;.002428;.002916;7;313
0.02;3;1;0;4;512;17;1;0;5;10000;10000;1000;0;1;0;.000326;NA;.001966;.001740;.002090;.002500;41;1937
0.02;3;1;0;4;512;17;1;0;5;10000;10000;10000;0;1;0;.000627;NA;.019215;.016065;.018459;.019583;371;2481
0.02;3;1;0;5;512;16;1;0;5;10000;10000;100;0;1;0;.000260;NA;.000215;.000258;.000450;.000666;8;1050
0.02;3;1;0;5;512;16;1;0;5;10000;10000;1000;0;1;0;.000579;NA;.002105;.001895;.002307;.003000;51;2207
0.02;3;1;0;5;512;16;1;0;5;10000;10000;10000;0;1;0;.000668;NA;.022005;.018646;.022078;.023333;474;2974
0.02;3;1;0;5;512;17;1;0;5;10000;10000;100;0;1;0;.000541;NA;.000292;.001318;.003376;.004000;7;266
0.02;3;1;0;5;512;17;1;0;5;10000;10000;1000;0;1;0;.000418;NA;.001733;.001533;.001867;.002333;41;2328
0.02;3;1;0;5;512;17;1;0;5;10000;10000;10000;0;1;0;.000677;NA;.017377;.014755;.016963;.018000;371;3002
0.02;3;1;0;6;512;16;1;0;5;10000;10000;100;0;1;0;.000224;NA;.000283;.000270;.000404;.000555;8;1772
0.02;3;1;0;6;512;16;1;0;5;10000;10000;1000;0;1;0;.000234;NA;.002051;.001852;.002318;.002777;51;2945
0.02;3;1;0;6;512;16;1;0;5;10000;10000;10000;0;1;0;.000489;NA;.019981;.017809;.020951;.022222;473;3389
0.02;3;1;0;6;512;17;1;0;5;10000;10000;100;0;1;0;.000608;NA;.000265;.003256;.032011;.032777;7;35
0.02;3;1;0;6;512;17;1;0;5;10000;10000;1000;0;1;0;.000340;NA;.001494;.001409;.001852;.002222;41;2628
0.02;3;1;0;6;512;17;1;0;5;10000;10000;10000;0;1;0;.000579;NA;.016223;.014535;.016292;.017777;371;3472
