comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    1        512       2         1         0         5         1000      1000      10000000    0           2           0             .002058      NA          .078263           .045661             .063384            .074166              2453          2758
0.01          3                  1                  0    1        512       2         1         0         5         1000      10000     10000000    0           2           0             .002061      NA          .078433           .045062             .062852            .072916              2453          2796
0.02          3                  1                  0    1        512       2         1         0         5         1000      100000    10000000    0           2           0             .001841      NA          .083127           .047979             .066806            .072916              2451          2855
0.02          3                  1                  0    1        512       2         1         0         5         1000      1000000   10000000    0           2           0             .001891      NA          .080047           .050317             .071417            .075000              2450          2645
0.02          3                  1                  0    1        512       2         1         0         5         10000     1000      10000000    0           2           0             .001930      NA          .077512           .045494             .063495            .073333              2454          2748
0.02          3                  1                  0    1        512       2         1         0         5         10000     10000     10000000    0           2           0             .001813      NA          .077435           .044005             .061887            .072083              2454          2783
0.02          3                  1                  0    1        512       2         1         0         5         10000     100000    10000000    0           2           0             .001937      NA          .087360           .046092             .064694            .070833              2452          3096
0.02          3                  1                  0    1        512       2         1         0         5         10000     1000000   10000000    0           2           0             .001872      NA          .086065           .048391             .069305            .071666              2451          2968
0.01          3                  1                  0    1        512       2         1         0         5         100000    1000      10000000    0           2           0             .001952      NA          .074171           .047050             .067621            .072083              2448          2602
0.02          3                  1                  0    1        512       2         1         0         5         100000    10000     10000000    0           2           0             .002234      NA          .075226           .044883             .063758            .068333              2449          2771
0.02          3                  1                  0    1        512       2         1         0         5         100000    100000    10000000    0           2           0             .001771      NA          .083296           .046931             .066950            .068750              2447          2962
0.02          3                  1                  0    1        512       2         1         0         5         100000    1000000   10000000    0           2           0             .001652      NA          .082806           .048573             .068847            .070833              2445          2839
0.02          3                  1                  0    1        512       2         1         0         5         1000000   1000      10000000    0           2           0             .001793      NA          .071645           .049220             .068241            .072916              2448          2472
0.02          3                  1                  0    1        512       2         1         0         5         1000000   10000     10000000    0           2           0             .001839      NA          .072088           .046240             .065225            .069166              2448          2597
0.02          3                  1                  0    1        512       2         1         0         5         1000000   100000    10000000    0           2           0             .001658      NA          .081056           .048211             .066661            .068750              2445          2867
0.02          3                  1                  0    1        512       2         1         0         5         1000000   1000000   10000000    0           2           0             .001717      NA          .080242           .049780             .068594            .070416              2445          2754
0.02          3                  1                  0    1        512       2         1         0         2         1000      1000      10000000    0           2           0             .002358      NA          .091695           .050034             .069579            .079583              2450          3004
0.02          3                  1                  0    1        512       2         1         0         2         1000      10000     10000000    0           2           0             .002666      NA          .087162           .049235             .067940            .078750              2451          2891
0.01          3                  1                  0    1        512       2         1         0         2         1000      100000    10000000    0           2           0             .002612      NA          .091324           .050810             .072106            .077500              2448          2970
0.02          3                  1                  0    1        512       2         1         0         2         1000      1000000   10000000    0           2           0             .002758      NA          .089795           .052608             .074791            .079166              2449          2863
0.02          3                  1                  0    1        512       2         1         0         2         10000     1000      10000000    0           2           0             .002291      NA          .085894           .048726             .066908            .079583              2451          2890
0.02          3                  1                  0    1        512       2         1         0         2         10000     10000     10000000    0           2           0             .002279      NA          .087205           .047791             .066337            .077500              2451          2984
0.02          3                  1                  0    1        512       2         1         0         2         10000     100000    10000000    0           2           0             .002524      NA          .096469           .048438             .066118            .073750              2450          3312
0.02          3                  1                  0    1        512       2         1         0         2         10000     1000000   10000000    0           2           0             .002252      NA          .100589           .050272             .070785            .074583              2448          3347
0.02          3                  1                  0    1        512       2         1         0         2         100000    1000      10000000    0           2           0             .002229      NA          .080872           .050497             .068517            .077916              2448          2709
0.02          3                  1                  0    1        512       2         1         0         2         100000    10000     10000000    0           2           0             .002292      NA          .082868           .048590             .066158            .075416              2448          2863
0.01          3                  1                  0    1        512       2         1         0         2         100000    100000    10000000    0           2           0             .002337      NA          .094330           .048953             .070123            .073333              2445          3183
0.02          3                  1                  0    1        512       2         1         0         2         100000    1000000   10000000    0           2           0             .002232      NA          .100005           .050955             .070162            .073333              2445          3338
0.02          3                  1                  0    1        512       2         1         0         2         1000000   1000      10000000    0           2           0             .002168      NA          .078559           .051724             .070053            .077500              2448          2606
0.02          3                  1                  0    1        512       2         1         0         2         1000000   10000     10000000    0           2           0             .002334      NA          .080662           .049427             .067139            .074166              2448          2770
0.02          3                  1                  0    1        512       2         1         0         2         1000000   100000    10000000    0           2           0             .002423      NA          .092925           .050190             .069500            .072500              2445          3141
0.02          3                  1                  0    1        512       2         1         0         2         1000000   1000000   10000000    0           2           0             .002322      NA          .097707           .051696             .071640            .074166              2446          3214
0.02          3                  1                  0    1        512       2         1         0         3         1000      1000      10000000    0           2           0             .001940      NA          .077402           .048684             .070748            .077916              3064          2560
0.02          3                  1                  0    1        512       2         1         0         3         1000      10000     10000000    0           2           0             .001877      NA          .082248           .048573             .070616            .077500              3065          2679
0.02          3                  1                  0    1        512       2         1         0         3         1000      100000    10000000    0           2           0             .001919      NA          .080889           .049920             .074157            .076666              3061          2613
0.02          3                  1                  0    1        512       2         1         0         3         1000      1000000   10000000    0           2           0             .001841      NA          .076660           .053461             .076017            .079166              3061          2399
0.02          3                  1                  0    1        512       2         1         0         3         10000     1000      10000000    0           2           0             .002113      NA          .077858           .047209             .065034            .075833              3064          2646
0.02          3                  1                  0    1        512       2         1         0         3         10000     10000     10000000    0           2           0             .001873      NA          .078310           .046274             .065977            .073750              3065          2716
0.02          3                  1                  0    1        512       2         1         0         3         10000     100000    10000000    0           2           0             .001822      NA          .084045           .047765             .067945            .072500              3062          2867
0.02          3                  1                  0    1        512       2         1         0         3         10000     1000000   10000000    0           2           0             .001883      NA          .082599           .049698             .070108            .075000              3062          2705
0.02          3                  1                  0    1        512       2         1         0         3         100000    1000      10000000    0           2           0             .001900      NA          .072945           .050317             .069373            .075833              3058          2421
0.02          3                  1                  0    1        512       2         1         0         3         100000    10000     10000000    0           2           0             .001930      NA          .073580           .048025             .066700            .072916              3059          2545
0.02          3                  1                  0    1        512       2         1         0         3         100000    100000    10000000    0           2           0             .001808      NA          .083638           .048908             .069273            .071250              3056          2864
0.02          3                  1                  0    1        512       2         1         0         3         100000    1000000   10000000    0           2           0             .001732      NA          .083653           .050363             .070668            .072083              3056          2815
0.02          3                  1                  0    1        512       2         1         0         3         1000000   1000      10000000    0           2           0             .002102      NA          .071007           .052295             .073165            .077916              3058          2270
0.02          3                  1                  0    1        512       2         1         0         3         1000000   10000     10000000    0           2           0             .001820      NA          .071742           .048916             .068456            .072916              3059          2444
0.02          3                  1                  0    1        512       2         1         0         3         1000000   100000    10000000    0           2           0             .001670      NA          .081842           .049549             .069090            .070833              3056          2802
0.02          3                  1                  0    1        512       2         1         0         3         1000000   1000000   10000000    0           2           0             .001934      NA          .081058           .051164             .073028            .075000              3056          2613
0.02          3                  1                  0    2        512       2         1         0         5         1000      1000      10000000    0           2           0             .001164      NA          .051687           .044403             .064961            .072500              2452          3869
0.02          3                  1                  0    2        512       2         1         0         5         1000      10000     10000000    0           2           0             .001470      NA          .048537           .044638             .066831            .071041              2453          3640
0.02          3                  1                  0    2        512       2         1         0         5         1000      100000    10000000    0           2           0             .001413      NA          .051033           .047102             .067722            .070833              2450          3633
0.02          3                  1                  0    2        512       2         1         0         5         1000      1000000   10000000    0           2           0             .001216      NA          .050016           .048361             .068844            .071875              2450          3466
0.02          3                  1                  0    2        512       2         1         0         5         10000     1000      10000000    0           2           0             .001548      NA          .052276           .043274             .060097            .070416              2453          4028
0.02          3                  1                  0    2        512       2         1         0         5         10000     10000     10000000    0           2           0             .001387      NA          .050560           .043658             .067346            .070208              2454          3871
0.02          3                  1                  0    2        512       2         1         0         5         10000     100000    10000000    0           2           0             .001189      NA          .049915           .043151             .062414            8.750000             2451          28
